name,sgnum,numpeaks
7216840,61,34
7216862,92,8
7216873,78,33
7216882,19,24
7216883,76,38
7216899,78,18
7216943,33,27
7216995,56,10
7216999,33,31
7217010,33,41
7217024,19,46
7217037,62,12
7217096,60,13
7217109,56,4
7217129,33,19
7217138,61,20
7217190,19,95
7217241,61,31
7217244,61,81
7217248,61,24
7217314,61,21
7217320,54,11
7217648,29,64
7217666,19,47
7217667,19,70
7217787,19,47
7217804,54,32
7217809,52,28
7217821,63,30
7217828,19,60
7218237,86,22
7218350,62,22
7218386,61,24
7218393,78,24
7218396,19,31
7218417,147,24
7218474,19,85
7218475,29,44
7218476,18,6
7218528,114,14
7218614,34,7
7218682,19,52
7218734,18,47
7218877,88,34
7219150,92,49
7219207,88,15
7219287,114,83
7219545,114,27
7219546,114,32
7219583,77,26
7219886,19,46
7219887,61,16
7219913,19,65
7219919,61,40
7220004,60,23
7220029,19,60
7220031,19,42
7220043,19,75
7220051,19,12
7220055,61,16
7220098,19,75
7220165,40,4
7220191,86,17
7220239,61,14
7220380,60,32
7220409,19,87
7220457,62,8
7220544,61,23
7220565,56,13
7220566,88,12
7220574,19,38
7220608,20,30
7220610,56,51
7220664,29,53
7220690,19,46
7220805,61,21
7220813,148,28
7220838,61,32
7220849,88,4
7220860,19,100
7220975,19,90
7220979,61,36
7220988,19,45
7221011,29,25
7221026,19,57
7221033,33,15
7221142,61,82
7221148,61,36
7221149,61,52
7221185,61,12
7221508,63,55
7221548,19,60
7221549,29,31
7221557,33,15
7221568,33,15
7221670,146,17
7221890,159,22
7221977,96,53
7221986,146,12
7222212,198,30
7222451,131,10
7222569,147,21
7223475,173,30
7223647,148,20
7223851,148,19
7223992,78,29
7224638,114,6
7224700,79,10
7224988,148,25
7225039,29,12
7225041,61,29
7225187,29,8
7225234,19,52
7225292,18,11
7225293,78,33
7225330,19,30
7225371,29,43
7225374,19,47
7225378,62,19
7225385,62,14
7225386,62,9
7225395,19,48
7225439,29,39
7225443,60,54
7225490,86,25
7225493,144,22
7225510,29,4
7225654,33,15
7225703,61,20
7225704,19,36
7225709,19,29
7225716,29,10
7225801,33,11
7225893,29,68
7225901,19,50
7225913,19,67
7225916,29,69
7225990,19,109
7225992,19,50
7225998,19,88
7226013,61,38
7226029,19,67
7226054,19,79
7226131,33,30
7226176,61,24
7226179,19,28
7226180,19,22
7226181,29,23
7226201,19,34
7226223,18,11
7226230,78,21
7226271,19,35
7226283,62,27
7226365,19,24
7226389,60,20
7226411,61,19
7226469,33,25
7226475,19,56
7226484,62,30
7226511,60,20
7226516,18,23
7226518,61,54
7226594,61,25
7226601,61,21
7226654,19,45
7226661,62,28
7226668,29,12
7226675,60,7
7226680,19,18
7226708,62,10
7226788,19,43
7226797,33,9
7226879,19,25
7226881,43,18
7226929,43,10
7226952,61,14
7226963,162,33
7227032,63,20
7227033,62,19
7227134,52,8
7227141,19,36
7227146,19,43
7227148,19,43
7227169,33,19
7227178,18,7
7227201,88,10
7227241,147,10
7227253,61,10
7227277,88,21
7227311,19,45
7227327,19,77
7227336,19,33
7227351,52,29
7227416,19,24
7227437,33,22
7227443,62,25
7227454,19,17
7227543,19,49
7227606,61,12
7227631,61,16
7227639,19,70
7227669,60,10
7227671,19,54
7227674,176,17
8000036,19,58
8000074,56,33
8000082,78,29
8000095,88,39
8000114,147,55
8000117,86,15
8000158,19,57
8000167,19,37
8000176,20,37
8000181,19,29
8000183,19,26
8000191,62,8
8000200,19,35
8100005,61,13
8100026,86,36
8100037,61,13
8100040,61,11
8100069,61,13
8100071,19,44
8100102,33,12
8100112,109,34
8100141,61,18
8100161,40,9
8100168,31,16
8100205,61,27
8100206,19,69
8100207,33,39
8100283,135,66
8100393,19,35
8100437,19,20
8100446,56,16
8100452,61,19
8100478,56,15
8100484,62,13
8100531,62,42
8100568,229,13
8100610,61,18
8100611,56,5
8100614,19,14
8100622,19,69
8100627,56,38
8100634,19,61
8100669,36,19
8100699,176,15
8100701,60,20
8100703,60,17
8100767,19,40
8100770,19,37
8100783,117,23
8100840,33,9
8100848,19,34
8100872,19,16
8100879,33,56
8100881,33,40
8100886,61,33
8100922,102,26
8100944,142,18
8100957,21,19
8100990,19,42
8101047,62,29
8101050,19,29
8101061,130,18
8101062,154,27
8101073,19,58
8101079,60,31
8101087,19,92
8101088,19,38
8101096,19,71
8101114,19,47
8101129,94,34
8101130,56,9
8101162,19,62
8101181,18,27
8101182,19,42
8101193,19,34
8101271,36,18
8101274,19,31
8101278,29,18
8101297,61,21
8101326,19,27
8101350,61,36
8101351,88,13
8101356,61,13
8101364,62,6
8101371,82,23
8101481,19,72
8101495,60,60
8101498,61,17
8101540,55,34
8101570,82,10
8101590,19,67
8101592,19,24
8101661,19,97
8101662,19,98
8101672,20,37
8101716,29,10
8101724,19,62
8101739,61,20
8101771,61,44
8101816,19,25
8101827,19,75
8101832,60,52
8101836,33,9
8101840,61,31
8101852,19,17
8101871,33,7
8101877,19,33
8101888,61,52
8101926,147,47
8101945,45,8
8101953,61,42
8101954,33,11
8102000,61,31
8102028,70,12
8102031,62,20
8102032,29,18
8102046,96,25
8102053,19,12
8102059,19,118
8102078,113,31
8102091,19,33
8102104,61,16
8102108,62,10
8102114,19,61
8102116,19,88
8102144,86,21
8102173,19,51
8102176,19,24
8102207,60,16
8102254,51,23
8102255,19,29
8102257,19,42
8102292,19,83
8102297,88,33
8102319,60,19
8102320,19,29
8102322,33,15
8102326,56,51
8102333,61,56
8102364,20,23
8102367,62,34
8102381,19,36
8102410,33,11
8102426,61,21
8102509,19,58
8102510,19,32
8102530,19,51
8102596,19,35
8102623,19,41
8102709,96,36
8102767,19,51
8102800,19,31
8102838,56,23
8102857,19,55
8102870,29,15
8102879,88,44
8103105,33,13
8103110,18,19
8103169,61,29
8103173,29,14
8103181,171,14
8103230,61,31
8103243,61,51
8103287,61,66
8103310,19,25
8103339,61,41
8103985,33,32
8104524,19,82
9002647,176,20
9007523,161,9
9009604,129,23
9009605,56,8
9011246,43,23
9011442,205,31
9013471,173,27
9014453,223,16
2226944,15,16
2226948,2,76
2226950,19,63
2226951,19,54
2226955,14,36
2226960,14,40
2226963,14,17
2226974,2,42
2226975,33,11
2226984,2,46
2226990,9,52
2227001,14,34
2227007,33,8
2227015,2,60
2227018,14,50
2227020,19,50
2227021,19,53
2227023,14,47
2227031,2,62
2227032,14,51
2227033,14,31
2227038,2,72
2227052,2,45
2227059,14,24
2227065,2,31
2227069,14,94
2227075,14,52
2227079,14,37
2227093,2,68
2227096,9,55
2227097,14,61
2227098,14,27
2227112,15,59
2227123,2,56
2227125,2,23
2227136,14,45
2227141,2,47
2227154,14,40
2227156,2,71
2227159,2,29
2227160,60,31
2227168,19,44
2227173,2,59
2227182,19,30
2227183,29,15
2227187,7,42
2227189,14,13
2227194,2,17
2227196,61,22
2227205,14,61
2227212,33,39
2227214,29,7
2227219,14,27
2227222,2,24
2227223,1,104
2227232,19,46
2227236,14,99
2227237,14,103
2227238,2,52
2227239,14,72
2227248,14,13
2227249,14,34
2227253,14,14
2227255,18,13
2227261,14,32
2227274,14,34
2227279,15,63
2227283,19,33
2227286,2,39
2227287,2,45
2227290,14,36
2227292,63,10
2227295,14,48
2227310,15,34
2227313,2,76
2227325,2,31
2227333,14,30
2227336,19,33
2227338,18,12
2227343,2,18
2227345,14,43
2227348,14,17
2227350,14,89
2227352,14,13
2227354,19,23
2227358,61,17
2227364,14,51
2227367,14,54
2227384,15,40
2227386,2,22
2227399,14,28
2227403,19,54
2227409,14,24
2227410,2,40
2227411,54,12
2227417,19,81
2227421,2,52
2227422,19,39
2227425,2,80
2227426,14,32
2227433,2,30
2227441,14,6
2227442,2,21
2227447,61,15
2227452,61,17
2227456,14,30
2227460,14,36
2227461,2,23
2227466,33,8
2227467,19,54
2227472,60,3
2227473,14,29
2227475,14,9
2227479,2,28
2227481,15,34
2227482,14,29
2227488,29,33
2227493,2,56
2227496,9,24
2227505,15,37
2227510,61,46
2227511,4,18
2227515,14,70
2227516,2,72
2227535,2,31
2227539,2,43
2227544,33,5
2227547,19,34
2227549,15,34
2227550,61,23
2227554,2,37
2227566,2,45
2227567,14,37
2227569,14,20
2227572,33,10
2227574,61,25
2227580,2,64
2227581,14,47
2227583,19,59
2227598,61,10
2227611,29,8
2227616,14,16
2227617,19,47
2227621,60,4
2227629,2,95
2227633,14,21
2227639,14,79
2227641,2,48
2227642,56,12
2227643,14,39
2227645,14,28
2227646,19,64
2227649,4,50
2227650,2,19
2227657,2,59
2227661,61,7
2227664,19,72
2227666,2,83
2227670,15,30
2227678,14,50
2227687,29,16
2227688,62,6
2227704,2,42
2227705,2,33
2227708,14,42
2227712,55,21
2227715,62,38
2227717,15,43
2227718,14,28
2227727,14,42
2227734,2,25
2227743,2,26
2227744,14,30
2227747,15,24
2227752,19,58
2227754,14,18
2227764,14,68
2227773,14,34
2227779,62,20
2227789,15,32
2227791,14,22
2227796,14,40
2227803,15,13
2227807,2,23
2227811,5,33
2227815,14,73
2227816,19,56
2227821,62,27
2227836,15,26
2227839,19,25
2227845,60,16
2227846,15,17
2227847,2,40
2227849,14,37
2227850,63,12
2227851,29,27
2227857,14,22
2227859,14,19
2227870,2,61
2227871,9,18
2227876,19,52
2227877,2,18
2227886,14,70
2227902,33,33
2227906,2,69
2227907,14,43
2227913,61,12
2227914,9,26
2227917,14,50
2227918,2,18
2227933,14,87
2227934,2,40
2227940,2,20
2227941,15,20
2227943,14,29
2227956,2,39
2227960,14,23
2227962,29,18
2227963,19,37
2227964,61,26
2227975,14,32
2227987,15,18
2227988,2,57
2227989,2,108
2227999,14,43
2228002,61,21
2228004,19,37
2228005,2,32
2228010,14,28
2228015,14,43
2228018,4,70
2228023,4,49
2228025,2,55
2228032,2,41
2228039,19,33
2228040,2,107
2228043,60,23
2228047,14,22
2228048,15,26
2228064,2,58
2228077,33,45
2228078,2,22
2228081,2,57
2228094,18,13
2228097,2,129
2228104,19,73
2228107,14,91
2228113,19,40
2228114,2,53
2228124,29,16
2228126,14,46
2228130,43,19
2228131,19,23
2228133,11,36
2228137,14,90
2228142,19,34
2228163,33,33
2228173,14,28
2228175,2,20
2228178,14,35
2228180,14,63
2228192,14,40
2228196,2,36
2228199,14,68
2228203,2,47
2228210,19,47
2228213,61,14
2228214,19,38
2228235,33,26
2228236,15,33
2228238,61,20
2228240,2,34
2228244,14,83
2228245,19,40
2228247,29,17
2228251,14,38
2228253,19,22
2228268,14,44
2228271,2,26
2228274,2,29
2228275,14,33
2228278,62,19
2228279,15,34
2228281,14,31
2228294,9,23
2228300,19,25
2228302,61,34
2228307,14,55
2228309,4,34
2228314,14,33
2228317,2,50
2228324,14,20
2228325,61,56
2228329,9,25
2228334,60,9
2228337,15,25
2228340,14,65
2228346,14,51
2228356,14,27
2228357,2,90
2228359,14,71
2228366,4,27
2228368,14,39
2228369,19,75
2228370,14,38
2228372,14,47
2228377,4,32
2228378,2,48
2228382,2,92
2228385,14,39
2228388,14,11
2228389,14,26
2228391,52,10
2228395,2,106
2228400,60,18
2228401,14,85
2228402,74,19
2228411,14,26
2228414,29,25
2228415,2,68
2228420,61,77
2228429,60,8
2228453,60,11
2228455,29,27
2228458,19,23
2228459,14,40
2228460,14,56
2228461,2,24
2228472,14,34
2228478,19,35
2228479,2,74
2228486,2,22
2228487,2,31
2228488,2,46
2228493,19,58
2228494,14,31
2228498,14,51
2228514,14,20
2228528,2,52
2228537,2,74
2228538,15,70
2228539,15,40
2228551,19,30
2228552,61,24
2228559,14,83
2228560,61,30
2228565,33,18
2228568,14,11
2228576,19,56
2228577,14,33
2228578,61,13
2228581,61,15
2228582,15,19
2228583,14,53
2228598,13,58
2228603,60,25
2228609,2,15
2228624,19,38
2228626,19,38
2228629,14,64
2228633,14,62
2228644,2,16
2228645,9,80
2228662,15,48
2228667,61,65
2228671,14,27
2228677,19,20
2228690,2,41
2228694,2,26
2228706,33,65
2228711,15,61
2228726,19,37
2228747,15,40
2228748,19,60
2228752,33,16
2228753,2,93
2228760,19,27
2228766,14,32
2228768,2,70
2228771,14,66
2228778,14,47
2228780,15,25
2228782,2,36
2228783,14,54
2228785,15,14
2228807,2,90
2228809,9,26
2228810,14,41
2228818,14,19
2228820,14,27
2228821,14,26
2228823,33,40
2228829,14,24
2228831,15,72
2228835,15,34
2228839,2,57
2228844,14,123
2228845,15,22
2228849,14,89
2228858,2,57
2228861,14,32
2228865,2,66
2228871,14,43
2228879,56,30
2228887,4,26
2228889,2,148
2228890,43,15
2228891,5,39
2228896,15,28
2228899,29,26
2228908,9,7
2228915,14,37
2228923,14,65
2228927,14,39
2228946,61,40
2228947,19,22
2228958,14,16
2228961,33,24
2228964,14,51
2228965,19,69
2228969,14,47
2228977,2,74
2228979,2,97
2228982,2,34
2228983,13,41
2228984,14,50
2228995,61,10
2228996,2,71
2228998,19,26
2228999,2,44
2229003,14,46
2229008,4,29
2229014,33,22
2229018,14,79
2229019,2,25
2229027,14,47
2229035,29,18
2229040,61,19
2229047,61,13
2229048,61,8
2229053,14,74
2229056,33,13
2229070,4,27
2229072,14,16
2229078,2,75
2229081,61,14
2229083,2,19
2229091,14,39
2229093,2,43
2229095,52,20
2229109,14,46
2229116,14,50
2229122,4,21
2229123,29,20
2229125,14,71
2229134,61,52
2229138,14,7
2229145,2,30
2229151,14,37
2229156,2,44
2229159,15,28
2229171,1,114
2229173,19,47
2229176,19,32
2229184,14,43
2229188,2,28
2229193,2,43
2229194,61,38
2229196,2,45
2229199,13,97
2229200,14,51
2229203,19,21
2229205,2,72
2229206,14,70
2229207,61,20
2229210,14,48
2229211,4,66
2229214,2,34
2229218,14,101
2229225,2,26
2229226,14,41
2229227,60,20
2229231,2,61
2229238,14,20
2229244,13,37
2229248,14,66
2229249,14,77
2229253,14,38
2229254,2,104
2229257,14,89
2229266,15,21
2229268,14,64
2229270,2,49
2229274,14,72
2229275,19,27
2229277,33,28
2229280,60,45
2229290,14,22
2229291,61,44
2229294,19,68
2229296,2,65
2229313,61,21
2229314,14,62
2229319,2,19
2229321,14,34
2229338,2,40
2229339,14,111
2229348,2,39
2229354,60,23
2229360,2,41
2229363,2,29
2229373,15,14
2229378,14,109
2229390,19,22
2229396,2,68
2229398,13,25
2229402,14,28
2229403,2,130
2229404,2,28
2229411,19,25
2229419,61,32
2229423,14,24
2229426,14,28
2229427,14,63
2229430,14,75
2229439,14,34
2229441,2,69
2229442,14,12
2229446,14,20
2229447,2,85
2229456,14,81
2229458,14,36
2229466,29,67
2229467,15,29
2229470,2,24
2229478,4,65
2229480,14,47
2229485,14,76
2229494,4,19
2229503,2,62
2229504,19,44
2229510,14,28
2229511,2,80
2229513,14,17
2229514,14,58
2229515,14,64
2229525,14,12
2229527,15,67
2229528,60,54
2229544,14,111
2229550,19,32
2229551,2,27
2229558,14,14
2229564,19,100
2229574,14,44
2229576,14,18
2229578,15,35
2229579,4,30
2229588,15,62
2229589,14,99
2229612,2,95
2229613,14,69
2229620,19,38
2229632,29,24
2229633,14,25
2229639,61,11
2229649,14,37
2229650,19,97
2229651,33,21
2229667,2,60
2229679,56,29
2229694,14,67
2229696,14,34
2229704,2,50
2229710,2,39
2229715,14,51
2229720,14,91
2229737,2,39
2229738,14,96
2229743,2,42
2229748,14,18
2229752,2,23
2229767,18,20
2229768,2,25
2229770,14,61
2229772,2,38
2229782,14,97
2229791,31,15
2229792,14,49
2229797,14,34
2229810,14,64
2229815,14,69
2229819,19,29
2229820,14,20
2229824,14,62
2229828,14,12
2229830,14,60
2229835,14,6
2229838,4,27
2229844,15,75
2229847,14,47
2229857,61,34
2229858,14,36
2229860,20,64
2229877,33,11
2229884,2,64
2229900,14,49
2229907,61,8
2229916,33,6
2229919,61,38
2229920,19,27
2229925,2,32
2229926,14,27
2229930,2,78
2229934,14,79
2229939,14,51
2229951,2,77
2229952,14,54
2229961,15,35
2229966,61,20
2229973,14,24
2229975,15,31
2229976,14,37
2229980,19,55
2229983,2,18
2229985,14,51
2229989,2,76
2229999,14,75
2230014,33,52
2230015,14,27
2230019,19,43
2230022,61,13
2230023,4,25
2230024,14,98
2230026,14,17
2230029,14,35
2230030,14,34
2230035,19,20
2230045,14,28
2230047,2,49
2230056,14,13
2230058,2,62
2230060,4,75
2230062,32,15
2230066,2,64
2230070,2,42
2230074,2,44
2230081,14,37
2230082,14,56
2230087,13,18
2230095,14,52
2230099,15,35
2230111,14,20
2230113,11,33
2230118,2,19
2230119,14,52
2230126,14,103
2230132,14,23
2230137,19,42
2230142,2,20
2230143,14,101
2230147,2,69
2230157,14,59
2230162,14,43
2230163,14,42
2230166,4,36
2230172,2,89
2230182,19,22
2230184,60,17
2230194,19,69
2230196,19,19
2230200,14,55
2230203,19,28
2230205,2,100
2230209,14,49
2230212,2,60
2230221,14,35
2230238,15,84
2230241,2,103
2230250,2,15
2230259,14,36
2230261,14,7
2230267,2,10
2230269,4,22
2230270,14,42
2230279,14,47
2230283,14,15
2230285,14,25
2230286,2,32
2230295,15,26
2230299,19,23
2230300,19,15
2230313,14,29
2230316,2,48
2230317,2,36
2230321,2,47
2230324,14,29
2230325,19,59
2230333,19,40
2230343,61,32
2230344,14,77
2230346,4,26
2230350,2,40
2230353,29,4
2230355,19,62
2230363,45,25
2230364,14,33
2230367,14,30
2230369,14,90
2230380,4,40
2230384,19,10
2230392,2,14
2230395,19,38
2230400,61,9
2230401,61,34
2230408,14,20
2230421,14,20
2230426,60,26
2230427,14,40
2230428,14,42
2230435,14,16
2230443,14,34
2230450,61,13
2230451,2,26
2230453,14,87
2230455,2,95
2230460,2,122
2230463,14,30
2230476,62,7
2230480,2,31
2230481,33,15
2230487,2,29
2230495,4,14
2230496,14,109
2230505,2,113
2230507,66,36
2230510,14,22
2230512,2,101
2230514,14,30
2230526,19,23
2230534,15,26
2230542,2,38
2230551,5,24
2230552,14,20
2230559,14,110
2230574,15,37
2230576,2,108
2230581,2,71
2230582,14,38
2230601,2,48
2230602,4,48
2230607,19,59
2230608,14,57
2230609,15,46
2230617,14,27
2230619,15,33
2230623,56,9
2230624,61,67
2230627,14,55
2230631,2,68
2230634,14,48
2230636,14,52
2230640,61,16
2230642,2,21
2230643,14,26
2230645,4,29
2230646,2,57
2230649,15,24
2230651,14,68
2230654,19,17
2230658,2,53
2230663,19,43
2230669,14,41
2230678,14,50
2230683,1,33
2230684,14,37
2230686,2,72
2230687,33,9
2230690,2,19
2230696,2,37
2230698,14,52
2230700,61,18
2230706,2,86
2230708,61,14
2230714,14,58
2230717,14,28
2230721,14,47
2230722,14,13
2230724,14,30
2230730,14,14
2230742,2,77
2230743,33,27
2230748,14,54
2230749,14,41
2230764,14,42
2230766,14,37
2230767,14,19
2230776,14,44
2230780,61,17
2230785,61,99
2230787,14,59
2230802,15,43
2230808,61,12
2230817,14,23
2230820,61,50
2230823,61,33
2230825,2,28
2230827,19,28
2230831,4,30
2230847,14,41
2230849,4,75
2230850,14,38
2230851,14,32
2230853,2,34
2230857,19,78
2230860,14,20
2230864,33,4
2230869,15,69
2230878,2,64
2230880,14,12
2230881,14,26
2230887,12,31
2230890,14,24
2230903,14,25
2230905,2,74
2230915,14,61
2230918,19,15
2230921,14,14
2230925,14,101
2230928,14,105
2230940,61,26
2230943,14,41
2230947,2,60
2230954,14,38
2230956,2,63
2230958,29,10
2230962,19,25
2230963,15,49
2230964,33,23
2230965,2,96
2230968,2,58
2230969,2,20
2230976,14,45
2230988,14,42
2230991,2,25
2231006,14,88
2231021,14,46
2231029,14,31
2231032,14,12
2231035,2,64
2231041,62,17
2231057,2,28
2231059,14,57
2231060,14,26
2231061,14,41
2231063,14,108
2231067,2,43
2231069,4,19
2231071,2,63
2231072,13,61
2231091,60,14
2231093,19,71
2231095,61,86
2231101,14,68
2231106,15,48
2231114,2,51
2231118,2,34
2231122,14,23
2231134,2,57
2231137,14,34
2231138,19,58
2231150,62,16
2231154,2,49
2231165,14,39
2231169,14,66
2231175,15,23
2231190,61,15
2231194,14,64
2231196,14,16
2231197,33,13
2231209,2,15
2231210,2,47
2231215,14,16
2231223,19,27
2231226,4,59
2231233,19,25
2231237,14,54
2231242,14,67
2231255,14,19
2231257,61,10
2231259,15,30
2231263,2,29
2231269,15,41
2231285,14,89
2231293,33,33
2231295,2,16
2231306,2,79
2231309,12,63
2231332,2,23
2231335,29,11
2231336,15,21
2231347,14,64
2231351,29,26
2231355,14,36
2231359,14,107
2231363,4,38
2231370,2,23
2231373,4,24
2231377,19,38
2231379,2,93
2231381,19,18
2231383,19,47
2231390,2,80
2231393,15,46
2231397,14,47
2231411,14,78
2231420,14,24
2231425,15,20
2231426,15,31
2231431,14,35
2231442,2,69
2231458,2,70
2231460,19,38
2231464,14,44
2231469,14,38
2231471,4,45
2231476,2,23
2231480,2,57
2231481,14,13
2231486,19,49
2231491,29,46
2231499,14,37
2231500,60,14
2231508,14,52
2231509,14,98
2231515,60,23
2231528,18,16
2231529,19,99
2231531,14,15
2231532,19,39
2231533,14,12
2231537,2,9
2231541,14,47
2231542,14,44
2231544,14,22
2231547,14,63
2231551,2,51
2231557,14,33
2231558,14,31
2231562,62,5
2231567,14,94
2231578,14,11
2231581,14,24
2231585,61,11
2231586,29,21
2231596,2,32
2231604,2,96
2231617,19,31
2231618,60,24
2231619,33,18
2231639,14,26
2231641,15,46
2231646,14,32
2231652,14,38
2231656,14,79
2231657,2,64
2231662,61,13
2231670,14,43
2231693,61,51
2231696,4,41
2231723,14,24
2231731,19,63
2231752,14,57
2231754,14,30
2231757,14,80
2231761,61,35
2231762,2,27
2231763,14,46
2231765,2,57
2231771,2,68
2231783,33,41
2231785,4,51
2231787,2,50
2231789,14,58
2231791,2,114
2231792,19,29
2231797,14,73
2231802,15,41
2231808,15,85
2231812,14,90
2231814,2,55
2231818,14,59
2231822,2,52
2231826,2,90
2231831,9,23
2231834,62,19
2231835,4,32
2231838,19,51
2231841,2,76
2231851,4,31
2231855,19,26
2231861,14,40
2231865,15,43
2231866,14,39
2231878,19,40
2231885,14,33
2231892,14,9
2231894,14,42
2231900,2,37
2231902,2,51
2231905,14,28
2231906,14,44
2231914,18,29
2231924,14,12
2231933,33,15
2231944,14,36
2231953,14,61
2231958,15,71
2231963,19,63
2231966,14,90
2231967,14,26
2231973,2,103
2231980,61,46
2231991,14,47
2231995,14,30
2232001,19,12
2232010,2,39
2232011,14,38
2232012,14,79
2232020,14,78
2232021,2,69
2232026,2,61
2232028,14,78
2232030,61,30
2232031,14,67
2232033,14,53
2232035,4,36
2232062,14,53
2232063,2,68
2232065,2,32
2232088,2,29
2232099,14,17
2232106,15,30
2232108,15,35
2232111,18,19
2232114,33,32
2232119,14,15
2232120,7,40
2232124,14,32
2232126,2,89
2232127,33,15
2232131,4,97
2232134,14,42
2232136,2,93
2232139,19,28
2232145,19,45
2232162,2,90
2232164,2,71
2232165,2,35
2232178,2,26
2232187,4,18
2232189,61,29
2232190,14,58
2232194,29,30
2232198,2,74
2232200,2,63
2232216,2,118
2232224,2,103
2232229,14,38
2232231,14,57
2232235,9,28
2232237,4,43
2232241,19,23
2232244,2,35
2232247,14,17
2232249,2,41
2232261,15,24
2232273,15,45
2232279,14,21
2232287,14,53
2232288,14,28
2232293,2,24
2232297,61,31
2232299,9,25
2232302,14,93
2232308,61,28
2232318,4,42
2232319,14,41
2232342,14,113
2232347,15,42
2232351,61,51
2232352,61,32
2232353,14,36
2232354,2,27
2232356,2,13
2232360,61,60
2232361,33,21
2232362,19,21
2232378,61,33
2232385,14,25
2232386,13,9
2232388,19,22
2232390,14,34
2232391,14,49
2232403,19,55
2232404,2,35
2232412,14,88
2232416,14,27
2232420,61,10
2232424,2,45
2232425,19,31
2232434,2,20
2232435,15,40
2232439,14,36
2232443,14,64
2232461,14,50
2232477,14,55
2232481,4,29
2232501,19,74
2232507,19,51
2232512,61,22
2232513,14,37
2232516,14,15
2232518,2,70
2232532,19,56
2232541,2,42
2232544,2,80
2232558,2,24
2232563,15,35
2232567,4,63
2232577,14,59
2232579,2,54
2232585,29,21
2232589,15,21
2232598,60,21
2232603,14,62
2232610,14,40
2232614,4,52
2232624,2,81
2232625,2,55
2232629,14,51
2232631,14,55
2232632,61,49
2232637,14,14
2232646,11,56
2232647,15,30
2232649,2,21
2232656,14,26
2232659,2,49
2232665,2,36
2232669,14,29
2232679,14,84
2232680,2,24
2232682,15,40
2232686,4,56
2232694,61,22
2232696,33,21
2232710,36,11
2232720,61,7
2232721,14,65
2232722,19,43
2232725,15,44
2232730,14,70
2232735,14,66
2232743,2,48
2232761,19,64
2232763,14,82
2232765,14,56
2232766,33,34
2232769,59,7
2232777,61,23
2232779,33,37
2232781,15,39
2232783,2,105
2232787,1,47
2232795,15,83
2232797,62,10
2232805,15,52
2232807,2,37
2232815,2,59
2232817,61,11
2232825,14,17
2232826,2,69
2232831,29,9
2232834,4,18
2232840,14,53
2232841,5,23
2232855,14,28
2232864,62,20
2232865,14,88
2232873,19,23
2232887,33,14
2232889,2,108
2232895,60,14
2232900,2,39
2232901,15,42
2232906,2,20
2232907,2,19
2232911,14,34
2232912,14,86
2232916,14,52
2232919,2,25
2232923,2,31
2232926,2,14
2232930,14,32
2232937,15,34
2232942,61,18
2232945,2,58
2232946,19,91
2232947,14,53
2232948,2,43
2232955,19,56
2232959,60,7
2232960,14,27
2232967,14,39
2232970,2,28
2232976,14,35
2232978,14,68
2232979,14,11
2232983,2,57
2232990,14,49
2233005,40,7
2233007,15,35
2233010,2,87
2233014,33,26
2233021,2,56
2233031,2,33
2233033,9,75
2233036,15,30
2233038,15,17
2233043,2,15
2233044,14,32
2233048,14,41
2233050,14,38
2233052,2,15
2233059,61,20
2233065,15,33
2233069,15,35
2233070,61,8
2233076,2,86
2233078,2,74
2233082,2,31
2233099,61,42
2233106,29,29
2233108,19,41
2233109,14,46
2233111,62,17
2233118,33,17
2233120,2,64
2233129,61,51
2233141,14,28
2233148,61,13
2233157,14,30
2233160,61,34
2233165,14,33
2233166,61,13
2233168,14,70
2233169,2,45
2233172,14,22
2233173,56,16
2233174,15,94
2233175,15,29
2233185,15,36
2233201,61,21
2233207,14,20
2233213,14,85
2233229,14,42
2233231,2,13
2233232,33,7
2233234,19,15
2233241,19,41
2233242,2,76
2233246,9,29
2233248,14,66
2233252,14,45
2233253,14,30
2233274,19,55
2233286,2,24
2233288,19,39
2233290,14,29
2233291,61,27
2233310,14,97
2233315,33,20
2233322,61,34
2233323,14,36
2233327,19,67
2233330,61,14
2233333,56,14
2233340,1,22
2233351,33,13
2233352,2,58
2233362,14,55
2233375,2,45
2233378,61,55
2233383,14,26
2233384,4,32
2233392,60,34
2233394,15,25
2233397,2,22
2233398,2,34
2233401,2,18
2233403,2,50
2233408,19,66
2233413,14,27
2233420,4,35
2233427,2,42
2233435,15,58
2233436,14,43
2233457,2,46
2233464,19,37
2233467,19,60
2233468,15,26
2233470,19,32
2233471,2,23
2233473,15,22
2233474,19,38
2233480,33,16
2233483,2,21
2233485,14,51
2233486,19,46
2233490,19,55
2233497,2,46
2233501,14,36
2233502,14,35
2233506,2,38
2233508,14,40
2233518,14,20
2233525,14,43
2233527,7,16
2233528,14,87
2233535,2,14
2233539,14,43
2233544,61,67
2233555,14,38
2233571,61,19
2233573,19,33
2233578,14,15
2233583,33,23
2233584,15,61
2233588,2,66
2233594,61,17
2233597,61,15
2233604,61,36
2233616,19,28
2233620,33,14
2233621,61,60
2233623,2,41
2233627,61,33
2233629,19,14
2233630,60,36
2233632,4,31
2233635,14,33
2233637,4,31
2233644,14,94
2233649,14,99
2233654,2,30
2233656,14,22
2233658,15,85
2233661,2,26
2233663,2,53
2233666,14,37
2233669,2,26
2233675,14,17
2233676,19,83
2233677,2,18
2233679,14,26
2233686,2,29
2233698,14,35
