name,sgnum,numpeaks
4062984,2,38
4117009,2,41
2218252,2,36
2106451,2,19
7204295,2,16
4075236,12,15
7151165,19,36
2010287,14,36
4025710,2,24
4083930,1,25
4076910,2,32
4020412,1,23
2225394,14,40
2237584,14,14
2214264,2,25
2203460,15,14
4021089,2,76
1506386,14,50
7155262,4,25
7200785,29,28
2005305,11,14
4504353,4,29
1503916,14,38
4027656,15,18
2104592,2,22
7020428,4,32
4065396,14,58
2204234,2,21
2232262,2,28
8100992,2,46
2231373,4,26
7153998,2,92
7224881,19,37
2008322,2,23
3500040,148,11
2200445,4,71
2012642,11,53
7219316,144,12
1516099,4,35
4021001,4,32
4021523,4,41
7151236,4,43
1502953,14,30
7154216,2,28
7151791,2,43
1513374,1,47
1515178,1,21
4025079,4,26
2209155,2,65
2011125,2,29
2240047,4,37
2221601,19,62
4028857,2,32
7219683,4,34
2225991,2,37
1516703,14,40
7154333,1,55
2241516,2,17
2014570,2,31
4070436,2,39
2216450,14,9
2205929,14,35
4024199,14,39
7114069,2,35
4020804,4,21
1503565,2,39
4028426,2,19
2224128,19,27
7151595,14,59
7208903,2,17
2020257,2,23
1520287,14,52
4501731,14,16
2002938,15,22
4023322,2,55
1504383,14,18
7100059,2,31
7153176,4,23
7206642,18,9
2103672,4,33
1518433,19,14
2011898,60,21
2006843,2,71
4079609,2,49
1504079,2,50
7103853,4,18
2017730,14,45
4507560,14,9
7150832,2,44
2234562,29,4
4074144,4,67
2216784,14,38
1503112,2,34
7152402,19,39
4101239,2,60
4000665,2,33
2005868,4,34
4073868,2,103
2014328,4,28
2228495,2,45
4111839,7,16
4025340,4,40
7153902,2,42
4025812,2,12
4020449,2,45
4084047,14,16
4021471,14,17
4084202,2,113
4503952,2,39
4023802,14,34
4024948,4,28
2010783,14,18
4069413,2,40
4068538,19,43
1543347,19,21
2231343,15,34
2237788,4,8
4513302,14,4
4020719,4,29
2230339,2,34
2006854,14,21
2200997,14,15
4329805,14,76
4022928,13,31
2213638,14,29
4508020,14,15
7214503,14,19
4509499,14,21
2100912,2,26
2223179,2,43
2205561,2,37
1529873,4,30
1520175,19,32
4508831,2,31
1514324,2,20
2210782,2,22
4066166,4,78
2239690,19,17
7150224,2,70
1506231,4,22
1519596,4,41
4060682,2,81
1508278,2,92
1518441,19,24
4031333,4,26
7151099,2,35
1542368,2,53
4076826,4,41
7210328,4,25
4329163,2,36
4020801,4,30
2240940,14,25
4070017,2,86
2234549,2,59
7004142,4,18
7109671,2,10
2009772,2,16
7202393,2,27
4507337,2,30
4022277,4,45
1503398,14,44
8101726,2,20
4501918,2,15
4110558,2,17
4124719,4,27
1503213,14,37
2019410,2,30
4027895,2,58
2203106,4,26
2201783,4,32
7152728,4,53
2202651,118,17
7207300,14,35
1507845,4,48
1505530,4,29
4118003,4,27
7100487,14,29
4509362,2,33
2229686,2,50
4023753,19,19
2213408,14,32
7203241,2,16
7154970,2,27
4029681,19,35
2225308,2,12
1502121,2,37
4071721,2,52
2241671,4,31
2230278,14,31
4500726,14,16
1505376,2,55
4079665,2,46
7151921,14,24
2229193,2,45
2239128,14,26
1513154,2,68
7150543,2,86
4028850,4,41
4025556,2,52
4083773,2,52
8102542,2,20
1520721,4,38
4062400,2,61
2204818,2,40
7152453,19,20
7050083,19,13
4507491,14,20
2226427,14,21
2215740,14,18
7105247,4,37
1514352,14,18
2209308,14,23
4062497,11,67
1507824,4,35
4509501,12,34
2227801,2,38
7215700,14,26
7054789,2,63
2202346,33,11
2210043,14,20
9000827,2,55
4078713,14,58
7153821,2,55
1503394,2,43
4068556,4,30
1505723,14,35
7218271,14,37
2240346,18,15
7226562,2,35
4023163,19,28
2015306,2,43
7218866,2,32
4342430,2,62
2221261,2,68
1518047,4,56
4082494,2,52
2100908,4,34
7223235,2,24
2205078,14,9
2220232,14,21
2240247,4,20
1504701,14,65
4508001,14,6
2207968,14,32
7218948,7,91
7155002,4,39
2012680,2,58
2209933,4,51
4504541,14,19
4114591,2,42
8102083,14,27
1542443,2,21
2239861,2,22
4075615,2,74
1508739,19,7
4078698,2,108
1518549,2,21
1504180,4,49
2003636,2,19
4066730,14,29
1502293,4,29
2218832,2,24
2208704,14,27
1516008,4,49
2017852,2,7
1513412,2,59
2224162,2,46
7117643,14,21
7205534,4,25
1517408,19,46
4026409,2,30
2015488,14,14
4021470,14,15
2228720,4,29
2212624,14,23
2203306,2,11
2233888,2,105
1100647,4,16
7219106,62,21
7223009,2,21
4030015,14,20
1504379,62,27
7152695,4,60
2237834,19,33
7150996,14,31
2228647,14,49
7033226,14,15
7152753,2,41
2216740,2,24
2000497,2,42
4028873,2,32
2006514,14,41
1513540,2,43
2013765,13,13
2008468,2,38
4022978,2,24
4511894,2,20
2230645,4,33
2007515,4,41
4084729,2,44
4510817,2,42
7112516,144,12
4065924,14,50
7154313,14,25
2202974,4,30
2217057,14,17
2227388,14,27
2205105,14,21
4507845,2,66
4023348,2,47
7150821,2,33
4116123,2,37
2005303,2,60
4027569,14,16
2014176,33,11
2212203,2,20
4511723,31,19
2222445,14,37
4025626,14,19
4508921,2,13
4021895,14,42
2241114,2,20
4071989,2,28
4028044,2,39
2236935,4,27
7111673,2,28
2225796,2,28
2236162,14,10
2102304,19,8
1503105,14,22
2209144,19,30
1516772,4,61
1506383,14,49
1519831,15,24
4031295,2,44
8100605,14,33
7023323,4,30
8102201,2,44
4022045,4,32
7215708,14,19
4025258,4,28
1529864,2,36
2241653,4,24
4024184,2,67
2105209,1,35
2203219,2,33
7215754,2,15
5000070,4,25
7021582,8,17
2203007,62,6
2230583,1,34
4304452,2,22
2229128,2,36
4020086,19,65
4026294,14,30
4020852,2,99
2223620,2,23
4077317,2,22
2201778,2,39
2210625,2,43
7150548,2,49
4507040,2,22
7214022,14,34
8100425,2,66
4116486,2,22
2014397,14,16
7114471,4,31
2229554,2,26
2212929,2,38
1506020,2,37
7150261,2,55
2300013,2,32
7111097,2,17
2221433,33,6
7154539,14,34
2222771,14,43
2104878,1,33
4060360,2,27
7108131,2,13
7219803,4,17
2240249,2,71
7214386,14,20
4028301,4,26
4024783,1,35
4501867,2,44
2218124,2,16
2101904,19,32
4022089,2,100
2205128,2,29
2011966,2,17
2207962,14,18
4060008,4,26
7152376,33,19
2300006,14,14
2205776,2,41
4028550,4,17
4069668,19,45
7151483,2,34
7150640,2,39
2241511,7,15
4025413,9,71
2200098,4,44
2224214,2,26
2105028,14,18
4060449,2,118
2206130,1,42
1504559,2,32
8100885,2,19
2201709,4,44
7211146,2,34
7152220,2,28
7022304,2,46
4122894,14,29
7208076,14,34
7200848,15,20
7151043,4,50
7202560,2,41
7214487,14,24
2100676,15,35
4512770,14,13
2015484,14,33
4513009,2,39
2224462,2,29
2007155,14,22
2227171,2,21
4026592,4,18
4069975,2,59
4020055,4,21
7219098,19,16
7213507,4,27
2212234,2,36
4030201,19,12
4025821,2,62
2014473,2,45
7153652,19,70
4028076,1,52
7208264,2,55
7011806,14,46
4114981,2,30
2300509,33,18
2239863,2,43
1502342,2,76
2222597,14,19
4067391,2,64
4506222,19,43
7151181,2,67
4062758,14,34
7150468,2,69
7153433,14,25
4508513,2,63
1506072,4,20
4024920,2,47
4026456,2,90
4029004,4,81
1508432,14,19
2105115,14,34
4023821,2,44
4031019,4,44
4072687,14,27
4027676,4,47
7013931,2,36
4508864,19,31
7214897,11,49
2018818,4,20
7007271,2,44
4067938,121,10
4021902,2,30
1503858,14,33
4028769,2,36
2008833,15,14
1516047,2,41
7203939,4,11
2217746,29,11
1504550,14,30
7222255,2,32
2220902,4,30
7152788,2,100
2103887,2,13
2007310,4,57
7111226,14,6
4073392,7,99
1518390,2,16
2000405,14,9
7153260,19,61
2223555,15,21
4025587,14,39
2103269,14,37
4022602,14,25
4023457,2,53
7154791,4,35
4084638,14,30
7152550,2,122
4103659,127,13
4000923,2,12
4079675,2,43
2100469,4,28
1517608,2,67
4065209,2,99
7152373,2,35
4064517,2,69
7151737,7,32
4030314,2,15
4021303,14,23
2001260,2,28
4060456,2,39
4511471,14,18
2013113,19,67
2241365,19,47
4024011,2,77
4072408,2,41
4029351,4,57
1506177,14,25
7217712,2,50
1502154,19,57
4021459,14,65
1506248,14,46
4116152,14,10
7112961,14,38
4109911,2,32
4070678,14,51
4025134,2,93
4068719,2,47
4029991,14,34
2018110,19,33
2235036,2,22
4026607,2,23
1505427,2,98
7110482,2,36
7151193,2,48
2224495,2,40
7152610,2,44
4062200,2,84
1505032,1,18
7151127,7,25
1008775,113,11
2238018,2,31
2222472,4,20
1517565,2,61
1506533,2,103
2213319,14,21
4076976,2,69
2232356,2,12
4028128,2,19
7215841,2,22
2105465,4,10
4082586,2,38
8101092,2,46
7153180,4,29
2005984,19,32
7154893,2,30
4061347,2,21
2216837,14,32
4020097,2,29
4028815,2,60
2012315,4,14
7226482,19,30
2100678,42,11
2215848,2,47
4060772,14,73
7213303,4,39
1503185,4,53
4070605,2,51
7150514,2,36
2103498,14,16
7218384,4,44
3500018,14,59
2220707,2,49
7052498,2,27
1508886,4,37
4060568,2,67
2105850,19,15
8100260,2,48
2014432,14,13
7204119,2,26
2201605,4,19
4512804,2,29
1507010,2,47
4072690,4,39
1542709,2,33
2218417,4,14
2006979,2,60
7206641,18,8
7206161,114,11
2011145,9,17
4068881,4,81
4031962,4,35
4079940,2,27
1543259,4,7
2200717,4,28
8100451,14,20
7053269,14,31
4115087,2,55
7019476,14,66
2012376,2,42
4083427,2,43
1506982,2,34
7110251,14,59
7007718,2,42
2204602,2,17
8000102,2,26
7223726,14,16
4064312,2,90
1505538,2,72
7009919,2,58
1504266,4,37
7212614,14,25
4079274,14,63
2004338,2,19
2212150,62,19
7204922,2,18
2229568,2,16
8101240,2,29
2227774,2,18
4001547,2,16
7154487,4,33
4118614,2,73
2101910,2,37
2234182,2,44
4021914,9,18
4020990,4,55
4028863,14,22
4512805,2,28
4505889,2,35
4106700,14,24
7224996,2,45
2008008,14,51
2216833,5,38
7151592,14,42
7111225,14,9
7151757,33,49
1507342,14,25
2232070,2,33
4020565,2,30
4077233,2,90
1516338,2,29
1502248,2,43
4062078,4,75
1502392,4,21
5000172,2,19
4075781,2,64
1517831,2,72
2237285,14,4
7150959,2,32
7151335,14,50
4022764,2,82
2014384,2,21
2215450,14,35
4507094,2,32
2004822,14,20
2105145,33,12
2208751,31,25
2200836,14,70
2001741,14,14
4066090,2,75
2237490,14,36
4026138,2,29
2015790,2,19
4079817,2,90
1513462,4,23
4075942,2,25
1519438,2,95
2226600,1,31
7001657,2,19
2100170,2,31
2227458,2,33
7002941,2,91
7111361,7,18
2007895,14,25
4071555,14,61
4026935,4,55
7150449,4,28
2223687,2,17
4063005,2,115
2233270,2,47
1508860,14,12
4084495,2,80
7151090,14,33
7109769,1,29
2231069,4,20
2205527,14,29
2019426,2,30
4068080,14,39
8104080,4,79
7102403,2,58
4500038,2,18
7219102,19,15
4028545,33,14
4029171,4,19
1542542,1,26
7102413,2,82
4027307,2,34
4507898,2,17
4062383,2,73
4020084,2,41
1502631,2,18
4076242,1,41
2215916,2,36
2226442,2,61
7152380,14,19
2007599,2,44
7203668,14,18
4021625,2,45
2224336,14,16
7220122,4,15
2239453,2,20
2005445,11,45
2221062,14,34
4030470,4,25
2207604,2,47
4022611,4,26
4063953,2,21
1514727,2,19
2230346,4,28
4507482,4,16
4030210,4,52
4030004,2,51
4022790,2,78
2010285,1,26
4080970,2,98
8103151,14,18
2105248,2,43
1503110,2,20
7218135,18,4
4083092,2,112
4060346,2,30
8102191,2,22
4120679,1,43
4122946,4,27
1516170,14,16
7211955,14,34
2205478,14,40
4109366,2,27
7153930,14,45
2239454,14,40
4023880,33,9
4061881,2,27
7226439,61,14
7212267,4,28
2006632,19,39
7204921,14,22
2223692,2,33
2240909,2,30
2216033,14,19
2009903,2,26
7150994,2,34
2202112,14,39
7206785,4,11
2239644,2,38
1520285,2,52
4111840,14,29
1514978,4,46
4069448,2,109
2227414,15,40
2231835,4,34
1508328,2,42
7151889,14,22
7151046,9,24
7115733,14,18
4069976,2,54
7153245,14,18
2208529,14,33
4021744,2,28
7206037,14,12
2012554,14,27
7150911,14,16
1502029,4,63
2238150,2,46
4505225,14,28
4025956,2,73
7155142,2,53
4022762,2,89
1507256,2,34
7151245,4,22
2106722,15,21
4109036,1,32
7208271,2,20
4083911,2,21
4063895,2,114
4020528,14,31
7023644,14,18
2210192,14,37
2101219,14,10
4020585,2,26
7154065,14,42
2220374,2,13
4061916,4,72
7200461,14,28
4076452,2,78
7219798,4,39
1506819,33,9
7152991,2,27
2206014,19,34
7151449,2,28
2221876,14,13
4020704,4,40
7102055,14,24
2237360,2,38
1504736,19,51
4507007,14,28
7114295,2,21
7210841,2,15
1515301,18,11
7222079,2,42
4082483,4,36
2009571,1,45
2010582,11,24
1504139,14,17
2217946,19,13
4061414,14,47
7109290,2,92
2241460,19,36
1506085,2,36
1519117,2,32
2224025,19,16
7154570,14,26
4101913,14,6
7153010,4,27
4064893,2,90
1532510,14,95
2105860,19,77
4081900,4,21
2205549,2,33
4027133,2,27
1517415,2,20
2222110,2,20
7000927,2,78
2224844,4,18
2217767,14,34
7225383,14,47
2006276,2,17
7215876,2,55
4305138,31,17
4030083,2,35
1502499,2,38
7152494,2,47
7105573,14,26
1504845,2,47
2231956,4,39
2205395,14,15
4028231,2,25
2204330,2,22
7154430,2,32
4022116,14,30
7208075,176,18
4502245,2,31
2229768,2,25
7206770,2,16
1518657,2,27
2236997,2,32
2206506,11,45
7151780,14,49
1503256,14,57
4114590,14,11
1507260,1,33
2221229,14,42
7151585,2,35
2105117,2,61
4027413,4,80
4505309,2,13
7012468,5,15
1519352,4,81
7220076,2,16
4503642,2,19
7226240,14,67
4111838,14,19
8102441,14,38
1543356,1,27
7155012,2,36
7012055,2,41
1505971,2,38
4031336,14,56
4064277,14,59
4068905,1,68
7221564,2,39
2212688,2,17
4023002,2,67
4085452,2,83
4084678,2,111
2100605,14,12
7152997,2,40
2019960,2,28
4511020,2,23
7203667,2,19
4027517,2,9
4028464,14,32
1506287,14,21
2204826,2,55
7206495,2,63
2105846,19,16
4025412,2,67
1516339,4,29
4023385,1,70
7113113,14,31
2215811,4,23
4028819,2,56
1540732,2,27
1515877,19,40
1505675,4,29
4020692,2,56
1504397,173,11
4076196,2,25
2105588,33,21
4024865,4,63
4026184,2,41
4020597,4,38
4029522,2,38
4024354,4,28
1504454,4,24
7225199,2,14
2017087,2,50
9007620,14,33
4074835,2,38
4085114,2,33
1504031,4,31
4342845,4,39
1519794,14,10
2222072,14,25
4028129,2,24
7050084,19,12
2201333,11,25
4065226,14,43
2221614,14,46
4080506,2,94
7152226,2,22
2010583,4,19
7204364,14,21
2018690,14,10
4024178,1,64
2018031,4,27
4084567,14,45
4072413,14,62
7117832,4,68
2008003,2,26
2009386,2,20
7213183,4,12
7219559,14,21
7150819,4,29
2201223,4,13
1540736,14,18
4026008,4,14
7204680,4,38
4083602,2,91
2229984,14,24
1501800,4,25
7100179,2,20
2219630,7,15
1502201,4,29
7208855,2,14
2006824,14,28
2203047,4,24
4074142,7,74
4101129,2,20
2100015,60,18
5000164,14,13
2017868,14,50
2015804,4,32
7203264,4,33
7150294,4,39
2203965,14,28
4504359,2,13
2201335,14,10
4026602,4,24
2205629,2,15
2001328,2,20
7153514,14,54
4021271,2,47
4116593,4,37
2006579,4,25
4504947,2,20
4084629,14,42
2014069,14,17
1520729,4,52
2213069,4,52
2226960,14,47
4027599,19,8
1503628,14,28
4120394,2,47
4124416,2,39
2232834,4,17
7114064,2,43
7053335,2,30
1520595,4,29
4020802,2,102
2213734,14,20
2211397,61,24
2213863,11,22
1508950,2,28
4109195,2,50
1100666,14,19
4509600,14,25
4072360,14,14
2012980,14,39
4083307,14,67
4107660,4,26
4510778,4,42
4069353,14,34
4026778,15,62
1534106,2,77
8101499,4,22
4026535,2,41
7219650,4,19
4502208,15,44
2204851,4,30
1512152,4,38
4065386,2,100
4101890,2,52
7151096,2,27
4084633,2,71
4114411,2,37
7030917,2,9
2014636,2,26
1508730,2,21
7053278,14,33
4020577,2,47
7040751,14,39
1518273,4,44
1512208,33,14
2202490,14,20
4083600,2,88
8100553,14,20
1508738,2,26
2103894,2,9
7153342,4,61
2224931,4,11
7106607,2,45
7206439,14,19
7213540,2,24
4025803,19,29
4027980,14,18
4027384,2,85
2202792,4,13
4027218,2,40
4330761,2,12
4020279,2,68
7214490,14,18
4106909,4,25
4025588,14,26
4029015,4,24
4078410,4,30
7223207,4,34
2007219,2,25
2214804,2,48
4028965,2,49
2231039,14,22
4513824,15,31
7205921,2,14
4060590,2,45
2003599,4,21
4020459,9,54
4503995,14,23
4028603,4,53
7225378,62,20
4106471,14,6
7012020,62,38
2212941,32,23
1519234,2,34
1503137,29,10
4030587,2,51
2208474,14,15
4062904,2,54
1529880,14,60
7006313,14,34
7207559,33,13
2000826,4,34
4020272,2,19
2205191,19,21
2215256,2,21
2003053,4,9
2011968,2,13
4061348,2,27
1518393,2,70
2004195,2,35
2239310,1,62
1515086,14,30
2013769,14,15
2003257,2,29
1511916,14,24
4025991,4,15
2230118,2,21
4508189,2,30
1542572,7,32
4502360,4,38
2221748,4,46
2225051,4,39
1508545,2,24
4080370,14,44
2232116,2,26
4031748,14,43
4060809,2,108
2219303,2,19
2006306,15,53
7150060,2,43
4030727,2,68
2005721,14,72
2102030,121,13
2218488,14,40
4031747,14,26
2204194,7,38
4123864,14,32
2011360,2,30
2011668,14,27
1503253,33,23
4024461,2,21
7154715,2,19
2200658,2,64
1511795,29,20
2012303,14,37
1513407,14,25
1512587,4,71
1506465,2,29
4309478,2,27
7030436,2,14
7204556,2,23
1503474,2,48
2200680,14,26
7208077,14,32
4062866,2,29
4022652,4,60
7154849,2,37
4023013,2,37
1516370,2,33
2230504,2,17
2223530,14,27
4083666,2,103
8102203,2,39
1504823,2,29
4074098,2,24
4024975,14,8
1507838,4,63
1502865,4,79
2211884,4,35
2219766,14,23
7012959,4,84
4083164,4,57
2220355,2,40
7108617,2,25
4123184,11,23
4117750,14,28
7152214,1,55
4020195,14,41
2210939,14,45
4343661,1,24
2009043,14,6
7117265,2,23
4025032,2,83
2225657,2,18
3500021,4,16
2218509,14,30
2230378,2,27
2014182,14,21
2203770,14,25
1543338,4,55
2224008,34,14
7052834,4,27
2018906,2,24
2223916,2,18
7150048,14,16
2010214,19,28
7052666,2,16
4510671,19,38
1506054,5,9
1503939,2,48
2218222,14,51
1544173,4,44
4512828,92,40
2208591,14,14
1503627,14,91
1508395,14,28
2219006,14,46
1501689,11,21
2012927,4,38
2204871,14,25
1519698,19,25
4023104,19,20
4508026,14,11
2224959,4,25
2200007,2,59
1508941,2,22
2016114,29,9
2226214,4,29
4031869,2,19
2201487,14,62
2217065,4,41
4076921,11,33
4027136,14,27
7150144,14,21
2211672,4,28
2218613,2,77
2211042,2,20
7150331,2,35
2014787,14,22
2003342,2,61
4501923,2,21
7154295,2,51
7151588,14,16
2220659,14,10
7114472,4,27
2012236,2,29
4021695,19,47
4022926,5,29
7003856,2,25
4505618,2,39
7019025,5,28
2229108,2,20
2232373,14,21
2231122,14,25
4076628,2,43
1506880,2,25
2216759,4,23
4078614,2,42
7030431,2,15
1515436,4,28
4500334,33,12
2224728,18,8
7150659,4,24
2002070,4,15
2241231,2,29
1506381,14,44
7001751,14,39
4026214,14,53
1508794,2,39
2225671,19,27
2213632,14,12
7208830,14,14
1513470,2,10
4509831,7,25
7100125,14,38
7205584,14,36
1503527,4,29
2010437,14,32
1504298,2,13
1517506,4,31
4071398,4,85
4508807,14,16
2209134,2,48
7206296,14,19
7151037,19,31
1520211,14,21
2202960,14,41
8101470,2,37
4027026,19,35
1529384,13,21
4020798,4,37
2203243,14,18
4115151,33,21
7153064,14,27
2000196,2,35
2224013,14,67
4071990,14,26
2003673,1,26
7210155,14,12
4339567,62,8
4020278,14,82
4080813,2,109
7152099,19,83
2300237,14,30
4025420,14,20
7200234,2,29
2211377,13,35
4026701,19,47
1542617,5,41
1502522,4,79
4503561,2,87
1100676,4,61
7039483,2,35
1517485,4,17
1501694,11,22
8100789,2,51
8102512,2,68
2009987,1,2
1536069,13,46
4081933,2,76
4504972,144,12
1508745,14,40
2226688,14,28
4338117,1,56
1506467,2,33
2010332,2,32
4023082,19,11
4102295,19,45
7209212,2,40
2016789,14,48
2012932,14,28
4031906,4,32
7152239,2,37
4030116,4,31
7152035,14,50
7110729,15,42
7208481,19,34
4060621,14,43
4020443,19,25
7224860,2,38
4077092,14,30
2006116,2,23
2011969,2,11
4024175,2,17
2222347,33,7
2223964,14,25
1512278,4,33
1504927,19,38
4025792,14,23
1508944,14,3
2013102,2,18
2222601,2,32
1507439,2,23
1513406,4,43
2204541,4,50
7054718,4,12
3500034,14,14
2201514,14,53
2012435,2,64
4023766,14,8
1540615,2,19
7153794,14,38
1506536,2,87
2217225,2,17
2234771,14,62
2210383,4,33
4021560,14,25
2220484,2,45
4025414,33,32
4020132,2,83
2225871,2,23
4507994,2,11
2213154,4,33
2212063,19,21
7103157,2,36
4113270,4,25
7215083,14,25
2202443,4,24
4020859,14,16
4077304,2,36
7154981,4,41
4084070,4,39
2205470,14,22
2227545,14,26
4022755,2,34
4071149,2,105
4073329,2,43
1518517,4,29
1519697,4,29
4031864,19,33
7036823,167,26
7013530,14,22
1507860,2,35
2105613,33,19
2006727,36,7
7053268,14,34
2219956,2,42
2241202,4,27
7224795,2,33
2229743,2,44
4025892,2,28
7154421,14,54
4025742,4,39
2235298,2,39
7154497,2,44
7101092,2,65
4064762,60,28
1508616,4,18
4505020,14,34
2207878,19,13
1505278,4,25
4028046,2,15
1505279,4,17
7214419,14,8
4068038,2,101
2205367,14,28
4105554,2,26
1513461,2,36
1100651,14,11
4065358,2,82
2207482,4,31
2230214,14,29
7110727,14,77
5000183,62,6
2236807,2,26
4028415,19,20
4318537,14,20
2017254,1,31
4027543,2,53
7108261,14,27
7212975,4,16
7155043,4,49
2006994,2,16
2204544,14,30
1503301,2,47
4511619,2,11
2008673,2,35
7111752,2,21
1507106,2,45
7208024,19,19
7221652,2,56
1515903,14,11
1540741,14,22
4029451,4,40
1503583,4,20
2237098,14,12
4029568,14,35
7223234,2,26
4025819,2,116
7051152,61,39
4031829,2,20
7151819,2,30
2008148,5,16
7101670,2,16
4117126,4,17
4029106,19,67
7054715,2,16
7026100,14,23
2008943,1,14
2011469,14,37
2001235,14,16
1513242,2,64
2014475,7,23
4029298,19,33
1513940,2,21
2105096,14,24
2213574,14,38
2230373,2,74
7151385,14,11
2219899,14,25
1507859,2,42
2017439,4,20
7151243,2,55
4342211,14,19
4512021,2,23
4062025,2,47
4103001,14,9
2101220,14,10
4061160,2,49
4025240,14,26
1512345,2,42
2016609,13,9
4511276,4,18
4023580,14,46
7152143,14,13
7216973,14,30
2233707,14,57
2231941,2,36
2106001,118,15
2001557,14,32
7209322,2,27
4063515,2,49
1507882,2,39
7102200,2,40
4076268,2,51
7217200,14,9
2218720,96,23
2203531,2,52
1520150,14,20
2219269,2,43
1515095,14,31
1516119,4,28
4077482,2,27
2213950,19,31
2013568,14,21
1506295,19,15
2104790,19,16
1519911,2,58
7201006,14,29
4512800,2,51
4505234,2,27
8102878,2,28
4028494,4,33
1544069,14,26
4506385,14,43
4064682,14,28
7218048,4,30
2200294,2,12
4020905,19,22
2225339,4,34
4027356,4,81
1502529,4,56
2210107,11,39
4123177,2,72
4077684,2,67
4027325,19,18
1507441,7,46
4119048,2,32
2018990,14,32
1502547,2,40
2240913,4,19
2215513,14,83
7035356,18,11
2233654,2,31
7151879,14,83
7050190,2,25
4507989,14,10
4501141,14,49
2218166,2,24
2237996,2,46
7112341,14,24
7052236,2,23
4111423,4,55
2017116,2,32
4023608,2,25
7151157,2,39
4068946,2,63
2310127,14,15
4023949,2,59
4104703,1,21
2100672,14,13
1508731,19,22
1507615,19,17
1504738,2,42
2235965,2,35
4311499,14,20
2211798,4,47
2206299,2,40
4029301,2,54
4074642,14,29
4082323,2,36
4020234,11,60
2221205,14,35
4022257,2,59
8100968,7,11
4029446,19,18
2300239,14,30
2200598,33,13
4024575,1,19
4116107,14,28
1516360,2,13
2207972,14,20
2214825,19,48
4025433,2,43
4020225,14,25
4028900,1,111
4074280,14,43
2204157,19,26
2210644,2,41
2208881,18,11
1502260,2,36
2237283,4,41
4027309,14,41
4085007,2,81
2005160,4,39
4030931,14,48
1505499,14,32
2105564,14,16
8102127,14,42
4022049,14,21
4064888,4,33
4028771,4,27
7100475,14,19
2008560,14,37
2104785,19,16
2005260,14,28
2237908,4,32
4024085,4,33
2208039,2,32
4022135,2,41
4079789,2,48
7052471,4,20
4109154,4,40
7104724,14,19
2105560,14,18
4504640,2,17
7110206,4,29
4031110,29,14
2207898,14,21
4339991,2,43
2008072,2,36
2102305,14,18
4026884,2,65
4028869,2,17
1516358,2,14
7115705,2,22
2011292,4,31
7153775,2,20
4061539,4,20
2200617,4,18
4507011,14,29
4060235,45,20
4022003,2,99
4025632,4,32
4504010,14,47
4028169,4,58
7200215,2,30
1529236,147,14
4063080,2,51
2229755,4,20
7154892,4,52
7150023,14,40
2005433,14,18
2222184,2,42
7154919,2,33
4028458,14,38
2104175,9,12
2205727,14,50
7036824,167,24
7207462,14,24
7151989,4,33
7153298,2,50
4506880,2,28
2227318,2,35
1511975,4,30
2226660,2,45
2218685,11,30
2002924,19,33
2206377,4,31
7200842,14,12
4076349,2,59
4510568,14,32
7103409,2,41
4504372,23,22
7108610,4,29
4021461,2,36
2005071,1,39
4067987,14,30
2010903,14,42
1503281,2,78
2007280,2,12
4510516,2,46
7219455,2,92
2212194,14,11
1506490,4,24
4082642,2,49
4339566,26,19
2209916,2,66
4021779,2,20
2004685,14,21
4513635,2,70
1504034,2,57
4106460,4,17
4100902,2,37
7105733,2,28
7153981,14,35
7150660,4,23
4079348,14,37
2212827,14,40
4079549,2,63
2237869,2,52
4020879,2,32
4500781,14,37
4025291,2,84
9011119,14,24
2236598,2,15
4023957,14,19
4083841,2,59
4031834,14,14
4076346,14,52
1542577,19,32
2014261,159,23
2205550,14,19
4025462,2,32
2211400,2,28
7100392,14,22
2235575,14,29
4082209,14,58
1505490,2,30
7225499,2,22
4028727,2,46
4072244,2,64
7224237,1,15
7151685,2,11
4078904,2,105
4020033,14,39
2100241,19,30
4306642,2,34
7001750,14,30
4020498,4,31
4025387,2,64
4064145,4,76
4025957,2,20
7214480,14,20
8101794,4,41
4077182,2,12
7151698,2,63
2006624,4,16
2200543,4,27
4060965,29,23
2205979,14,31
2017859,2,39
2014562,4,17
4511790,2,28
4022213,14,51
7208038,2,42
2001549,4,22
1501753,14,29
2019074,2,27
7150149,1,40
2004346,14,21
4025968,2,36
2018296,29,15
7152219,4,42
4022220,4,73
2203098,14,18
7154383,2,30
2239155,14,31
4507999,14,6
2210918,2,89
2216595,4,21
4068043,2,58
7218777,2,25
7053385,2,35
2200642,2,46
7200968,2,67
4025703,19,69
4074636,2,81
7225746,2,18
7154194,4,47
1503981,2,40
4504001,2,28
2205868,2,44
7106875,2,45
4505363,2,21
1502025,2,56
7108260,14,27
2201094,4,45
2201566,4,15
2100464,19,23
4028289,2,35
4020760,4,38
2206120,19,18
2010641,62,5
8101717,2,22
4031344,2,42
7053867,4,43
7206295,14,22
1542882,14,24
2208858,14,59
7151591,14,26
4023287,2,31
2228294,9,23
7151178,33,14
2203258,62,41
2100547,14,13
4116140,2,11
2105585,19,29
1518293,4,18
2105563,14,18
2235997,14,32
1504380,62,25
1504629,2,44
1501856,4,56
7154350,2,60
2008172,2,65
7200791,2,18
2240851,2,27
7035080,2,25
4075872,14,24
7202432,18,4
1505212,2,26
7154910,2,43
7152949,2,20
7211064,4,35
8101187,14,33
