cif,size,sgnum,assessed_100,actual_100,assessed_010,actual_010,assessed_001,actual_001,assessed_110,actual_110,assessed_101,actual_101,assessed_011,actual_011,mean_rmse
2213192,100,2,11.9794,11.8805,8.1505,8.3211,7.6229,7.3282,6.7834,7.5456,6.508,6.6359,5.6106,5.7624,0.3527
4081171,250,14,19.7917,19.7676,14.9248,15.577,8.5959,8.297,11.4082,10.9665,7.8348,7.6504,7.2789,7.323,0.3527
2205965,100,19,16.0964,16.816,14.2982,14.31,8.1575,8.2148,10.5183,10.8981,7.2257,7.3811,6.886,7.1244,0.3527
4107171,250,14,19.8075,20.2606,18.5976,18.8058,10.1045,10.397,13.3301,13.7834,8.8086,9.2502,8.8678,8.7584,0.3528
2233323,100,14,15.3631,14.865,12.4857,12.9283,8.0344,8.2652,9.3764,9.7551,6.9379,7.2237,6.3903,6.5468,0.3528
2211725,50,19,20.2847,20.699,10.4595,10.219,9.6429,10.08,9.3536,9.1631,8.567,9.0625,6.9656,7.1763,0.3528
2203522,50,2,10.6571,10.3974,9.4552,9.7608,8.9083,8.9063,6.6969,6.9703,6.4474,5.8918,5.9372,5.487,0.3528
4076185,100,33,26.4401,26.847,11.8488,11.5347,6.9585,6.4849,10.76,10.5979,6.6997,6.3036,5.9269,5.6528,0.3528
4066110,250,36,22.1031,21.7105,9.2783,8.9718,7.6274,7.1769,8.6948,8.2917,7.0804,6.8142,5.8545,5.6044,0.3528
2241136,250,4,18.142,17.8546,10.3286,9.8671,9.1624,9.6864,9.0288,8.6361,8.0127,7.9261,6.7897,6.9123,0.3528
2216123,250,14,15.3288,15.0449,13.6749,13.987,10.0826,10.4468,10.0104,10.2439,8.1413,7.8466,7.8268,8.3699,0.3529
4070484,250,33,25.8742,25.312,10.8778,10.942,9.1552,9.502,10.0893,10.0437,8.4152,8.8958,6.902,7.1744,0.353
4111720,macro,14,21.4576,21.033,18.2506,18.262,8.9619,9.2471,13.5442,13.7896,8.0909,8.4651,7.9816,7.4469,0.353
4310373,macro,14,13.2851,13.3158,11.1813,11.1928,8.0397,7.9654,8.4533,8.568,6.8002,5.9845,6.2393,6.4898,0.3531
4337157,50,2,14.7689,14.7758,10.8867,10.8993,9.9128,10.6422,8.0868,8.0521,7.4452,7.5407,6.679,7.1322,0.3531
2221197,250,14,21.562,20.8,8.0369,8.2959,5.8362,6.0483,7.7146,7.7056,5.7529,5.8078,4.8404,4.6115,0.3531
4024254,100,14,13.4462,12.8296,12.0823,12.4557,9.6371,9.9669,8.695,8.9368,7.6232,7.8708,7.2015,7.1877,0.3532
2214409,250,14,12.4516,12.3083,11.0517,11.1838,9.279,9.5169,8.0651,8.2772,7.303,6.6857,6.7704,7.2479,0.3532
2204147,100,2,11.0616,10.5503,10.0766,9.8846,9.1014,9.6258,6.4553,6.2315,6.2092,5.921,5.8448,6.0508,0.3533
2240097,250,15,20.1294,19.9339,11.409,12.1351,7.0287,6.8308,9.7791,10.1322,6.5999,6.4619,5.9262,5.9525,0.3533
2202574,250,19,15.0247,14.893,12.9447,13.099,7.3638,6.702,9.6357,9.8358,6.5655,6.1117,6.1209,5.9664,0.3533
8101356,250,61,24.2943,23.524,16.6472,16.775,9.3578,9.539,13.479,13.658,8.6159,8.8399,8.1356,8.2921,0.3534
4085249,50,18,15.2762,15.4,9.4043,9.7973,8.2077,7.6315,7.9653,8.2663,7.1448,6.8379,5.77,6.0206,0.3534
4028675,100,114,20.7834,20.32,20.5986,20.32,8.2698,8.7899,14.5136,14.3684,7.6785,8.0675,7.9462,8.0675,0.3535
4111720,250,14,21.4269,21.033,18.1719,18.262,8.9933,9.2471,13.4885,13.7896,8.109,8.4651,7.9991,7.4469,0.3536
1508961,macro,14,15.9114,16.3983,12.907,13.0362,8.4068,8.6755,9.6795,10.2045,7.3109,7.4733,6.8727,7.2223,0.3536
2200630,50,60,15.1657,15.6898,11.1957,10.5854,7.8913,7.5745,8.7341,8.775,6.8399,6.8212,6.1922,6.1599,0.3537
2202889,50,14,14.3025,14.9873,11.2556,10.891,8.4483,8.2692,8.6532,8.8104,6.9981,6.7373,6.431,6.5859,0.3537
4072140,macro,2,12.1523,12.4023,9.848,10.0147,8.6295,9.2322,7.6904,7.4452,7.0725,6.5883,6.5194,6.574,0.3538
2008040,250,2,13.8556,13.5628,7.9065,7.806,7.2,6.7535,6.8825,6.9811,6.3934,6.0681,5.3409,5.9245,0.3539
4064497,100,18,13.8941,13.619,12.8291,13.132,9.9261,10.35,9.138,9.4532,7.9757,8.2404,7.6442,8.1288,0.3539
1505321,100,4,8.977,9.1981,8.1911,7.9955,7.5539,7.5507,6.0313,6.0344,5.8866,5.8362,5.4151,4.6016,0.3539
1505321,50,4,8.9991,9.1981,8.1822,7.9955,7.5595,7.5507,6.0446,6.0344,5.892,5.8362,5.4224,4.6016,0.3539
2206696,100,2,13.6208,13.7842,9.8869,10.4906,8.8146,8.7172,7.7413,7.7671,7.1288,7.2094,6.3528,5.7665,0.3539
4074597,50,14,24.8874,24.9266,14.9325,14.982,8.577,9.1653,12.404,12.841,7.9978,7.9983,7.3596,7.8184,0.3539
2210738,macro,2,10.7158,10.319,8.1961,7.5745,7.2216,7.1506,6.5363,6.2197,6.1101,5.8996,5.4723,5.231,0.354
4119172,50,19,21.0278,20.9905,12.1611,12.5514,11.1757,11.2327,10.4316,10.7724,9.4351,9.9038,7.8613,8.3702,0.354
1520448,50,2,16.1869,16.0265,10.2156,9.9273,8.9304,9.3,8.4857,8.3351,7.516,7.9102,6.517,5.9439,0.354
2007547,100,2,13.8404,13.8585,8.8464,9.4958,7.3182,7.1615,7.4063,7.8505,6.5268,6.8371,5.6093,5.7183,0.354
2208911,50,61,18.7637,19.425,12.5164,12.5388,10.5528,10.582,10.0823,10.5347,8.976,9.2926,7.9951,8.087,0.354
4340210,macro,2,17.415,17.8883,11.6914,11.9545,9.1927,9.6129,9.5092,9.7617,7.9223,7.9853,7.0829,6.6197,0.354
2016364,100,2,10.4709,10.8765,9.4348,9.4857,7.5733,7.0765,6.5915,6.4855,5.957,5.8914,5.5698,5.0012,0.3542
4337710,50,14,22.3248,23.008,8.5602,8.767,6.829,6.7109,7.9815,8.1924,6.6008,6.1739,5.278,5.3289,0.3542
4024071,250,4,17.1412,16.9209,10.6335,10.2113,8.9981,9.366,9.0107,8.5559,7.7896,8.1944,6.76,6.9023,0.3543
2010893,100,14,16.9175,16.6533,10.1283,10.655,8.0355,8.0433,8.6333,8.9752,7.1011,6.7065,6.0544,6.4195,0.3543
1100623,50,14,25.3475,25.6795,10.4878,10.253,8.5206,8.929,9.7752,9.3877,7.9388,8.4337,6.572,6.7335,0.3543
4069448,macro,2,10.9624,10.4961,9.8657,9.9246,9.0215,9.0538,6.5583,6.2256,6.375,5.7567,5.9732,6.1693,0.3544
2008040,100,2,13.8857,13.5628,7.9128,7.806,7.1757,6.7535,6.8941,6.9811,6.3822,6.0681,5.3299,5.9245,0.3544
1100866,50,2,14.6607,14.5367,10.8397,10.6324,7.6549,7.2017,8.4528,8.4263,6.7057,6.3764,6.0907,5.4734,0.3545
4332881,100,19,19.8148,19.3108,12.3901,12.6077,6.0497,5.6113,10.3164,10.5569,5.7822,5.3884,5.3452,5.1265,0.3546
2240097,50,15,20.0013,19.9339,11.4019,12.1351,7.0339,6.8308,9.7426,10.1322,6.5995,6.4619,5.925,5.9525,0.3547
2235789,100,4,12.8198,13.4454,8.029,8.0056,6.3268,5.8594,6.7021,6.8786,5.6618,5.3715,4.8124,4.6419,0.3547
4026744,100,19,18.8501,18.83,12.3776,12.9963,7.682,7.7147,10.1326,10.696,7.0488,7.1388,6.4213,6.6339,0.3547
4063238,macro,4,22.2618,22.193,13.3131,13.5995,10.1855,9.7394,11.2601,11.5955,8.9228,8.9184,7.9088,7.3114,0.3548
4501244,250,2,14.9671,14.6575,10.1626,10.2247,9.0799,9.105,8.1257,8.1031,7.4634,7.06,6.5826,5.8814,0.3548
4508824,100,19,17.0837,17.5919,12.5157,12.5714,6.5438,6.0547,9.8571,10.2282,6.0221,5.7251,5.6265,5.455,0.355
4082326,macro,33,12.3109,12.4866,11.9777,12.2087,11.224,10.6001,8.314,8.7294,8.1939,8.0809,7.6918,8.0041,0.355
2206696,50,2,13.6064,13.7842,9.9297,10.4906,8.8371,8.7172,7.7791,7.7671,7.1708,7.2094,6.3943,5.7665,0.3551
4077239,250,9,18.7394,19.5158,16.0378,16.1996,11.1471,11.2852,11.2402,11.2801,9.4534,9.7694,9.1761,9.2598,0.3551
4315848,50,2,13.0383,13.3942,10.7654,10.8236,6.7992,7.1107,7.7881,7.225,6.0616,5.7274,5.5885,5.2711,0.3551
2228829,macro,14,26.6268,26.4052,9.8834,9.5739,5.4268,5.3441,9.0494,9.0006,5.538,5.2379,4.784,4.0678,0.3552
4024371,100,61,16.6386,17.1754,10.8288,10.9084,8.2911,7.7113,8.9037,9.2082,7.2186,7.0348,6.3139,6.2968,0.3553
2016979,50,14,15.6231,14.9407,13.1652,12.7946,6.6223,6.6577,9.9113,9.7181,6.1375,6.0813,5.6422,5.3064,0.3553
4500290,100,33,15.2418,14.874,12.5969,12.472,7.3004,6.673,9.6098,9.5569,6.5228,6.0884,6.0305,5.8838,0.3553
2212730,250,14,14.1133,13.3782,13.0858,13.198,8.1362,8.2412,9.265,9.3954,7.0435,6.7499,6.6899,6.9903,0.3553
1517614,50,2,17.0919,17.2917,10.5837,10.5982,7.2392,7.6716,8.9025,8.2593,6.6353,6.9366,5.7724,5.9337,0.3553
2017511,macro,61,23.4957,22.6997,14.735,14.6031,6.4785,6.2725,12.2873,12.2812,6.2587,6.0459,5.9021,5.7633,0.3555
2204984,macro,19,17.0084,17.268,12.9341,13.529,7.3747,7.373,10.1243,10.6497,6.6811,6.7808,6.2486,6.474,0.3555
4074597,250,14,24.8105,24.9266,14.8858,14.982,8.5968,9.1653,12.3913,12.841,8.0091,7.9983,7.36,7.8184,0.3555
1505883,100,14,14.2054,13.9767,11.4384,10.78,7.0038,7.1169,8.7034,8.536,6.258,5.8268,5.7241,5.9393,0.3556
2237845,100,61,22.1053,21.4516,14.7656,15.0636,8.5115,8.4669,11.847,12.3277,7.9136,7.8756,7.2907,7.3809,0.3556
2005801,macro,19,21.6565,22.37,9.795,9.39,5.4849,5.692,8.8024,8.6582,5.4028,5.5162,4.7685,4.8675,0.3558
4069448,100,2,10.8857,10.4961,9.8618,9.9246,8.9664,9.0538,6.5947,6.2256,6.4215,5.7567,6.033,6.1693,0.3559
4070177,50,14,16.9906,17.3223,14.3012,14.697,10.5514,10.6406,10.7265,11.2068,8.563,8.7052,8.1343,8.6189,0.356
4025292,50,14,16.7003,16.4745,11.1015,10.4764,9.2189,9.5175,9.0613,8.8403,7.8161,8.2411,6.8582,6.8685,0.356
2011250,50,33,14.9059,15.2489,7.8215,7.6624,6.1389,5.5762,7.0175,6.8466,5.75,5.237,4.602,4.5087,0.3561
1519474,50,5,19.5502,19.3706,17.4008,17.8252,9.3769,8.9915,12.2291,12.7545,8.3981,8.1557,8.2833,8.028,0.3561
4027798,250,4,14.5817,14.4104,8.4773,8.9681,7.8975,7.7121,7.4439,7.614,6.9314,6.2778,5.8332,5.8473,0.3561
4309876,100,29,21.6753,22.008,17.036,16.257,9.5145,9.453,13.2096,13.0763,8.5487,8.6857,8.2304,8.1719,0.3562
7213110,macro,159,14.0333,13.6041,13.1258,13.6041,7.4233,7.4783,8.3796,7.8543,6.5853,6.5534,6.2915,6.5534,0.3563
2237190,250,4,15.3725,16.0368,8.5475,8.2753,6.0355,5.7286,7.4071,7.354,5.5849,5.3947,4.8542,4.5175,0.3563
4340210,100,2,17.4314,17.8883,11.7269,11.9545,9.1226,9.6129,9.512,9.7617,7.8711,7.9853,7.0506,6.6197,0.3564
2235152,100,2,13.392,13.4491,12.4669,12.945,8.4449,8.2808,9.0391,9.6669,7.2249,7.3517,6.8107,7.1155,0.3564
2236784,250,61,16.4613,16.4789,8.8724,9.4534,7.2676,6.8604,7.7752,8.1999,6.6006,6.3335,5.4705,5.5524,0.3564
1504630,macro,2,11.5257,11.6701,8.3745,8.6197,8.1152,8.4505,6.5823,6.4707,6.4542,6.0615,5.6457,5.0114,0.3565
4508173,50,19,27.135,27.583,13.2756,13.661,7.6349,7.5991,11.6088,12.2418,7.2529,7.3262,6.5648,6.6408,0.3565
2206621,50,19,24.9528,24.646,9.8261,9.382,5.8986,6.358,9.0502,8.7682,5.7904,6.1564,5.0467,5.2633,0.3565
2013773,macro,14,18.6215,19.073,9.9308,10.1144,9.006,9.0282,8.8955,8.9357,7.9275,8.1602,6.2829,5.5982,0.3565
4062550,250,2,18.5927,18.8108,11.2313,11.6179,9.0412,8.9607,9.4246,8.7644,7.9622,7.828,6.9036,6.5785,0.3566
4314479,250,14,13.4268,13.5586,12.6421,12.6955,11.8115,12.2905,8.8915,9.2672,8.647,9.1061,8.2369,7.8347,0.3567
2204599,macro,56,13.9438,14.47,12.7773,12.785,12.0657,12.488,9.2271,9.581,9.0999,9.4541,8.6935,8.9335,0.3567
2240097,macro,15,20.1441,19.9339,11.4024,12.1351,7.0156,6.8308,9.7691,10.1322,6.5856,6.4619,5.916,5.9525,0.3568
2103689,macro,14,11.2989,10.7609,8.5711,8.5748,7.4674,7.7913,6.8402,6.7061,6.3202,5.7424,5.634,5.7664,0.3568
2013773,250,14,18.6137,19.073,9.9227,10.1144,9.0078,9.0282,8.8913,8.9357,7.9255,8.1602,6.2754,5.5982,0.3568
1507544,50,4,13.8821,13.8825,11.2771,11.5261,8.7801,8.2356,8.4712,8.868,7.3449,7.083,6.7613,6.3376,0.3569
1505187,250,62,12.8678,12.33,11.1756,11.231,6.4233,6.9082,8.2238,8.3029,5.8837,6.0267,5.4255,5.8842,0.357
4027798,100,4,14.5845,14.4104,8.4434,8.9681,7.8583,7.7121,7.3992,7.614,6.9019,6.2778,5.8036,5.8473,0.357
4302289,250,2,16.5531,16.6715,11.3204,12.0244,10.2615,10.1932,9.2195,8.8063,8.3513,8.0696,7.4076,7.3783,0.3571
4077189,250,61,14.4273,15.1233,13.8099,13.5997,13.2892,13.2814,9.6605,10.1123,9.8207,9.9794,9.5874,9.5019,0.3571
4074388,100,2,14.2761,14.1688,10.8777,11.1608,8.9397,8.6604,8.2994,7.8994,7.2547,6.9823,6.6608,6.0596,0.3572
2214117,100,14,15.1474,15.0496,13.525,13.4758,8.6095,8.7769,9.4904,8.6855,7.4433,7.5817,7.1128,7.3545,0.3572
4024316,50,4,26.3487,26.756,11.9331,11.5106,4.9524,4.732,10.5558,10.5737,4.9591,4.6597,4.6502,4.1184,0.3572
4507847,100,45,19.6264,19.2945,9.6534,9.0591,7.7324,7.5483,8.7102,8.2002,7.0743,7.0295,5.8811,5.7991,0.3573
2211988,250,2,9.7042,9.6169,9.2794,9.2462,8.4277,8.5904,6.2575,5.629,6.0157,5.446,5.656,5.5472,0.3574
2216652,50,2,11.6471,11.7426,9.1005,8.85,8.1887,8.4799,6.8887,6.1097,6.4562,6.469,5.8212,5.8757,0.3575
4067322,macro,4,15.074,15.0434,13.4429,13.4409,8.5545,9.1289,9.4645,9.5839,7.4089,7.8043,7.0364,7.5518,0.3575
2105498,250,88,29.8385,29.627,10.0473,9.5725,9.6496,9.5725,9.7883,9.1088,8.9429,9.1088,6.8189,6.7688,0.3577
2212227,100,54,10.7915,10.5,9.0975,9.76,6.8833,6.6015,6.941,7.1487,5.9324,5.5887,5.4099,5.4681,0.3577
2218839,100,62,18.5242,18.541,8.9432,8.5582,7.5681,6.9572,7.983,7.7704,6.8676,6.5137,5.674,5.3984,0.3578
4340210,250,2,17.3712,17.8883,11.743,11.9545,9.221,9.6129,9.5279,9.7617,7.9329,7.9853,7.1147,6.6197,0.3578
1508235,100,4,10.0336,9.7591,9.1842,9.5301,8.3217,8.05,6.794,6.8183,6.6187,5.9132,6.114,6.1497,0.3579
4317572,100,15,22.3043,22.228,8.1224,8.7927,5.2956,5.3048,7.7271,8.1762,5.3287,5.1599,4.5537,4.2655,0.3579
2018403,50,61,14.9721,15.5907,13.9459,13.6306,12.6496,12.698,9.7963,10.2617,9.6136,9.8456,9.4102,9.2911,0.358
4109042,250,62,25.6999,25.5399,11.8484,11.2987,10.6069,10.2124,10.8252,10.3327,9.5291,9.4824,7.7788,7.5763,0.358
2212227,50,54,11.0446,10.5,9.1716,9.76,6.741,6.6015,7.0396,7.1487,5.8618,5.5887,5.325,5.4681,0.3581
4067000,250,33,19.6957,20.214,18.292,17.786,10.4798,10.494,12.938,13.353,9.1231,9.3137,9.2276,9.0381,0.3581
2016364,50,2,10.5325,10.8765,9.4305,9.4857,7.5944,7.0765,6.6341,6.4855,5.9916,5.8914,5.5914,5.0012,0.3582
4070177,100,14,17.2775,17.3223,14.2997,14.697,10.3375,10.6406,10.802,11.2068,8.5166,8.7052,8.0533,8.6189,0.3585
4062550,100,2,18.5366,18.8108,11.2837,11.6179,9.0218,8.9607,9.4452,8.7644,7.9438,7.828,6.9003,6.5785,0.3585
2214712,100,61,15.8239,15.4249,15.1515,15.191,13.8751,14.5509,10.5626,10.8234,10.3743,10.5845,10.3046,10.508,0.3585
4333275,50,14,19.6489,20.24,15.3771,15.1906,12.8021,12.628,12.0912,12.1494,10.4202,10.7138,9.7605,9.243,0.3587
4109121,macro,14,15.6502,16.2425,12.8733,12.764,10.0899,10.1344,8.8575,8.4997,8.1168,8.598,7.7179,7.9369,0.3588
1504630,250,2,11.5352,11.6701,8.3409,8.6197,8.1183,8.4505,6.5636,6.4707,6.4578,6.0615,5.644,5.0114,0.3588
4501244,100,2,14.9993,14.6575,10.1109,10.2247,9.0535,9.105,8.121,8.1031,7.4673,7.06,6.5697,5.8814,0.3588
1100866,100,2,14.5914,14.5367,10.6995,10.6324,7.7168,7.2017,8.3654,8.4263,6.7277,6.3764,6.0841,5.4734,0.3589
4112589,50,19,20.3809,20.622,11.4776,11.8965,8.0868,8.4206,9.9679,10.3048,7.4398,7.7957,6.4396,6.8731,0.3589
4062830,macro,2,14.7297,15.1629,11.2208,11.8376,7.8212,7.5047,8.6958,8.6063,6.8664,6.7064,6.268,6.0008,0.359
4311745,250,14,18.5918,18.8342,17.1768,17.6037,8.5786,8.2092,12.4774,12.8607,7.5421,7.0489,7.5158,7.44,0.359
2100781,250,19,24.6721,24.856,10.5465,10.307,5.323,5.072,8.8687,9.5209,5.3172,4.9696,4.8216,4.5508,0.3591
4326590,100,62,22.7827,22.6539,9.8324,9.8332,7.6439,8.2145,9.1301,9.0201,7.2034,7.7225,5.9166,6.3042,0.3592
4501244,macro,2,14.9124,14.6575,10.2313,10.2247,9.1067,9.105,8.142,8.1031,7.4754,7.06,6.6127,5.8814,0.3592
4061724,100,2,13.1166,13.1033,12.1549,12.6722,11.3308,11.2487,8.4933,8.7052,8.341,7.6725,7.9313,7.8422,0.3592
4107171,100,14,19.8193,20.2606,18.6203,18.8058,10.0653,10.397,13.326,13.7834,8.7823,9.2502,8.8421,8.7584,0.3592
4077239,50,9,18.7727,19.5158,16.1212,16.1996,11.0459,11.2852,11.2951,11.2801,9.3979,9.7694,9.1168,9.2598,0.3593
2217724,50,2,17.3601,17.802,12.2134,12.6202,8.8319,9.2616,9.7408,10.0449,7.642,7.7981,6.987,6.6517,0.3593
2210959,250,14,27.8816,28.235,12.076,12.7019,7.2248,7.1159,11.0945,11.5837,6.9684,6.9001,6.1702,6.1221,0.3594
2206844,50,14,16.4208,16.8696,11.3148,10.6353,10.1923,10.5243,9.0123,8.9966,8.3385,8.3462,7.5182,7.4808,0.3594
4338008,50,2,11.3523,11.5779,9.8323,9.9384,7.1398,6.6402,6.9489,6.4424,5.9506,5.6826,5.5613,5.192,0.3597
4501244,50,2,14.9981,14.6575,10.076,10.2247,9.0881,9.105,8.0966,8.1031,7.4808,7.06,6.5604,5.8814,0.3598
2005165,100,14,16.1772,16.7091,11.8318,12.0604,10.5755,10.631,8.655,8.6998,8.3928,8.9695,7.6527,7.975,0.3598
4333158,macro,2,13.5262,13.4553,12.4377,13.0107,9.3357,9.6635,8.5428,8.3001,7.3667,7.0944,7.0713,7.5225,0.36
4084374,100,2,16.0715,15.9449,9.9382,9.9378,8.9459,8.4432,8.3677,7.9377,7.6931,7.1353,6.4907,6.3776,0.36
4074008,macro,96,18.3155,18.0227,18.431,18.0227,10.7454,11.2255,12.9336,12.744,9.0743,9.5284,9.2992,9.5284,0.36
4072895,100,2,16.5021,16.6055,11.4395,11.9037,10.4503,10.8353,9.2663,8.757,8.4872,8.5758,7.5856,7.2167,0.36
4064497,250,18,13.9226,13.619,12.827,13.132,9.9179,10.35,9.1453,9.4532,7.9727,8.2404,7.6391,8.1288,0.3601
1519308,100,2,14.0525,13.5991,12.3798,12.2783,9.5836,9.7907,8.7775,8.7086,7.6512,7.6098,7.2156,6.4993,0.3602
2235152,250,2,13.3573,13.4491,12.468,12.945,8.4659,8.2808,9.0283,9.6669,7.2305,7.3517,6.8221,7.1155,0.3603
2010955,50,14,14.9815,14.911,10.6734,10.9126,7.4964,7.0982,8.4619,8.8062,6.6072,6.4091,5.8948,5.262,0.3603
4084374,50,2,15.904,15.9449,9.9437,9.9378,8.9801,8.4432,8.3425,7.9377,7.6914,7.1353,6.5048,6.3776,0.3604
4067000,100,33,19.8054,20.214,18.392,17.786,10.321,10.494,13.0041,13.353,9.0244,9.3137,9.1374,9.0381,0.3604
2010009,50,2,12.3199,12.6854,11.0612,11.1243,9.9629,10.3546,7.8203,8.1743,7.5014,6.8993,7.0093,7.032,0.3604
2211988,macro,2,9.7331,9.6169,9.2868,9.2462,8.4328,8.5904,6.2558,5.629,6.0233,5.446,5.665,5.5472,0.3605
2016752,macro,2,12.5864,12.1313,10.7928,10.582,8.4365,9.018,8.1072,7.8283,6.9889,6.7805,6.5044,6.769,0.3608
4060951,100,14,20.2288,19.8703,11.1978,11.3577,10.1669,10.3853,9.8047,9.1832,8.9161,9.204,7.3324,7.6643,0.3608
1100866,250,2,14.5772,14.5367,10.7022,10.6324,7.7181,7.2017,8.3578,8.4263,6.7292,6.3764,6.0889,5.4734,0.3608
4328189,100,19,21.3103,21.084,12.3908,12.061,11.3348,11.761,10.574,10.4691,9.6273,10.2711,8.3017,8.4203,0.3608
4024330,50,19,20.1835,19.9623,9.9329,9.9471,7.2848,6.6368,8.8972,8.903,6.812,6.2979,5.7404,5.5208,0.3609
2212730,100,14,14.1261,13.3782,13.0699,13.198,8.1555,8.2412,9.2555,9.3954,7.0585,6.7499,6.7012,6.9903,0.3609
2006374,macro,19,13.4259,13.498,10.6904,10.495,9.0687,9.582,8.1801,8.2853,7.2729,7.8134,6.6614,7.0763,0.3611
1512185,100,19,21.9974,22.538,13.561,13.0818,13.0966,12.8289,11.5043,11.314,10.9653,11.1492,9.5042,9.1595,0.3611
4023043,50,2,9.9002,9.4328,7.7231,7.5756,6.802,6.4021,6.0215,6.6344,5.7303,5.8053,5.0986,5.1289,0.3611
2016752,50,2,12.5792,12.1313,10.8216,10.582,8.462,9.018,8.1145,7.8283,6.9624,6.7805,6.4514,6.769,0.3612
2011250,100,33,14.9056,15.2489,7.8638,7.6624,6.1429,5.5762,7.0343,6.8466,5.7462,5.237,4.6031,4.5087,0.3613
1519655,50,9,14.5581,14.2961,12.9975,13.1937,8.5758,8.5721,9.1718,8.3786,7.3194,7.3518,6.9745,7.1882,0.3613
2018403,100,61,14.9732,15.5907,13.9916,13.6306,12.6741,12.698,9.8141,10.2617,9.6174,9.8456,9.4272,9.2911,0.3613
4116260,50,176,15.0872,15.4529,8.9893,8.6433,8.6563,8.6433,7.6297,7.5435,7.4653,7.5435,5.7086,4.9902,0.3613
1512706,50,29,19.0915,19.348,10.5754,10.049,7.5912,7.949,9.2518,8.9179,6.9522,7.3526,6.0325,6.2343,0.3613
1517960,macro,19,25.2873,24.7078,7.2588,7.3036,5.8166,6.2839,7.3261,7.004,5.7831,6.09,4.5918,4.7635,0.3614
2217724,100,2,17.3436,17.802,12.1862,12.6202,8.9054,9.2616,9.7191,10.0449,7.6749,7.7981,7.0219,6.6517,0.3614
4336191,250,2,11.0091,11.0,9.9376,10.0127,8.634,8.8894,6.8772,6.2652,6.3906,6.5763,5.9725,6.5238,0.3615
4500290,250,33,15.3736,14.874,12.5743,12.472,7.2541,6.673,9.6296,9.5569,6.4985,6.0884,5.9965,5.8838,0.3615
4108557,100,19,14.8939,15.128,10.4026,10.0535,8.5204,8.973,8.3736,8.3731,7.1379,7.7175,6.436,6.6944,0.3615
4310373,50,14,13.6504,13.3158,11.2628,11.1928,7.7016,7.9654,8.5847,8.568,6.6373,5.9845,6.0756,6.4898,0.3616
1101056,macro,19,16.8865,17.5481,9.8532,9.3184,6.9871,6.8078,8.384,8.23,6.411,6.3469,5.5327,5.4971,0.3617
2214353,macro,14,10.7832,10.9621,9.6587,9.927,8.9094,9.1966,7.1621,7.3582,6.8819,6.2143,6.4079,6.7464,0.3617
4082828,100,2,11.4321,11.0435,10.1426,10.1454,9.1214,9.7141,7.0068,6.6753,6.647,6.2432,6.1698,6.0687,0.3618
4113152,100,2,12.6903,12.4621,11.077,11.0693,8.5053,8.47,8.0011,7.25,6.7304,6.4963,6.2071,6.5435,0.3618
1514914,100,2,15.2933,15.537,10.804,11.0471,6.4274,5.9165,8.6421,8.7436,6.0023,5.434,5.3683,5.0987,0.3618
7150697,macro,144,15.9861,16.0769,16.1176,16.0769,10.2473,10.127,8.4323,9.282,8.3704,8.5687,8.5778,8.5687,0.3619
2010784,50,2,12.3277,12.0759,8.7958,8.8279,8.2662,8.7654,6.9941,6.7494,6.6646,6.8383,5.872,5.2535,0.362
4072895,macro,2,16.5248,16.6055,11.4478,11.9037,10.4013,10.8353,9.2734,8.757,8.4516,8.5758,7.5354,7.2167,0.362
1542501,100,19,19.0358,19.6508,11.0348,10.863,7.0334,7.4548,9.3863,9.5071,6.6307,6.9701,5.8796,6.1466,0.362
4072895,250,2,16.5188,16.6055,11.4681,11.9037,10.4315,10.8353,9.29,8.757,8.4835,8.5758,7.5823,7.2167,0.3621
4311765,250,13,13.7523,14.2039,11.3612,11.1598,9.8918,9.7298,8.3754,8.7753,7.6382,7.114,7.0489,7.3338,0.3621
2213192,50,2,11.9837,11.8805,8.1146,8.3211,7.6247,7.3282,6.7667,7.5456,6.514,6.6359,5.608,5.7624,0.3621
4338008,250,2,11.3215,11.5779,9.8219,9.9384,7.1445,6.6402,6.9378,6.4424,5.9478,5.6826,5.5625,5.192,0.3621
4315166,250,14,17.0355,16.4868,14.1034,14.1759,11.7742,12.1036,10.6834,10.7489,9.2734,9.7566,8.6993,8.3329,0.3622
2207819,100,14,27.9434,28.6909,13.4477,13.4555,9.5326,9.2278,11.6649,11.3298,8.8917,8.7846,7.7194,7.6101,0.3623
2000568,100,2,9.5719,9.8108,9.3624,9.2886,8.4653,8.9956,6.2527,6.7153,6.0018,5.522,5.6673,5.6761,0.3624
1507615,250,19,14.9001,14.8921,11.0791,10.3949,7.0022,7.3341,8.748,8.5238,6.3402,6.5795,5.6732,5.9927,0.3624
2208103,50,33,20.9106,21.63,8.6006,8.996,6.0152,6.16,8.0681,8.3062,5.8243,5.9244,4.9206,5.0826,0.3624
2000484,50,61,21.1031,20.275,11.0666,11.336,10.2438,10.134,9.8385,9.8945,8.9887,9.0648,7.4625,7.5552,0.3624
1508235,50,4,10.0908,9.7591,9.1651,9.5301,8.2583,8.05,6.8175,6.8183,6.6203,5.9132,6.1105,6.1497,0.3624
4077189,100,61,14.4111,15.1233,13.7688,13.5997,13.277,13.2814,9.6448,10.1123,9.8068,9.9794,9.5662,9.5019,0.3625
2202452,250,20,23.6101,22.97,14.4443,14.5747,11.4805,11.7449,12.1904,12.3064,9.9807,10.4572,8.9187,9.1451,0.3625
