cif,size,sgnum,assessed_100,actual_100,assessed_010,actual_010,assessed_001,actual_001,assessed_110,actual_110,assessed_101,actual_101,assessed_011,actual_011,mean_rmse
2226157,50,14,13.6001,14.037,8.1171,8.3536,7.2214,7.0485,6.6939,7.1786,6.0997,6.299,5.0574,4.8514,0.3146
7219671,100,2,9.1952,9.61,8.5539,9.1217,7.4239,7.3496,5.6125,5.6604,5.27,4.971,4.9923,5.044,0.3147
1516714,100,2,9.7856,10.271,8.681,8.5801,8.1395,8.0896,5.8643,5.4468,5.525,5.8848,5.1444,4.9388,0.3147
2227318,macro,2,10.6752,10.7251,9.8921,10.0056,7.9811,8.3041,6.7275,6.1955,5.9282,6.3344,5.7236,5.5592,0.3148
4077995,50,2,10.0514,10.0912,9.4704,9.5176,8.8123,9.2965,6.8943,6.3563,6.498,6.4488,6.2685,6.0139,0.3149
4509496,macro,14,15.9729,15.7989,8.606,9.0526,6.3546,6.4581,7.3996,7.8546,5.6298,5.9779,4.7005,4.5375,0.315
7201772,50,14,16.2958,15.957,10.0508,10.2768,5.4152,5.8075,8.3196,8.64,5.0683,5.4573,4.7025,4.85,0.315
4319773,50,14,13.2862,12.7285,10.6185,11.032,3.6439,3.8531,8.3721,8.3366,3.4565,3.649,3.4588,3.6376,0.3152
7103354,100,2,9.6039,9.7119,8.9269,8.6874,8.5778,8.5504,7.4039,7.3863,6.8876,7.6101,6.81,6.7421,0.3153
4062455,macro,4,13.6208,14.1402,8.2357,8.3009,8.1245,7.7224,6.8522,7.1586,6.7371,6.7776,5.2944,5.5509,0.3154
4074870,50,4,13.0691,13.4036,10.9505,11.2807,8.5858,8.5768,8.3064,7.7647,6.9516,7.2244,6.7342,6.8275,0.3156
4081767,100,2,11.706,11.9161,8.5975,8.5453,7.6615,7.8899,6.5591,6.562,6.0546,6.4372,5.4675,4.8741,0.3156
2000326,100,4,11.6413,11.182,9.081,9.0373,6.9111,6.7142,6.9587,7.0287,5.7816,5.7562,5.305,4.7215,0.3156
2000627,250,19,25.0382,25.635,7.622,7.598,5.6564,5.774,6.9466,7.2848,5.3594,5.6329,4.4018,4.5972,0.3157
2226157,100,14,13.548,14.037,8.2374,8.3536,7.3141,7.0485,6.7663,7.1786,6.158,6.299,5.1431,4.8514,0.3157
4116821,100,14,6.8884,7.0357,6.3906,6.53,5.1029,5.6844,4.9118,4.7862,4.0254,4.0339,3.8368,4.2875,0.3157
7223233,macro,2,7.4432,7.8665,6.1986,5.957,5.2243,4.9185,4.7145,4.4689,4.0062,4.1349,3.6659,3.2297,0.3158
2200578,100,2,13.4482,13.5716,12.2132,12.7558,5.1732,4.871,8.5965,8.4588,4.8161,4.4844,4.71,4.4487,0.3158
4508874,macro,2,12.6283,12.9133,8.9961,9.0609,8.0651,7.8372,6.988,7.1364,6.5083,6.5395,5.7577,5.0956,0.3159
4321582,100,4,10.0688,10.229,9.4344,9.516,8.951,9.4008,6.8733,6.9673,6.6375,6.0913,6.4481,6.6877,0.316
1507824,250,4,10.0505,10.0537,9.7161,10.0215,9.2359,9.3163,7.247,7.0976,6.9067,6.224,6.7182,6.8233,0.316
4109867,macro,4,10.7039,11.4083,8.6334,8.8062,6.9981,6.9662,6.6819,6.4862,5.7688,5.9454,5.4049,5.4635,0.3162
2007807,macro,4,11.7509,11.083,9.2379,9.2357,7.1928,7.0709,7.1602,7.0951,5.9684,5.961,5.4123,5.045,0.3163
4508002,100,14,8.1803,8.8432,5.8384,5.5042,5.0264,5.0723,4.7495,4.673,4.1967,4.3999,3.6681,3.6706,0.3163
4029763,100,2,10.4657,10.7579,7.5785,7.7284,7.184,7.0588,5.6506,6.1686,5.4189,5.1572,4.6887,4.3144,0.3163
1518442,250,19,14.5887,14.776,10.1325,10.059,4.8176,4.261,8.1521,8.3151,4.4089,4.0942,4.2769,3.9235,0.3164
2226154,50,29,23.2123,23.688,12.1268,11.573,3.7971,3.7862,10.6483,10.3984,3.7924,3.7387,3.6503,3.5985,0.3165
2014552,250,14,20.3704,20.9264,13.7981,13.4984,3.5024,3.86,11.4938,11.3433,3.4825,3.6954,3.6311,3.7112,0.3165
4068866,100,2,13.0648,13.6234,8.7547,8.6228,8.221,7.95,6.7793,6.6265,6.3857,6.1385,5.1745,4.8367,0.3166
2221770,50,2,12.8984,13.2116,8.7599,8.6833,7.8055,7.4545,6.7962,6.9341,6.2442,6.1422,5.3932,4.8059,0.3166
4076780,100,2,12.1072,12.5053,9.2905,9.3603,8.4146,8.5247,6.9666,7.0057,6.4547,6.2432,5.9018,5.2854,0.3167
4022506,macro,14,15.3761,15.484,10.1302,9.8249,5.5985,5.5578,8.0792,8.2958,5.1544,5.231,4.8272,4.162,0.3167
2018387,250,19,9.9844,9.3406,8.3224,8.5592,7.3595,7.6148,6.4631,6.3105,5.9019,5.902,5.4823,5.6892,0.3167
4027927,macro,2,9.7782,9.7322,9.3268,9.5112,9.0008,9.0643,6.1917,5.6944,6.0604,5.4994,5.7055,5.6998,0.3168
1501886,250,2,13.9503,14.5103,10.7202,11.1593,7.9489,8.069,8.2528,8.0867,6.6481,6.8811,6.2714,6.2802,0.317
4117082,50,2,10.3226,10.0878,8.4703,8.2092,7.0761,7.4348,6.902,7.1326,5.9992,6.4342,5.7157,6.0455,0.3171
7150862,50,7,12.0652,12.16,8.7538,8.7793,8.0339,8.5088,7.2339,7.118,6.693,6.9715,6.4516,5.9249,0.3172
4069120,100,2,11.6941,12.0716,9.9443,10.2127,8.301,7.8944,8.3775,8.6219,7.131,7.3771,7.119,7.4411,0.3172
2011881,50,4,10.8041,11.4613,9.2833,9.1119,8.431,8.0745,7.1894,7.1325,6.617,6.6009,6.135,6.0255,0.3173
4504253,50,2,11.4053,11.5459,9.0503,9.7287,7.0945,7.123,6.6994,6.5192,5.7,5.4022,5.2857,5.3312,0.3173
2105865,50,92,13.3018,13.645,5.6484,5.6634,5.3613,5.6634,5.0476,5.2307,4.7359,5.2307,3.6632,4.0046,0.3173
2004431,50,2,8.5232,8.8354,6.7587,6.4327,6.093,6.1184,5.0738,4.4871,4.5574,4.4567,4.1108,3.8972,0.3174
7219671,50,2,9.2709,9.61,8.4905,9.1217,7.3787,7.3496,5.5872,5.6604,5.234,4.971,4.9189,5.044,0.3174
2212224,macro,11,8.3449,8.6042,7.6691,8.2747,5.9559,6.048,5.7744,5.4545,4.8345,4.9479,4.6664,4.8828,0.3174
2205478,50,14,12.5771,12.7001,11.6869,11.5624,6.1679,5.8742,8.518,8.5498,5.3252,4.6295,5.2899,5.2371,0.3175
7206298,50,14,12.8482,13.501,8.3683,8.1492,3.8905,3.6924,7.0109,6.9768,3.6369,3.5616,3.4329,3.1413,0.3176
2219275,50,14,18.6729,18.6087,10.5123,11.2855,4.581,4.5867,8.09,8.1232,4.4247,4.4534,4.2082,4.2492,0.3177
4029763,250,2,10.4583,10.7579,7.5986,7.7284,7.1953,7.0588,5.6646,6.1686,5.4299,5.1572,4.7047,4.3144,0.3178
4031559,50,2,13.2704,13.7729,7.0554,6.8857,5.914,6.0198,6.0353,5.5949,5.1577,5.3269,4.403,4.1012,0.3179
2201315,50,14,10.8756,11.0011,6.3001,5.6784,3.9184,3.7115,5.4281,5.0459,3.4487,3.5167,3.0547,2.9513,0.3179
1508952,100,2,9.4809,9.5151,8.5409,9.0073,7.8797,7.408,5.7602,5.7517,5.5137,5.1071,5.1812,5.1753,0.318
2219275,macro,14,18.7139,18.6087,10.5632,11.2855,4.6812,4.5867,8.3731,8.1232,4.4982,4.4534,4.273,4.2492,0.318
4109614,50,2,13.7772,14.3875,8.9536,9.3393,6.7961,6.8102,7.1584,7.0419,5.8597,6.0388,5.2478,5.0484,0.318
2239994,250,19,18.533,19.1751,7.2161,7.2767,6.8847,6.8476,6.4547,6.8033,6.2934,6.4488,4.7773,4.9868,0.318
7208828,100,14,12.2348,12.713,7.1802,7.2567,6.4734,6.4482,5.9941,5.4973,5.5361,5.7508,4.539,4.8202,0.3181
2231273,macro,19,23.3452,23.884,9.3002,9.47,4.6227,4.8035,8.4452,8.8033,4.4252,4.7092,4.0681,4.2839,0.3181
2005515,250,4,15.16,14.9289,8.5261,9.0408,4.6411,4.6709,7.2698,7.7333,4.3233,4.4578,3.9106,4.1459,0.3182
4023611,250,4,13.2234,13.6412,11.9129,12.4349,5.793,5.695,8.3703,8.7441,5.2028,5.2554,5.0852,5.1778,0.3183
2015621,100,4,19.6931,19.0693,7.2016,7.3843,5.7222,5.8492,6.6393,6.5059,5.2898,5.592,4.3399,4.585,0.3183
4030397,100,2,10.3785,10.3968,9.5512,9.9049,8.626,8.6138,7.3994,7.6284,6.7425,7.3981,6.5584,6.5613,0.3183
7152214,250,1,11.4817,11.2807,9.5452,9.6359,8.5104,8.9427,7.6186,7.2151,6.8521,6.4186,6.5861,6.4383,0.3184
4077304,macro,2,9.2766,9.2078,8.5336,8.6875,6.6172,6.76,6.742,6.7483,5.5185,6.1379,5.4629,5.8822,0.3184
4029763,macro,2,10.4495,10.7579,7.6084,7.7284,7.203,7.0588,5.6613,6.1686,5.4261,5.1572,4.7002,4.3144,0.3185
1511972,macro,2,11.6474,11.6649,8.1315,7.9897,5.9912,5.5777,6.5361,6.2476,5.1855,4.6607,4.7285,4.4861,0.3185
1543130,50,19,16.6422,16.3857,13.1574,12.9169,4.0489,4.4666,10.3802,10.144,3.8959,4.3094,3.9311,4.2213,0.3186
2205454,macro,14,18.0549,18.2516,11.0069,11.3044,4.2811,4.7108,9.3009,9.6104,4.1122,4.4392,4.0405,4.3483,0.3187
7150039,100,2,11.7462,11.9895,8.5609,8.3608,7.592,7.5215,6.496,6.22,5.9661,5.6455,5.3379,4.7667,0.3187
1515315,50,14,20.0776,20.405,8.9097,8.4073,4.707,4.6022,7.8628,7.7734,4.4891,4.4895,4.0284,3.5477,0.3187
4025500,100,14,12.2892,12.4346,8.5507,8.2908,6.8791,6.9122,6.7842,6.8981,5.8052,6.0415,5.0206,4.3489,0.3188
2230935,250,4,13.6535,14.3503,8.534,8.6045,6.9208,6.7002,6.7868,6.7361,5.8707,6.0711,5.1188,5.2865,0.3188
2204784,100,4,10.5918,10.354,8.2053,8.4651,5.7742,5.27,6.28,6.5536,4.9538,4.6967,4.5753,4.2739,0.3189
2216872,50,2,13.3774,13.68,7.9336,7.9965,5.8391,5.8267,6.5681,7.0015,5.121,5.6377,4.5051,4.749,0.3189
7150546,100,2,11.5569,11.787,10.3806,11.042,6.5244,6.7547,6.8632,6.864,5.5114,5.596,5.312,5.5573,0.3191
4025676,100,4,9.8719,9.6405,8.7055,8.813,7.5373,7.5219,6.4144,6.5047,5.7384,5.0772,5.4047,5.7213,0.3191
2300012,250,2,10.3113,10.5094,8.8759,9.2109,4.8218,4.2458,6.9014,7.2133,4.3076,4.1507,4.1824,4.1059,0.3191
2218613,250,2,11.045,11.4837,6.5869,6.7482,6.0833,6.2007,5.644,5.7724,5.2364,5.3451,4.4894,3.8972,0.3192
4029377,100,14,11.5495,12.0,11.1698,11.3918,8.305,8.4721,7.8089,8.2619,6.5704,6.921,6.6019,6.6709,0.3197
2205561,100,2,14.6868,14.7693,8.7385,8.3546,5.6991,6.0917,7.1242,7.1976,5.1473,5.5936,4.7564,4.4397,0.3197
4026675,100,14,12.3663,11.9966,6.7106,7.2509,4.1206,3.716,5.8782,5.8364,3.6719,3.5496,3.2423,3.307,0.3197
2212421,100,2,10.5582,10.7533,8.9355,9.0314,7.5896,7.1025,7.3061,7.462,6.3603,6.1871,6.1228,6.6467,0.3197
7219108,50,62,14.0499,14.5514,7.219,6.8288,6.0132,6.1066,6.1884,6.1819,5.254,5.6309,4.3094,4.552,0.3197
4022292,macro,19,12.5528,12.2984,12.0938,11.7104,7.5828,7.8193,8.7591,8.4808,6.1815,6.5985,6.1953,6.5029,0.3198
2105865,100,92,13.4454,13.645,5.6819,5.6634,5.281,5.6634,5.1046,5.2307,4.7009,5.2307,3.6433,4.0046,0.3198
4512804,100,2,8.4463,8.7566,8.0506,8.3194,7.4162,7.3384,5.6056,5.0783,5.2657,5.2495,5.0475,5.4485,0.3198
7205616,50,2,8.8574,9.1957,7.3435,7.6707,6.7277,6.9103,5.8062,5.4957,5.4926,5.2118,5.1002,4.6718,0.3198
2105558,100,2,14.0649,14.1379,11.7958,11.1643,4.7302,4.7772,8.2867,7.858,4.4535,4.5093,4.3927,4.2461,0.3201
7224726,250,2,7.4942,7.5109,6.8841,7.0375,5.1658,4.7654,5.0526,4.4647,4.1009,3.9938,3.8785,3.6069,0.3201
2006339,50,1,12.7969,13.0698,7.4113,7.3388,4.6557,4.6111,6.3535,6.4638,4.1655,4.4342,3.6902,4.3602,0.3202
2008279,macro,2,12.4745,12.1204,9.5595,9.4467,5.7012,5.8937,7.5082,6.9029,5.0625,4.8973,4.7227,4.9379,0.3202
4084729,50,2,9.9929,9.6262,9.2631,9.4941,8.6875,9.1439,6.2302,6.3134,5.8448,5.4321,5.4163,5.6221,0.3203
4508000,250,14,8.1097,8.794,5.8006,5.4741,5.0176,5.0394,4.7331,4.6473,4.1962,4.3724,3.6738,3.6294,0.3203
2205929,macro,14,13.3334,13.2154,11.849,12.2332,7.4094,7.1531,8.7405,8.9774,6.1414,5.577,6.0568,6.175,0.3204
2103571,macro,56,15.8899,16.515,9.3814,9.401,7.2988,7.053,7.7976,8.17,6.3266,6.4863,5.6184,5.6418,0.3205
1513509,macro,4,12.9852,13.3255,11.1543,11.4742,6.0257,6.328,8.0696,8.2256,5.3346,5.7162,5.1702,5.5412,0.3207
7117150,50,4,11.7115,12.346,8.8713,8.6817,6.9929,6.9467,6.912,7.1017,5.7205,6.0542,4.9153,4.7413,0.321
2217009,50,7,21.6368,22.3175,8.0287,8.181,3.7572,3.8506,7.4023,7.6812,3.6629,3.7044,3.2752,3.484,0.321
1503848,macro,2,10.7069,10.494,9.4429,9.8004,5.0427,4.7583,7.0726,7.6314,4.5339,4.4397,4.4414,4.6499,0.3211
2204690,250,2,12.6251,13.0761,8.6498,8.4648,7.9012,8.2899,6.6706,6.9603,6.2629,6.2458,5.3642,5.7461,0.3211
2218516,50,2,10.79,10.7653,7.2718,7.7289,6.721,7.3277,5.9632,5.9155,5.676,5.8301,4.9415,4.8182,0.3212
2237927,250,4,14.1656,14.6068,6.2152,6.2886,5.1972,5.4695,5.4705,5.6248,4.6375,5.1222,3.8337,4.1269,0.3212
1516714,250,2,9.7267,10.271,8.6624,8.5801,8.1858,8.0896,5.8026,5.4468,5.5033,5.8848,5.1247,4.9388,0.3212
4065355,50,2,10.6856,10.9857,9.8138,9.725,8.8588,8.7641,6.8216,6.3366,6.1801,6.6468,5.8128,5.5697,0.3212
4509496,250,14,16.0283,15.7989,8.5698,9.0526,6.3199,6.4581,7.4193,7.8546,5.6689,5.9779,4.7088,4.5375,0.3212
7107197,250,4,12.2466,12.8793,9.0873,9.3586,8.6475,8.5654,7.2874,7.5709,6.8908,7.1322,5.8672,5.8703,0.3213
1507084,50,1,11.4344,11.6154,5.773,5.6887,4.9183,4.9821,5.0577,5.3527,4.24,4.907,3.5734,3.7828,0.3214
2239861,50,2,9.194,9.2768,7.4921,7.3572,6.6429,6.9028,5.5834,4.9069,5.133,4.8711,4.7205,4.7553,0.3215
7207462,macro,14,18.8946,19.6117,12.8641,13.0359,3.7479,3.8861,10.6581,10.8564,3.6877,3.812,3.7354,3.6819,0.3216
1513509,250,4,13.0029,13.3255,11.1797,11.4742,6.0012,6.328,8.0934,8.2256,5.3193,5.7162,5.1564,5.5412,0.3216
7207462,100,14,18.8977,19.6117,12.892,13.0359,3.7108,3.8861,10.6707,10.8564,3.6578,3.812,3.7203,3.6819,0.3217
1516091,100,2,16.5777,16.7313,9.8924,9.7629,5.4595,5.6087,8.2564,8.5062,5.1471,5.56,4.7728,5.3437,0.3218
2202443,50,4,16.2549,16.2735,10.0433,9.7178,5.1355,5.6312,8.272,8.2173,4.8653,5.3216,4.6305,4.8723,0.3219
7012290,50,14,13.2374,12.9138,9.3382,8.772,5.8967,6.12,7.1647,7.093,5.2148,5.5304,4.8147,5.0192,0.3219
7218935,50,14,10.3813,9.867,7.8807,8.1937,6.4509,6.3954,5.9621,6.3036,5.3418,5.3667,4.7875,4.414,0.322
4115406,50,4,18.5658,18.3885,9.3969,8.9511,4.9988,5.3999,8.1549,8.0482,4.8008,5.1811,4.3236,4.5987,0.3221
2007310,macro,4,10.5338,10.7377,7.7019,8.03,6.8765,7.0604,5.9235,6.4307,5.5237,5.3446,4.9145,5.3023,0.3222
7221738,100,2,9.8393,9.7286,8.9043,9.404,7.8997,7.7203,6.4185,6.2594,5.8379,5.4222,5.5246,5.1629,0.3223
2238231,macro,2,10.4085,10.1839,7.763,7.6379,6.774,6.9178,6.2298,6.6379,5.6896,6.1458,5.0627,5.465,0.3223
2218685,macro,11,10.1325,10.6488,8.1221,8.6933,6.9905,6.8365,6.4366,6.4042,5.8274,5.753,5.3899,5.3739,0.3223
2207717,50,4,15.736,16.3,8.6971,8.8449,5.5236,5.5443,7.2477,7.7741,5.0463,5.0509,4.6172,4.6977,0.3225
2224771,250,14,18.2654,19.0466,10.2374,10.1659,3.7905,3.7985,8.9171,8.9684,3.6676,3.7252,3.5451,3.4898,0.3226
2230935,100,4,13.6494,14.3503,8.5451,8.6045,6.9152,6.7002,6.7605,6.7361,5.8579,6.0711,5.0924,5.2865,0.3226
4321582,50,4,10.0963,10.229,9.4182,9.516,8.908,9.4008,6.9737,6.9673,6.605,6.0913,6.3865,6.6877,0.3227
7224726,macro,2,7.4747,7.5109,6.8775,7.0375,5.1515,4.7654,5.0673,4.4647,4.1002,3.9938,3.8804,3.6069,0.3228
4022506,100,14,15.3112,15.484,10.0982,9.8249,5.6273,5.5578,8.0522,8.2958,5.1719,5.231,4.8352,4.162,0.3229
7225952,macro,2,9.8688,9.8547,8.6962,8.2717,7.7289,7.8302,5.88,5.2618,5.4696,5.491,5.1184,4.89,0.3229
7150862,100,7,12.1729,12.16,8.769,8.7793,8.0323,8.5088,7.2666,7.118,6.7262,6.9715,6.4874,5.9249,0.323
7026056,100,14,14.7158,15.1784,10.1758,10.6181,4.6794,4.6566,8.2538,8.7005,4.3216,4.2285,4.1777,4.2645,0.323
2011863,macro,4,13.5705,14.042,8.7827,8.5721,6.7468,6.7547,7.1285,7.3165,5.7253,6.0871,5.0183,4.5786,0.3231
2014297,macro,2,9.1627,9.2852,6.934,6.8767,6.1897,5.9402,5.3593,4.8631,4.8152,4.5794,4.3472,3.853,0.3232
4123249,100,62,12.9431,12.744,10.0498,10.4218,7.1645,6.6351,7.6914,8.0676,6.0384,5.8852,5.6623,5.597,0.3234
4020683,50,4,12.622,12.3839,11.4886,11.9087,5.3648,5.3168,8.1905,7.5684,4.8994,4.8856,4.783,4.8549,0.3235
7219671,macro,2,9.2412,9.61,8.4909,9.1217,7.2844,7.3496,5.6031,5.6604,5.2418,4.971,4.9274,5.044,0.3236
4028160,50,4,12.5057,12.9464,7.5413,7.4506,6.5965,6.9338,6.2543,6.4576,5.6607,6.0971,4.7912,5.0758,0.3238
2226157,250,14,13.486,14.037,8.3172,8.3536,7.2877,7.0485,6.8085,7.1786,6.1351,6.299,5.173,4.8514,0.3239
2218613,macro,2,11.0275,11.4837,6.5989,6.7482,6.0935,6.2007,5.645,5.7724,5.2421,5.3451,4.4979,3.8972,0.3239
1507057,50,29,11.3262,11.134,10.0477,10.429,6.3391,6.498,7.1881,7.6115,5.3706,5.6121,5.0844,5.5151,0.3242
4512804,50,2,8.4294,8.7566,8.0429,8.3194,7.4663,7.3384,5.5821,5.0783,5.2539,5.2495,5.027,5.4485,0.3244
7117259,50,2,7.4531,7.5329,7.4096,7.2472,7.0238,7.031,4.9277,4.196,4.7301,4.5389,4.4471,4.2824,0.3245
4121363,50,4,8.5432,8.2682,8.0759,8.0817,7.4676,7.8921,5.81,5.7794,5.4769,4.9832,5.2825,5.6464,0.3248
4062309,250,2,8.6806,8.6155,7.9913,7.888,7.3221,7.5119,5.5487,4.7948,5.1272,5.0561,4.8067,4.7138,0.3248
7203649,50,2,12.3562,12.2096,5.8768,5.5485,4.5285,4.2616,5.2767,4.6805,3.9725,3.8683,3.3826,3.1253,0.3248
1501886,50,2,13.917,14.5103,11.0353,11.1593,7.7609,8.069,8.2789,8.0867,6.5313,6.8811,6.1725,6.2802,0.3249
2205929,50,14,13.4171,13.2154,11.7894,12.2332,7.3329,7.1531,8.7226,8.9774,6.0979,5.577,6.0072,6.175,0.3251
5900033,50,14,6.4932,6.09,5.421,4.9732,4.8108,4.7837,4.1749,3.852,3.6835,3.7619,3.2836,2.8829,0.3252
7021882,macro,2,9.9976,10.4314,9.0247,8.9188,8.1861,8.5488,6.771,6.7677,6.2008,6.2131,5.9223,5.3713,0.3253
2205454,250,14,18.1771,18.2516,10.9589,11.3044,4.2801,4.7108,9.2618,9.6104,4.117,4.4392,4.0337,4.3483,0.3253
1503848,250,2,10.7233,10.494,9.4523,9.8004,5.0722,4.7583,7.072,7.6314,4.5477,4.4397,4.4541,4.6499,0.3254
7204908,macro,4,13.0508,13.4576,7.6169,7.971,5.8802,5.7651,6.3528,6.8582,5.0924,5.2508,4.4453,4.6713,0.3255
7052503,macro,2,11.9748,12.3782,8.2162,7.8916,7.4838,7.7488,6.8865,6.8181,6.3375,6.7635,5.8989,6.2325,0.3255
7152880,macro,14,13.0489,13.5023,12.4372,12.3452,6.9262,6.4759,9.0437,9.111,5.788,5.3323,5.8179,5.7348,0.3256
1501886,macro,2,13.9088,14.5103,10.7147,11.1593,7.9919,8.069,8.2482,8.0867,6.6704,6.8811,6.2908,6.2802,0.3256
2201899,50,2,11.1279,11.2508,10.153,10.0423,7.3365,7.3888,7.5615,7.7618,6.1703,6.9211,6.0504,6.0981,0.3256
1504903,50,4,10.1596,10.3035,8.7082,8.7421,7.1236,6.7316,6.4688,6.666,5.7568,5.1159,5.4388,5.3336,0.3256
2007895,50,14,14.124,14.5329,8.402,8.379,7.8101,8.0987,6.978,7.2589,6.5318,7.0744,5.4559,5.3451,0.3257
7206440,macro,14,9.6729,10.1484,8.1396,8.1676,5.6678,5.233,5.9554,5.494,4.7221,4.6511,4.4581,4.4062,0.3257
4023907,100,4,11.3605,11.509,10.3192,10.9446,7.6911,7.8075,7.379,7.344,6.2,6.4611,5.98,6.356,0.326
4022534,macro,4,10.1924,10.275,8.8203,9.33,7.5136,8.0446,6.92,6.9073,6.1374,5.9629,5.8511,6.0926,0.326
4024536,250,4,11.4376,11.1075,9.318,9.285,6.1449,6.3932,6.5792,6.0312,5.2899,5.5409,4.9454,5.2657,0.326
1515315,100,14,19.9574,20.405,8.5764,8.4073,4.8749,4.6022,7.5943,7.7734,4.6222,4.4895,4.0815,3.5477,0.326
2241813,macro,14,14.4589,14.8111,9.1905,9.6564,6.4717,6.1023,7.4463,7.8439,5.6797,5.6422,5.1312,5.1586,0.3261
7150546,250,2,11.5409,11.787,10.3549,11.042,6.5484,6.7547,6.8547,6.864,5.5208,5.596,5.3187,5.5573,0.3261
7219108,250,62,13.9648,14.5514,7.1127,6.8288,6.0309,6.1066,6.0926,6.1819,5.274,5.6309,4.2831,4.552,0.3261
7055103,macro,4,10.4411,10.0852,9.152,9.794,8.6609,8.5874,7.0742,7.0261,6.5652,6.5383,5.8736,5.5717,0.3262
2105865,250,92,13.3805,13.645,5.6912,5.6634,5.2842,5.6634,5.1058,5.2307,4.699,5.2307,3.6496,4.0046,0.3263
9011415,50,14,15.6371,15.422,7.1414,7.672,3.7507,3.942,6.4341,6.3352,3.5445,3.8192,3.071,3.5062,0.3264
1504225,100,4,11.9785,11.5372,9.9323,10.0223,7.7765,7.4598,7.6491,7.5661,6.3623,6.2644,5.8189,5.2536,0.3264
7219113,50,62,14.2323,14.5314,7.1001,6.7663,5.7956,6.0577,6.1535,6.1339,5.097,5.5913,4.1597,4.5132,0.3264
7019699,50,2,17.9016,18.6068,9.0135,9.1888,4.3953,4.5592,7.9002,7.6329,4.2569,4.2946,3.8464,3.7348,0.3267
7206439,100,14,9.5367,9.9587,8.0555,8.0856,5.7265,5.2081,5.8419,5.4145,4.7036,4.6151,4.4315,4.3784,0.3269
7101564,50,19,13.4455,13.5025,9.3872,9.8391,5.4378,5.4987,7.4046,7.9519,4.8397,5.0926,4.5421,4.8,0.3269
4504086,100,2,7.4625,7.5349,6.6811,6.1174,5.971,5.8763,4.8214,4.402,4.3742,4.0104,4.0562,4.0856,0.3269
7150546,macro,2,11.5319,11.787,10.3607,11.042,6.5417,6.7547,6.7939,6.864,5.5223,5.596,5.3197,5.5573,0.3269
1507824,50,4,10.0912,10.0537,9.6952,10.0215,9.2111,9.3163,7.3007,7.0976,6.9074,6.224,6.7047,6.8233,0.327
4312213,50,14,10.6124,10.0507,9.1999,9.056,8.4782,8.7921,6.8172,6.7278,6.4334,6.1008,6.011,6.3082,0.327
4022049,100,14,23.6763,23.0631,7.9837,8.1286,5.6342,5.8233,7.3015,7.6664,5.2716,5.3457,4.4685,4.7339,0.3271
2229494,250,4,12.2452,12.4772,8.071,7.8786,6.3898,6.7247,6.5695,6.1205,5.5048,5.9197,4.8597,5.1149,0.3271
4101736,100,4,11.1381,11.5632,9.1364,9.6915,7.4698,7.153,7.098,7.2973,6.1685,6.0832,5.8304,5.7552,0.3271
8102090,50,2,7.7918,7.7631,7.6077,7.4123,6.8068,6.5025,5.3406,5.3002,5.0274,4.3163,4.8017,4.7435,0.3272
7029517,50,4,13.6188,13.8457,8.8485,9.277,7.4925,7.6607,7.1944,7.707,6.3456,6.2534,5.579,5.907,0.3272
2300009,macro,2,10.3448,10.4212,8.7158,9.1762,4.7437,4.2073,6.7832,7.1133,4.251,4.087,4.0827,4.0511,0.3272
4508002,250,14,8.1386,8.8432,5.8122,5.5042,5.0207,5.0723,4.7275,4.673,4.186,4.3999,3.6588,3.6706,0.3273
4312213,100,14,10.5906,10.0507,9.3153,9.056,8.5009,8.7921,6.8496,6.7278,6.4452,6.1008,6.0509,6.3082,0.3274
1506946,100,4,12.6526,12.9246,10.3792,10.7105,6.9754,7.218,7.7338,7.3554,5.9543,6.3019,5.6159,5.9856,0.3274
4513700,250,2,16.4289,16.959,6.5465,6.6334,5.4415,5.3043,5.8878,6.3297,4.9402,5.257,3.9622,4.1631,0.3275
2004277,250,4,10.1681,10.2217,8.9345,9.375,7.8305,8.2028,6.9647,6.9091,6.1964,5.6977,5.9363,6.1734,0.3275
4027927,250,2,9.7368,9.7322,9.3519,9.5112,9.0164,9.0643,6.2083,5.6944,6.0908,5.4994,5.7448,5.6998,0.3275
4107223,macro,4,10.9797,10.8183,10.5326,10.6968,7.5917,8.1468,7.4064,7.6064,6.0357,6.5079,5.8829,5.7398,0.3278
7216707,100,2,8.423,8.4653,7.7244,7.5824,7.0743,7.1115,5.7277,5.5941,5.3834,5.1208,5.105,4.3739,0.3278
4025676,50,4,9.8416,9.6405,8.7181,8.813,7.5785,7.5219,6.4873,6.5047,5.8058,5.0772,5.4741,5.7213,0.3279
4069869,250,2,10.8646,10.9492,8.927,9.0437,8.363,8.403,7.8062,8.2058,7.165,7.641,7.1159,6.6296,0.3279
4025676,250,4,9.8683,9.6405,8.7434,8.813,7.5774,7.5219,6.4754,6.5047,5.7986,5.0772,5.4675,5.7213,0.328
2226157,macro,14,13.4588,14.037,8.3409,8.3536,7.2646,7.0485,6.8205,7.1786,6.1173,6.299,5.1734,4.8514,0.3281
1518443,250,19,14.5843,14.787,10.0711,10.063,4.8296,4.256,8.1221,8.3193,4.4188,4.09,4.2793,3.9198,0.3282
2218613,100,2,11.0153,11.4837,6.613,6.7482,6.1059,6.2007,5.6561,5.7724,5.2524,5.3451,4.5122,3.8972,0.3284
