cif,size,sgnum,assessed_100,actual_100,assessed_010,actual_010,assessed_001,actual_001,assessed_110,actual_110,assessed_101,actual_101,assessed_011,actual_011,mean_rmse
4026049,macro,2,18.0872,17.6699,8.5568,7.8161,5.728,5.5309,7.6415,7.365,5.4305,5.3904,4.6195,4.7744,0.3794
2203106,macro,4,12.3847,12.4615,9.1668,9.8342,5.6864,5.8836,7.0945,7.3729,5.0348,5.3204,4.5847,5.049,0.3797
2230935,50,4,14.2562,14.3503,8.5716,8.6045,7.4497,6.7002,7.1646,6.7361,6.3824,6.0711,5.4,5.2865,0.3797
2230504,50,2,12.4624,12.4392,8.6944,8.551,7.528,7.3558,7.1423,7.8487,6.4557,7.0172,5.8374,5.821,0.3798
2224010,100,4,14.596,14.615,7.3561,6.7811,6.967,6.6209,6.4874,5.8924,6.1647,6.0309,4.9446,4.7373,0.3798
2015376,250,14,16.1557,15.58,11.0453,10.7362,4.0963,3.7809,9.2883,8.8405,3.9633,3.6742,3.7313,3.4957,0.3799
4023611,250,4,13.3477,13.6412,11.6741,12.4349,5.9504,5.695,8.3915,8.7441,5.3201,5.2554,5.0917,5.1778,0.3799
1515093,macro,14,10.6462,10.8018,6.3612,6.0892,5.8478,5.5072,5.2752,4.4709,4.9741,4.9063,4.065,4.0845,0.38
1503852,100,19,20.0739,20.684,13.7451,14.4142,4.2002,4.266,11.6647,11.8259,4.1296,4.1781,3.9737,4.0906,0.38
2009376,50,4,11.9934,11.3142,9.0986,9.36,4.9687,4.8232,6.7881,7.212,4.4901,4.1485,4.1464,4.2874,0.3802
2209341,50,2,12.9119,13.1672,10.6366,10.4626,5.8859,6.0604,8.0323,7.2026,5.3002,5.4638,4.9909,5.1527,0.3802
2019410,250,2,10.0562,10.0943,9.3993,9.5758,8.6748,9.518,6.2505,6.1331,5.9965,6.0117,5.767,6.0983,0.3802
4060778,250,2,11.8411,11.8992,10.6483,11.0203,7.9252,8.0539,8.0103,7.5517,6.6125,6.3931,6.2787,5.6073,0.3802
2207578,50,2,10.8445,10.7657,10.0599,10.2223,9.1758,8.5375,6.9581,6.5266,6.7201,6.4863,6.4263,5.9939,0.3803
4061346,50,2,10.115,10.0325,9.4422,9.688,8.5631,8.162,6.5041,6.8548,6.2707,6.0909,5.9828,5.286,0.3806
4109036,250,1,11.6518,11.6638,6.8717,6.254,6.0561,6.2456,5.7912,5.1464,5.2949,5.1941,4.4162,4.2547,0.3807
7152793,100,4,13.7329,13.7587,9.2429,8.7369,8.2065,7.9509,7.7651,7.3755,6.9298,6.8841,5.6391,5.0115,0.3807
1515093,250,14,10.617,10.8018,6.3624,6.0892,5.8577,5.5072,5.267,4.4709,4.9722,4.9063,4.0647,4.0845,0.3809
4022307,macro,4,16.77,16.9582,8.1751,7.7322,6.2384,6.724,7.219,6.9796,5.7335,6.2506,4.7905,5.0739,0.3813
4021695,macro,19,21.0468,21.19,9.7742,9.625,5.514,6.05,8.9516,8.7633,5.2238,5.8175,4.7284,5.1222,0.3814
7200791,macro,2,10.9079,11.0426,8.1838,7.934,6.5364,5.8666,6.4322,6.3453,5.4795,4.9882,5.0251,4.7165,0.3815
1503981,100,2,10.0636,9.8566,8.9766,9.2162,8.0545,8.8852,6.4742,6.2857,6.0521,6.125,5.6853,5.4802,0.3815
4083423,50,2,9.0279,8.9334,8.4727,8.8425,7.8157,8.4828,6.1039,6.1945,5.8751,5.3805,5.7397,5.9121,0.3815
7153207,250,4,14.2712,13.3857,12.7413,12.8414,6.8741,7.0231,9.211,9.2228,6.1024,6.2191,5.9526,6.1618,0.3816
2206536,250,14,24.0871,24.2022,7.7555,7.253,4.9957,5.317,7.4653,6.8448,4.8781,5.1932,4.1447,4.2882,0.3816
7225975,250,14,14.1528,13.987,7.6598,8.1814,6.5168,6.2353,6.5761,7.062,5.7911,5.695,4.4508,3.9502,0.3818
4021695,50,19,21.1529,21.19,9.8378,9.625,5.5179,6.05,9.018,8.7633,5.2413,5.8175,4.7374,5.1222,0.3818
2236787,250,60,14.0602,13.8213,13.4542,12.6465,3.974,3.9231,9.6743,9.3302,3.9198,3.774,3.9025,3.747,0.3821
1503981,50,2,10.1199,9.8566,8.9652,9.2162,8.0516,8.8852,6.3631,6.2857,5.9396,6.125,5.5767,5.4802,0.3823
2105085,macro,2,14.0378,14.598,6.008,5.9221,5.0708,4.4322,5.5203,5.5038,4.656,4.4206,3.5288,3.8344,0.3825
2004591,50,2,15.3818,15.4585,10.0269,10.648,6.8655,6.4003,8.6385,8.9698,6.3221,6.219,5.9329,5.5446,0.3828
4031829,macro,2,16.6797,16.8815,9.5655,10.0096,6.1003,6.799,8.2421,8.5358,5.6739,5.9324,5.1021,5.0947,0.3828
4030218,250,2,10.9143,10.2249,9.6639,9.9622,7.1881,7.1406,6.9857,6.7321,5.8975,5.4853,5.5863,5.3059,0.3829
7226496,50,2,16.012,15.5453,7.798,7.4643,7.0391,6.4272,6.8943,6.9619,6.3217,6.0404,5.0948,5.3993,0.383
4027613,100,2,8.9258,8.8031,8.3163,8.5507,7.8336,7.4634,5.6128,5.4907,5.3216,4.6532,5.1626,4.703,0.383
7105733,50,2,11.2894,11.2641,8.3857,7.8429,7.3035,7.0003,6.6963,6.7261,6.1318,6.8334,5.6449,5.6673,0.3831
7154226,100,2,11.3531,11.5165,8.5851,8.1804,7.4704,8.1669,6.7836,6.5631,6.1521,6.3418,5.6641,5.3165,0.3832
7225635,50,2,18.72,17.948,8.4744,8.8058,4.8277,4.6655,7.6307,7.404,4.7033,4.3921,3.9912,3.9609,0.3833
4513824,50,15,19.7041,19.5376,9.4293,9.881,3.9183,3.4577,8.378,7.9549,3.8446,3.4048,3.5202,3.2636,0.3835
8100247,100,4,16.6679,17.418,9.2271,9.4178,6.1604,6.2445,7.88,8.2843,5.5475,5.8781,4.872,4.8077,0.3836
2215312,50,14,13.0151,13.8207,11.0017,10.839,6.6296,6.5765,8.4564,8.5289,5.8136,5.3854,5.4954,5.6225,0.3836
4020659,50,2,11.5256,11.6288,9.3814,8.7301,8.6751,8.587,7.5142,7.495,7.1446,7.6352,6.7245,6.2774,0.3837
7153207,100,4,14.2804,13.3857,12.7237,12.8414,6.8886,7.0231,9.2132,9.2228,6.1145,6.2191,5.9601,6.1618,0.3839
4113270,50,4,15.5685,15.2482,7.777,8.4032,6.9949,6.8003,6.8531,7.3596,6.2554,6.0274,5.0784,5.2862,0.3839
1513077,50,4,11.5158,11.4219,10.2339,10.1331,9.1018,8.3796,7.4602,7.5801,7.042,6.505,6.6611,6.4576,0.384
2203106,100,4,12.3707,12.4615,9.1163,9.8342,5.764,5.8836,7.0538,7.3729,5.0814,5.3204,4.6148,5.049,0.3841
1507824,250,4,10.3912,10.0537,9.8284,10.0215,8.8304,9.3163,7.3198,7.0976,6.8583,6.224,6.6065,6.8233,0.3843
4021054,macro,1,12.5794,12.6616,10.1682,10.5999,7.2224,7.2363,7.8145,7.2648,6.2099,5.8484,5.8001,5.2897,0.3844
7105733,250,2,11.2691,11.2641,8.4083,7.8429,7.3363,7.0003,6.7146,6.7261,6.1596,6.8334,5.6757,5.6673,0.3845
2200295,macro,2,15.8204,15.5507,5.7581,5.382,4.788,4.1887,5.4751,5.1995,4.5534,4.0961,3.3251,3.4957,0.3846
4505311,macro,2,10.0034,9.8026,8.0525,7.4151,6.8292,6.6963,5.8929,5.2731,5.158,4.9739,4.6766,4.7476,0.3846
2227397,250,2,14.2285,13.7984,9.1764,9.4955,5.5657,5.0716,7.461,7.9032,5.0913,4.8048,4.7161,4.9971,0.3846
4501800,100,2,10.2529,10.404,8.7731,9.0469,7.9003,7.1329,5.9576,6.0164,5.5336,5.1122,5.1366,5.2779,0.3847
4106398,macro,4,13.6435,13.3151,9.6777,9.8016,8.9701,9.6458,7.8651,7.4559,7.4744,7.8115,6.7084,6.875,0.3848
2004591,macro,2,15.397,15.4585,9.8882,10.648,6.6562,6.4003,8.5289,8.9698,6.1481,6.219,5.751,5.5446,0.3849
4111082,50,2,10.6269,10.8502,7.5872,7.2978,6.1737,5.8931,5.9487,5.3985,5.1392,4.8812,4.539,3.9847,0.3849
4500431,macro,2,12.3167,12.0376,7.1055,6.7117,5.2186,4.8796,6.161,5.8214,4.7763,4.2904,4.074,3.6386,0.3849
4320726,macro,2,10.6259,10.3927,9.9701,10.0498,7.5654,6.8046,7.4304,7.5356,6.1761,6.6349,5.8939,6.0624,0.385
7225975,macro,14,14.1399,13.987,7.6634,8.1814,6.5251,6.2353,6.5745,7.062,5.7952,5.695,4.4672,3.9502,0.3853
4024966,macro,2,11.1859,11.6015,8.7023,8.8441,7.9329,8.5882,6.4519,6.2244,6.012,6.2827,5.4757,5.8548,0.3854
4114887,macro,4,13.2743,13.2275,7.7121,8.2104,6.1383,6.5758,6.537,6.9758,5.4251,5.4765,4.6286,5.1326,0.3854
1514286,macro,4,12.6934,12.3042,8.2705,7.6693,6.9194,7.2905,6.7223,6.5085,5.8828,6.2722,4.9021,4.6942,0.3854
4083423,100,2,9.102,8.9334,8.4796,8.8425,7.8058,8.4828,6.0672,6.1945,5.8213,5.3805,5.6618,5.9121,0.3855
2011709,100,2,10.5882,10.3537,9.3855,9.3616,7.497,6.908,6.4612,6.6388,5.715,5.0388,5.4092,5.4389,0.3856
7214022,250,14,13.5185,13.7383,8.3431,8.1404,5.6012,6.2314,6.9083,7.0033,5.0502,5.6749,4.3656,4.4468,0.3857
2012758,50,2,10.0254,9.8794,9.0003,8.5668,7.4201,7.3751,6.544,5.8394,5.9074,5.848,5.6126,5.1868,0.3857
4024251,250,4,15.4226,15.4243,9.8723,10.4506,5.6107,5.085,7.9075,7.8417,5.2643,4.8293,4.8696,4.5725,0.3857
2212224,100,11,8.0802,8.6042,7.7369,8.2747,6.6134,6.048,5.5148,5.4545,4.996,4.9479,4.826,4.8828,0.3857
2227397,50,2,14.3778,13.7984,9.2152,9.4955,5.497,5.0716,7.5179,7.9032,5.0493,4.8048,4.6951,4.9971,0.3862
4027133,100,2,10.7898,10.9868,10.1802,9.7613,9.5784,9.4859,7.495,7.0899,7.3217,6.8367,7.0339,6.5116,0.3862
2219697,100,4,16.6822,17.1294,11.4831,11.4841,5.4039,5.826,8.9262,8.5344,5.0921,5.5157,4.7667,5.1957,0.3862
2206483,macro,2,9.4537,9.5935,8.6905,8.3161,6.9301,6.246,6.5569,6.4292,5.6835,5.8348,5.4668,5.9453,0.3864
4027133,macro,2,10.7561,10.9868,10.1785,9.7613,9.6524,9.4859,7.4401,7.0899,7.3242,6.8367,7.0413,6.5116,0.3864
4026049,250,2,18.0637,17.6699,8.5852,7.8161,5.7303,5.5309,7.6595,7.365,5.4299,5.3904,4.6278,4.7744,0.3865
4023288,100,2,11.6347,11.3365,9.3088,9.0264,7.2121,7.5715,6.6464,6.0153,5.8507,6.2453,5.4106,5.6229,0.3866
2219697,250,4,16.6608,17.1294,11.5078,11.4841,5.4059,5.826,8.902,8.5344,5.0883,5.5157,4.7675,5.1957,0.3868
1517379,macro,4,9.7778,9.866,9.1949,9.442,8.5025,9.0431,6.5662,6.8215,6.2768,5.787,6.0495,6.5309,0.3868
7223207,250,4,26.1146,25.9559,5.8103,5.9527,5.2397,5.7856,5.5637,5.7771,5.0898,5.647,3.7036,4.1489,0.3868
2217009,macro,7,22.2998,22.3175,7.4636,8.181,3.7863,3.8506,7.1684,7.6812,3.8162,3.7044,3.1621,3.484,0.3869
7225634,100,2,18.7152,18.0531,8.4776,8.8419,4.9759,4.6825,7.6735,7.4409,4.8308,4.4143,4.0892,3.9713,0.387
4320726,100,2,10.6409,10.3927,10.0381,10.0498,7.5012,6.8046,7.3879,7.5356,6.1103,6.6349,5.828,6.0624,0.3871
2105109,macro,19,9.7362,8.868,8.6004,8.396,5.7271,5.514,6.2987,6.0969,4.8119,4.6826,4.6433,4.6089,0.3872
4030009,50,4,10.6249,10.4071,10.0665,10.0934,7.865,7.0528,6.815,7.1063,6.1022,5.8384,5.9757,5.7813,0.3873
2218183,50,4,10.1769,10.7246,7.1925,7.2949,6.5705,7.0447,5.6655,6.0318,5.2708,5.5724,4.6936,5.0675,0.3874
7021882,250,2,10.7365,10.4314,9.483,8.9188,8.7205,8.5488,6.7713,6.7677,6.4451,6.2131,6.0083,5.3713,0.3874
7154226,50,2,11.4907,11.5165,8.5122,8.1804,7.4041,8.1669,6.7971,6.5631,6.1936,6.3418,5.6791,5.3165,0.3875
2207717,100,4,17.0172,16.3,8.4643,8.8449,5.3043,5.5443,7.4529,7.7741,5.0387,5.0509,4.4135,4.6977,0.3875
7225635,250,2,18.7149,17.948,8.4089,8.8058,4.8348,4.6655,7.5586,7.404,4.7118,4.3921,3.9848,3.9609,0.3875
2209169,50,2,9.9783,9.6583,9.0494,9.0358,8.3563,8.5478,6.28,6.0532,5.9558,5.4485,5.7234,5.0502,0.3876
2013370,100,2,10.7859,10.9088,7.301,6.9494,6.7534,6.6951,5.9885,5.7557,5.5822,5.2602,4.9496,4.174,0.3876
2212224,macro,11,8.0977,8.6042,7.7877,8.2747,6.6602,6.048,5.5905,5.4545,5.0661,4.9479,4.9071,4.8828,0.3876
4021089,100,2,9.699,9.5762,8.4316,8.3054,7.4697,7.0919,5.8687,5.393,5.4462,4.8624,5.1483,4.7474,0.3876
2014982,250,2,14.4361,13.9745,9.9902,10.4308,5.2911,4.731,8.1039,8.4756,4.9148,4.709,4.6159,4.5984,0.3876
4021089,macro,2,9.6933,9.5762,8.4312,8.3054,7.5083,7.0919,5.85,5.393,5.4478,4.8624,5.1319,4.7474,0.3878
2207717,50,4,17.1015,16.3,8.5306,8.8449,5.346,5.5443,7.5215,7.7741,5.0762,5.0509,4.4545,4.6977,0.3882
4506228,100,2,20.9947,20.7344,7.2206,7.5886,5.0382,4.5504,6.8651,7.0937,4.8723,4.3499,3.8551,3.4824,0.3884
4030218,macro,2,10.9327,10.2249,9.5869,9.9622,7.0983,7.1406,6.9856,6.7321,5.862,5.4853,5.5446,5.3059,0.3887
1540600,macro,2,10.6893,10.6423,9.6039,10.1547,8.4804,9.0069,6.4126,6.8861,6.0548,6.0823,5.7241,6.0396,0.3889
4500602,100,14,13.8171,14.214,9.054,9.6028,7.3802,7.1386,7.4364,7.9571,6.3976,6.0645,5.6357,5.729,0.389
4061346,macro,2,10.0954,10.0325,9.4275,9.688,8.5934,8.162,6.4747,6.8548,6.2612,6.0909,5.9763,5.286,0.389
2227397,100,2,14.2476,13.7984,9.1687,9.4955,5.5664,5.0716,7.4594,7.9032,5.0952,4.8048,4.7262,4.9971,0.389
2200204,50,2,12.7854,12.62,9.3201,9.4163,8.0902,7.3096,7.4202,7.597,6.7282,6.9207,6.107,6.5493,0.3894
2223716,250,4,15.0329,15.267,9.5029,10.2622,6.3846,6.5941,7.732,7.4991,5.8016,6.0536,5.2032,5.5476,0.3898
2105109,250,19,9.7647,8.868,8.5706,8.396,5.6668,5.514,6.3031,6.0969,4.7887,4.6826,4.605,4.6089,0.3898
2231514,250,2,9.7376,9.7688,9.276,9.6149,8.3284,7.5818,5.5952,5.7645,5.4262,5.0284,5.303,5.0742,0.39
4320726,250,2,10.6556,10.3927,10.0265,10.0498,7.5385,6.8046,7.4003,7.5356,6.1445,6.6349,5.8493,6.0624,0.39
1502093,100,2,10.5453,10.2443,9.636,9.5815,8.4408,7.9005,6.7242,6.2721,6.2857,5.8717,5.9358,5.5469,0.39
2310007,100,19,10.6206,11.4736,9.2374,9.1735,5.4306,5.4171,6.8836,7.1649,4.7589,4.8986,4.378,4.6645,0.39
4500431,250,2,12.3321,12.0376,7.0929,6.7117,5.2445,4.8796,6.1473,5.8214,4.7921,4.2904,4.078,3.6386,0.3908
4316212,macro,14,14.9979,14.3299,6.9361,7.1175,5.3806,5.5967,6.1112,5.8567,4.9801,5.2132,3.8784,4.3995,0.3908
2004095,100,2,11.9376,12.0833,9.724,9.3119,7.9386,8.357,7.2956,6.709,6.4223,6.7124,5.8981,5.549,0.3908
4025736,100,2,13.7013,13.5974,8.7438,8.8838,8.0104,8.5415,7.196,6.5524,6.6562,6.5363,5.5656,5.1468,0.3908
4061346,250,2,10.1093,10.0325,9.4436,9.688,8.604,8.162,6.4734,6.8548,6.2632,6.0909,5.9793,5.286,0.3909
4023162,100,14,12.0545,11.778,10.375,10.3998,6.8183,6.6212,7.1096,7.7957,5.8037,5.2422,5.4629,5.5853,0.3909
4109867,250,4,12.1573,11.4083,9.0968,8.8062,6.978,6.9662,7.0054,6.4862,5.9143,5.9454,5.4323,5.4635,0.3909
2007219,100,2,13.2443,13.2421,9.1187,9.6328,6.599,6.3306,7.202,7.6046,5.7661,5.4875,5.2418,4.6573,0.3911
4024251,100,4,15.4381,15.4243,9.8519,10.4506,5.6132,5.085,7.9054,7.8417,5.2658,4.8293,4.8666,4.5725,0.3913
4084729,100,2,10.0521,9.6262,9.4291,9.4941,8.8748,9.1439,6.4354,6.3134,6.2028,5.4321,5.8503,5.6221,0.3914
2213716,macro,2,13.9359,13.8211,10.4579,10.3198,7.0484,7.4034,8.1619,7.2907,6.1918,6.1378,5.7599,5.7635,0.3916
4109581,macro,2,9.352,9.8474,8.4929,8.1687,7.6455,7.1448,5.6377,5.4184,5.2606,5.0236,5.0108,4.5473,0.3916
4513824,macro,15,19.7509,19.5376,9.5244,9.881,3.9242,3.4577,8.4692,7.9549,3.8472,3.4048,3.5278,3.2636,0.3916
1514220,50,4,12.2693,11.8546,10.9461,11.7417,6.2895,5.9884,7.203,7.1125,5.4739,5.3451,5.3347,5.3347,0.3917
1511975,250,4,12.6046,12.2852,8.5621,8.4422,6.7479,7.3926,6.8864,6.9578,5.7704,5.698,4.9469,5.5617,0.3917
2217009,250,7,22.3569,22.3175,7.4517,8.181,3.789,3.8506,7.1651,7.6812,3.8236,3.7044,3.1631,3.484,0.3918
4027133,50,2,10.8287,10.9868,10.2331,9.7613,9.6239,9.4859,7.4494,7.0899,7.3219,6.8367,7.0499,6.5116,0.3918
7150613,50,14,19.1491,19.1058,7.1127,7.5379,6.0841,6.6113,6.6294,7.0119,5.6866,6.2478,4.4159,4.4115,0.392
7223207,macro,4,25.7877,25.9559,5.8071,5.9527,5.2427,5.7856,5.5763,5.7771,5.077,5.647,3.6875,4.1489,0.3921
4109581,100,2,9.3296,9.8474,8.5208,8.1687,7.6504,7.1448,5.6108,5.4184,5.2341,5.0236,4.9877,4.5473,0.3922
4074280,100,14,19.3952,20.0792,7.3083,6.8752,6.5949,6.5702,6.8139,6.5045,6.1574,5.7436,4.7701,4.75,0.3923
7021882,macro,2,10.7763,10.4314,9.4635,8.9188,8.7057,8.5488,6.806,6.7677,6.4723,6.2131,6.0153,5.3713,0.3924
2014085,100,2,8.7371,8.8447,8.5415,8.4352,7.7881,7.1994,5.9075,5.6889,5.5478,4.9389,5.3291,4.9594,0.3926
4115566,50,2,18.7409,19.5703,9.4253,9.0606,5.8419,5.7624,8.3502,8.2443,5.5109,5.5931,4.9243,5.2084,0.3928
4121659,50,4,15.5248,15.2113,7.7262,8.3757,6.9814,6.7924,6.822,7.337,6.2421,6.0165,5.0406,5.2756,0.3931
7051170,50,2,10.1258,10.6617,8.7832,8.6553,8.4318,8.0546,7.2233,7.186,7.0536,6.6772,6.8772,7.459,0.3932
2104562,100,2,10.7334,10.2185,8.5988,8.5928,5.1667,5.6444,6.408,5.7585,4.5301,4.463,4.2241,4.3157,0.3933
2215312,100,14,13.0058,13.8207,10.9473,10.839,6.6904,6.5765,8.4521,8.5289,5.8639,5.3854,5.5526,5.6225,0.3934
8103659,100,29,11.258,10.743,6.3404,6.453,4.9046,5.254,5.3761,5.5318,4.335,4.7198,3.477,4.0743,0.3935
2221770,250,2,13.176,13.2116,8.8558,8.6833,7.7186,7.4545,7.1564,6.9341,6.471,6.1422,5.6251,4.8059,0.3936
2105109,100,19,9.7776,8.868,8.5628,8.396,5.6583,5.514,6.306,6.0969,4.7839,4.6826,4.598,4.6089,0.3937
7100267,250,19,12.815,12.558,10.587,11.327,4.3063,4.3135,7.9974,8.411,3.9733,4.0795,3.665,4.0311,0.3937
4076129,50,2,11.1296,10.8881,9.1913,8.8504,8.4598,7.6474,7.3877,7.4576,7.0395,6.9594,6.8002,7.0908,0.3937
2012758,macro,2,10.1644,9.8794,9.0456,8.5668,7.2467,7.3751,6.5518,5.8394,5.8112,5.848,5.4941,5.1868,0.3938
4510817,macro,2,13.2488,13.185,8.3353,8.1242,7.4972,7.7475,6.9351,6.8807,6.4421,6.2397,5.5992,4.7183,0.394
2236787,100,60,14.0633,13.8213,13.4735,12.6465,4.0038,3.9231,9.677,9.3302,3.9476,3.774,3.9302,3.747,0.3943
4081966,100,14,20.4847,19.994,10.9779,11.2292,4.2221,3.7629,9.7483,9.7907,4.0943,3.698,3.8177,3.3083,0.3944
2213638,macro,14,14.6124,14.0105,13.4434,13.4,4.1438,3.7608,10.1635,9.6839,3.9475,3.5737,3.8509,3.6209,0.3945
7154416,macro,29,11.3169,10.8283,10.6048,10.6112,7.956,8.205,6.7982,7.5788,6.42,6.5396,6.3927,6.4909,0.3946
4109036,macro,1,11.5825,11.6638,6.8996,6.254,6.0655,6.2456,5.8042,5.1464,5.2992,5.1941,4.4418,4.2547,0.3947
4030218,100,2,10.8615,10.2249,9.6976,9.9622,7.3479,7.1406,6.9603,6.7321,5.9719,5.4853,5.6633,5.3059,0.3947
4312213,50,14,10.2595,10.0507,9.2393,9.056,7.9929,8.7921,6.7399,6.7278,6.2151,6.1008,5.8546,6.3082,0.3948
4027394,50,2,12.9442,12.703,9.6004,9.2967,8.8299,9.0939,7.9182,7.3128,7.4577,7.0671,6.8348,6.3922,0.3948
7225629,100,2,18.9431,18.9912,8.4094,9.1478,5.1848,4.8103,7.524,7.7691,4.9801,4.5979,4.2537,4.0498,0.3949
4024251,macro,4,15.3112,15.4243,9.8959,10.4506,5.6461,5.085,7.8995,7.8417,5.2759,4.8293,4.8847,4.5725,0.3949
2011709,50,2,10.5411,10.3537,9.4142,9.3616,7.529,6.908,6.4966,6.6388,5.7402,5.0388,5.42,5.4389,0.395
2105085,100,2,13.977,14.598,5.7458,5.9221,4.9542,4.4322,5.3752,5.5038,4.5921,4.4206,3.3847,3.8344,0.3953
2013516,250,2,13.032,12.6895,8.3907,8.5856,5.6395,5.2039,6.9102,7.6741,5.0584,5.0585,4.5311,4.6257,0.3953
4513964,50,2,11.1946,11.0898,8.8136,8.6445,7.9993,8.5907,6.5275,5.9795,6.0578,6.0102,5.4173,4.9213,0.3954
2209341,100,2,12.7429,13.1672,10.6461,10.4626,5.8639,6.0604,7.9821,7.2026,5.2718,5.4638,4.9489,5.1527,0.3955
2007443,50,19,21.1101,20.548,7.3309,7.231,5.4141,5.838,6.8132,6.821,5.161,5.6157,4.066,4.5424,0.3957
7225975,100,14,14.2119,13.987,7.6095,8.1814,6.4742,6.2353,6.551,7.062,5.7733,5.695,4.4374,3.9502,0.3957
2105085,250,2,13.9852,14.598,5.8377,5.9221,5.0354,4.4322,5.4183,5.5038,4.6354,4.4206,3.4584,3.8344,0.3961
2236511,macro,2,12.0954,12.0795,7.9675,7.61,7.1114,7.2551,6.6282,5.9151,6.1063,6.1107,5.4165,4.883,0.3962
4030973,100,14,15.7389,15.5082,14.295,15.185,4.5723,4.5844,10.5868,10.8499,4.3728,4.333,4.2279,4.3887,0.3962
2233150,50,2,12.443,12.1635,7.8738,7.1946,5.9519,6.2187,6.5863,6.1334,5.2697,5.0979,4.6543,4.3429,0.3963
4021089,250,2,9.7049,9.5762,8.4393,8.3054,7.4789,7.0919,5.8804,5.393,5.4592,4.8624,5.1537,4.7474,0.3964
7206638,50,18,9.1529,8.521,8.241,7.724,5.6363,5.2696,6.0124,5.7228,4.6598,4.4818,4.5163,4.353,0.3965
7205507,100,14,12.2598,11.661,9.1686,9.5833,7.0239,7.4565,7.2497,7.4038,5.9069,6.282,5.096,4.8479,0.3966
2203106,50,4,12.3189,12.4615,9.1067,9.8342,5.7408,5.8836,7.0595,7.3729,5.0547,5.3204,4.596,5.049,0.3967
7154416,100,29,11.3246,10.8283,10.6256,10.6112,7.9222,8.205,6.8108,7.5788,6.3993,6.5396,6.4009,6.4909,0.3967
2240892,50,14,26.2463,25.93,7.3563,7.988,3.9622,3.7605,7.1121,7.634,3.8685,3.7216,3.3142,2.9801,0.3969
2106750,100,14,13.8334,12.9871,6.8885,7.074,4.3254,4.1055,6.1476,6.2122,4.0921,3.7809,3.3383,3.5508,0.3969
4507992,macro,2,7.9029,7.5455,5.5194,4.9937,5.259,4.9855,4.1453,3.6398,4.1725,3.7686,3.4894,3.2702,0.397
2207414,50,14,22.0139,21.4373,8.1328,8.6976,4.7762,4.7481,7.5786,8.0595,4.6426,4.536,3.9418,4.1675,0.397
2007219,macro,2,13.0889,13.2421,9.0784,9.6328,6.5494,6.3306,7.1155,7.6046,5.6996,5.4875,5.1902,4.6573,0.3973
4109036,100,1,11.6536,11.6638,6.914,6.254,6.0758,6.2456,5.8095,5.1464,5.3043,5.1941,4.4299,4.2547,0.3973
7154416,250,29,11.289,10.8283,10.6173,10.6112,7.8948,8.205,6.8089,7.5788,6.3735,6.5396,6.3562,6.4909,0.3973
2239864,macro,14,10.8892,11.0691,8.9959,9.243,5.8526,5.7128,6.6186,7.0948,4.9403,4.2724,4.4578,4.8595,0.3973
2310007,50,19,10.5918,11.4736,9.2602,9.1735,5.5348,5.4171,6.8731,7.1649,4.8063,4.8986,4.4307,4.6645,0.3973
7225635,100,2,18.7383,17.948,8.4275,8.8058,4.8477,4.6655,7.5951,7.404,4.7217,4.3921,3.9974,3.9609,0.3974
7205082,macro,2,12.8492,13.1004,10.3374,10.8481,6.8072,6.9901,7.5139,8.2677,5.868,5.7222,5.5325,5.4874,0.3977
2208860,macro,14,22.6876,22.2086,11.555,11.049,4.2926,4.5846,10.368,9.8924,4.2345,4.4105,3.8847,4.2345,0.398
2240128,100,2,6.577,7.1031,6.8128,6.746,6.6487,6.6759,4.6164,4.0063,4.6389,4.4699,4.4982,3.9804,0.3981
2230504,100,2,12.5107,12.4392,8.6242,8.551,7.5092,7.3558,7.0874,7.8487,6.4367,7.0172,5.7983,5.821,0.3981
7051170,250,2,10.1387,10.6617,8.8226,8.6553,8.3975,8.0546,7.2324,7.186,7.0071,6.6772,6.8096,7.459,0.3983
4501800,250,2,10.2671,10.404,8.7808,9.0469,7.9397,7.1329,5.9609,6.0164,5.5517,5.1122,5.1526,5.2779,0.3984
4027133,250,2,10.7423,10.9868,10.1929,9.7613,9.6604,9.4859,7.4535,7.0899,7.3321,6.8367,7.0582,6.5116,0.3985
7051170,macro,2,10.1957,10.6617,8.8636,8.6553,8.4047,8.0546,7.2408,7.186,6.9918,6.6772,6.7739,7.459,0.3989
2014982,100,2,14.4197,13.9745,9.9653,10.4308,5.3237,4.731,8.1082,8.4756,4.9379,4.709,4.6377,4.5984,0.399
4103761,100,2,11.0065,10.4851,9.6767,10.2548,5.2018,4.7748,7.0175,7.3553,4.6004,4.7693,4.3177,4.4736,0.399
2013370,250,2,10.7406,10.9088,7.2818,6.9494,6.7735,6.6951,5.9854,5.7557,5.5979,5.2602,4.9765,4.174,0.3991
1507853,50,2,10.7488,10.7843,9.8697,9.5282,8.8727,9.1739,6.7945,5.9482,6.5376,6.3705,6.2295,6.2829,0.3991
2239864,50,14,11.2518,11.0691,9.0067,9.243,5.9015,5.7128,6.7115,7.0948,4.9935,4.2724,4.4543,4.8595,0.3991
1504050,250,4,13.4144,13.5763,8.0476,7.6453,7.1417,7.392,6.8086,6.0307,6.174,6.4921,5.2924,5.3142,0.3995
4114887,250,4,13.2284,13.2275,7.6827,8.2104,6.1212,6.5758,6.522,6.9758,5.4101,5.4765,4.6201,5.1326,0.3996
