cif,size,sgnum,assessed_100,actual_100,assessed_010,actual_010,assessed_001,actual_001,assessed_110,actual_110,assessed_101,actual_101,assessed_011,actual_011,mean_rmse
4028191,250,4,14.1508,14.0128,8.3741,8.1183,5.6107,5.0946,7.02,6.5428,5.024,4.788,4.5184,4.3153,0.3355
4116152,100,14,8.9359,9.3821,7.0252,6.817,5.6543,5.154,5.105,4.7259,4.6875,4.5173,4.2131,4.1112,0.3356
4113216,macro,2,10.3674,10.3159,9.394,9.3073,8.5434,8.7035,6.7108,6.8445,6.3355,5.6547,6.0281,5.6295,0.3357
7007718,macro,2,13.2646,13.5154,8.1281,8.4007,6.7688,6.2321,6.6833,6.5357,5.8784,5.5308,4.9906,4.6614,0.3357
1516387,50,14,9.7123,9.7527,8.4575,8.7489,5.4378,4.933,6.3307,6.1572,4.8726,4.4019,4.5856,4.297,0.3357
7153232,50,1,12.8893,13.2324,8.7072,9.116,8.1737,8.6087,6.9676,6.8875,6.7747,6.6925,5.6874,6.1223,0.3358
4023776,100,19,12.3968,12.464,11.261,11.291,5.8008,6.2729,8.3408,8.368,5.1462,5.6033,4.9948,5.4835,0.3358
4120394,macro,2,12.6875,12.6066,8.4665,8.3864,7.7128,8.2238,6.6674,6.3682,6.3297,6.0162,5.2957,4.8318,0.3359
2105563,250,14,15.4634,15.3019,7.4702,7.673,4.4411,3.9121,6.7119,6.3285,4.1682,3.7902,3.6861,3.4852,0.336
1505593,250,14,19.3283,19.233,10.3757,10.8319,5.2848,5.0677,8.9988,9.438,4.9878,4.9004,4.5296,4.0686,0.336
4120394,250,2,12.6806,12.6066,8.4698,8.3864,7.7239,8.2238,6.6728,6.3682,6.3376,6.0162,5.2998,4.8318,0.336
8100693,macro,2,12.4038,12.2808,9.8272,9.2955,6.9795,7.377,7.5575,7.1853,6.0064,5.899,5.5501,5.2816,0.3362
7208094,macro,4,19.8794,19.6933,7.4269,6.9616,6.5408,6.2397,6.8966,6.3421,6.1039,5.9483,4.7142,4.6465,0.3362
2100169,50,14,17.2145,16.9795,6.5388,6.4859,5.8309,6.369,6.1321,6.0589,5.4543,5.9633,4.2459,4.5033,0.3362
7225509,100,14,22.1968,22.4897,9.4084,9.8168,5.3131,5.107,8.4267,8.997,5.0188,4.8107,4.4069,4.5306,0.3364
2233971,50,2,10.4063,9.9189,8.1522,7.7428,6.9642,6.7744,5.8847,5.6918,5.3297,4.8858,4.8438,4.9033,0.3364
4510938,macro,4,7.8655,7.2792,7.0966,6.8569,6.4303,5.932,4.5921,4.4961,4.677,4.5984,4.3671,4.4862,0.3364
2222007,250,19,18.3475,17.6629,6.6491,6.5022,5.9788,6.2201,6.2675,6.1019,5.5905,5.8669,4.329,4.4947,0.3366
4312213,250,14,10.4434,10.0507,9.1195,9.056,8.319,8.7921,6.5659,6.7278,6.393,6.1008,5.8755,6.3082,0.3369
2236807,250,2,12.3638,12.2214,9.4763,9.3634,7.9735,8.7052,7.4134,7.3881,6.6763,6.7225,6.0222,5.6901,0.337
7206435,250,19,21.6313,21.929,9.6645,10.0332,5.3452,4.9475,8.6264,9.1236,5.0489,4.8262,4.4848,4.4373,0.3371
2233704,100,14,12.4714,12.5312,11.4599,11.8651,4.2177,3.7627,8.4704,8.6157,3.9213,3.4297,3.7984,3.5866,0.3372
4023287,macro,2,15.8574,16.2271,8.4084,8.8626,7.7639,7.7439,7.158,7.2659,6.8072,6.7064,5.5234,4.9601,0.3373
7151597,100,4,17.3948,17.3165,7.6965,8.187,6.3381,6.5137,6.8645,7.4015,5.8444,6.0034,4.795,5.0972,0.3373
2226942,macro,4,18.9782,18.5271,7.5799,8.0585,5.5319,5.3784,6.9374,7.3897,5.1796,5.1372,4.3313,4.4735,0.3373
2205546,macro,2,15.4705,15.6853,7.0888,6.9189,6.5776,6.8135,6.344,5.8466,5.9142,6.0507,4.6073,4.0722,0.3374
1502059,macro,2,12.3289,12.5917,9.2437,9.4957,8.7268,9.1318,7.2651,6.696,7.0827,7.2799,6.2761,6.1184,0.3377
1502317,50,4,13.4962,13.1636,12.0391,12.3468,6.0909,5.693,7.9324,7.4831,5.5365,5.2253,5.3176,5.1699,0.3377
4064893,50,2,13.5829,13.8986,8.2492,8.9456,7.3021,7.5248,6.7996,6.874,6.2982,6.0864,5.2079,5.2063,0.3378
2102855,50,4,27.8631,28.108,5.9993,5.869,5.5784,5.0145,5.9175,5.7451,5.3091,4.9366,4.0261,3.6772,0.3379
4025223,macro,4,15.6779,16.138,9.4908,9.804,5.4952,5.7779,7.8016,7.5657,5.1044,5.4398,4.621,4.9778,0.3379
2236807,100,2,12.3714,12.2214,9.5115,9.3634,7.978,8.7052,7.4255,7.3881,6.6709,6.7225,6.019,5.6901,0.338
4319422,250,2,11.1681,10.969,7.2771,7.1895,6.6805,6.4871,5.7335,5.2871,5.4605,5.102,4.5619,4.0388,0.3382
4504292,250,19,13.4179,13.2554,10.4911,9.8139,5.3665,5.5509,8.0889,7.8874,4.8732,5.1201,4.5752,4.8316,0.3382
2233704,50,14,12.4094,12.5312,11.4208,11.8651,4.1936,3.7627,8.433,8.6157,3.8972,3.4297,3.779,3.5866,0.3383
7111389,50,2,10.2049,9.7098,7.7753,7.7392,6.9429,7.5308,5.7942,5.6179,5.455,5.4272,4.8446,4.5938,0.3383
4028301,macro,4,10.7677,10.8152,9.7259,9.347,8.9218,8.2678,6.8953,7.0202,6.7853,6.5684,6.4186,6.1928,0.3384
4505386,50,14,12.1772,11.6312,7.563,7.2279,5.8509,6.1499,6.2125,6.1176,5.1488,5.4367,4.3737,4.6839,0.3386
2203154,50,4,11.4246,11.4247,8.7981,9.2945,7.9343,8.2755,6.8212,7.1441,6.4271,6.702,5.7989,6.1807,0.3387
4513700,50,2,16.7834,16.959,6.6763,6.6334,5.9977,5.3043,6.1102,6.3297,5.5706,5.257,4.333,4.1631,0.3388
2001260,100,2,16.0799,15.7659,8.1983,8.1266,5.9847,5.5471,7.1176,7.2103,5.4501,5.2135,4.6992,4.1257,0.3388
4324043,100,11,9.7581,9.1432,8.239,8.7067,7.2116,7.1825,6.0278,5.8287,5.6583,5.6482,5.3136,5.5406,0.3389
4001547,50,2,19.3591,19.0296,6.842,7.1168,5.6784,5.2473,6.4349,6.5481,5.3463,5.0311,4.1555,3.7001,0.339
4084070,50,4,13.9078,13.838,8.2773,8.3954,7.5765,8.1055,6.9492,7.1777,6.4691,6.994,5.0908,4.8396,0.339
4024377,250,2,11.0003,10.6389,10.2237,10.3793,6.6139,6.6195,6.983,6.2613,5.5501,5.4341,5.4103,5.3831,0.3391
7225610,macro,14,19.9895,20.0903,8.937,9.3222,5.1336,4.7187,8.016,8.4562,4.7697,4.3747,4.3095,4.2101,0.3392
2105102,250,14,10.0696,9.5622,8.8925,8.7046,4.5989,4.5809,6.8759,6.437,4.1992,3.7551,4.1446,4.0538,0.3394
4024377,macro,2,11.0379,10.6389,10.2519,10.3793,6.6039,6.6195,6.9709,6.2613,5.5429,5.4341,5.4053,5.3831,0.3395
1511804,250,14,11.9716,11.778,6.5793,6.3043,3.5451,3.2524,5.7265,5.5582,3.4873,3.1351,3.0177,2.4342,0.3395
2224010,100,4,14.1977,14.615,7.232,6.7811,6.9319,6.6209,6.3226,5.8924,6.1168,6.0309,4.8976,4.7373,0.3397
7152705,250,2,15.2738,15.4646,6.833,6.6202,6.298,6.4826,6.106,5.7577,5.719,5.7829,4.4642,3.7925,0.3397
4505311,100,2,10.2195,9.8026,7.8925,7.4151,6.9742,6.6963,5.6236,5.2731,5.273,4.9739,4.7125,4.7476,0.3397
7151173,50,4,13.0305,13.2566,11.7741,12.2583,5.7289,5.2242,8.434,8.4673,5.1979,4.8604,4.9995,4.806,0.3398
7152705,macro,2,15.2969,15.4646,6.8415,6.6202,6.3091,6.4826,6.1084,5.7577,5.7295,5.7829,4.4708,3.7925,0.3399
7208692,100,2,11.811,12.029,10.6513,10.7312,6.3671,6.4031,7.1245,6.7653,5.5579,5.0751,5.3718,4.8455,0.3402
2205546,100,2,15.5473,15.6853,7.1233,6.9189,6.6006,6.8135,6.3649,5.8466,5.9349,6.0507,4.6265,4.0722,0.3404
1504238,100,2,16.228,16.3993,8.1394,8.7395,7.1434,7.5359,7.0391,7.2233,6.3666,6.3762,5.1747,5.5181,0.3404
2235213,50,14,22.5528,22.5507,7.8108,7.7448,5.69,5.0937,7.2116,7.3248,5.3712,4.9685,4.413,4.0123,0.3405
4022909,100,4,14.1634,14.3859,11.1458,11.5576,6.1681,5.6461,8.3611,8.617,5.5831,5.2558,5.2506,5.0731,0.3405
1513532,50,4,10.6977,10.2682,9.6352,9.7937,8.1015,7.6245,6.9743,7.087,6.2647,6.1215,5.8911,5.4163,0.3405
1544223,250,113,5.9738,5.589,5.747,5.589,5.1514,4.68,3.6027,3.952,4.0085,3.5882,3.6444,3.5882,0.3409
4001547,100,2,19.1445,19.0296,6.882,7.1168,5.727,5.2473,6.4503,6.5481,5.3882,5.0311,4.212,3.7001,0.3409
4078218,250,2,13.0714,12.8687,7.2008,7.1042,7.0363,7.0976,6.2088,5.9972,6.121,5.7508,4.7845,4.1047,0.3411
2105563,100,14,15.4878,15.3019,7.476,7.673,4.4419,3.9121,6.7235,6.3285,4.1729,3.7902,3.6894,3.4852,0.3411
4026596,macro,2,12.6463,12.7226,11.2757,11.1223,5.898,5.7445,8.1543,7.5864,5.3184,4.9949,5.1086,4.641,0.3413
2230339,100,2,12.064,12.1607,10.8681,11.1879,7.341,7.1275,8.0996,8.0349,6.3951,6.0293,6.1336,5.4982,0.3413
4508106,50,14,15.4827,15.0531,12.5151,12.9832,5.444,5.0885,9.6132,9.8315,4.995,4.6477,4.7697,4.7376,0.3414
2101042,50,2,9.6059,8.9854,8.668,8.387,7.945,8.2023,5.6587,5.3254,5.4462,5.6067,5.1946,5.0147,0.3414
7214947,macro,2,17.3688,17.5433,6.5911,6.9699,5.6361,5.2295,6.1669,6.0901,5.2833,4.8603,4.166,3.7466,0.3416
2103308,50,14,12.4414,11.9516,5.3781,5.0696,4.3418,4.3608,4.9182,4.6671,4.1855,4.0966,3.2299,2.688,0.3416
4026596,50,2,12.683,12.7226,11.3609,11.1223,5.8611,5.7445,8.1486,7.5864,5.3064,4.9949,5.1053,4.641,0.3418
2200028,250,14,12.0437,12.449,10.0936,10.4785,7.3339,7.5878,7.7135,8.0167,6.0817,6.4791,5.6223,5.3476,0.3421
4315045,50,2,11.9658,11.8851,8.1547,8.6043,6.7724,7.1605,6.5465,6.0122,5.7636,5.9944,5.0197,5.0867,0.3422
4113541,50,19,17.6829,17.974,9.6244,9.722,5.8957,6.2833,8.3386,8.5512,5.4483,5.9313,4.8531,5.2771,0.3423
1508608,250,2,10.2485,10.1675,9.1329,8.5929,8.4539,8.436,6.1221,5.7878,5.8103,6.199,5.508,5.1307,0.3425
2020461,macro,4,17.1754,17.8005,7.9033,7.7486,6.3957,5.9246,6.9749,6.986,5.8439,5.6214,4.8402,4.7065,0.3426
4508011,100,14,8.6035,9.3591,6.636,6.7458,5.489,5.1523,4.7839,4.7242,4.5301,4.5135,4.0234,4.0946,0.3428
2013732,50,2,10.707,10.7878,8.6029,8.362,8.0022,8.2219,6.3272,6.4524,6.0726,5.5729,5.4581,4.8859,0.343
1506562,50,4,12.7297,12.7078,9.3915,9.5453,6.4687,5.9759,7.2943,6.6861,5.6561,5.4078,5.1509,5.0651,0.343
2238543,macro,2,9.7742,9.7314,8.9856,8.3536,8.3118,8.1191,5.6354,5.4271,5.4795,5.703,5.2499,5.6684,0.3432
4025956,50,2,16.1184,16.1963,7.5821,7.6698,6.5977,7.3616,6.6607,6.6564,5.9623,6.2359,4.8155,4.6284,0.3433
2215154,250,2,12.908,12.9238,9.4828,9.3331,6.8617,6.6171,7.5096,6.9359,5.9581,5.5248,5.4247,5.0961,0.3434
7202167,macro,2,10.5902,10.5713,8.2034,8.6537,6.9653,7.2738,6.268,5.6884,5.6627,5.8949,5.1499,5.2895,0.3434
7208094,100,4,19.9975,19.6933,7.4417,6.9616,6.4737,6.2397,6.9063,6.3421,6.0501,5.9483,4.6888,4.6465,0.3436
4026596,100,2,12.6612,12.7226,11.3462,11.1223,5.8707,5.7445,8.1541,7.5864,5.3085,4.9949,5.1082,4.641,0.3437
1544223,100,113,5.9585,5.589,5.7635,5.589,5.1681,4.68,3.6018,3.952,4.0088,3.5882,3.651,3.5882,0.3437
4024219,100,2,10.0682,9.7008,9.2918,9.6025,8.4843,8.3614,6.2758,6.1834,5.9722,5.363,5.7018,5.9889,0.3437
2209787,250,19,15.0277,15.318,13.9285,13.22,5.1953,5.039,10.2332,10.0082,4.9579,4.7867,4.8439,4.7086,0.3438
4324043,macro,11,9.7837,9.1432,8.2566,8.7067,7.259,7.1825,6.0551,5.8287,5.6933,5.6482,5.3482,5.5406,0.3438
1508608,50,2,10.3117,10.1675,9.1117,8.5929,8.3498,8.436,6.1179,5.7878,5.7595,6.199,5.4619,5.1307,0.3438
1508859,100,2,11.3913,10.9847,8.3202,8.7769,7.3649,6.9095,6.5312,6.4435,5.9955,5.649,5.2928,5.2806,0.3438
4505311,50,2,10.254,9.8026,7.878,7.4151,6.9391,6.6963,5.6452,5.2731,5.279,4.9739,4.7106,4.7476,0.344
7223009,macro,2,13.5057,14.005,8.7094,9.205,7.7235,7.8567,7.0787,7.413,6.5601,6.7029,5.4972,5.2418,0.344
4319422,50,2,11.1736,10.969,7.2317,7.1895,6.7302,6.4871,5.7028,5.2871,5.4901,5.102,4.5718,4.0388,0.344
7150537,250,2,11.019,11.1595,9.2147,9.0944,8.5287,8.591,6.737,6.2381,6.397,6.6598,5.8512,5.2558,0.3441
2222007,macro,19,18.3605,17.6629,6.6303,6.5022,5.9598,6.2201,6.2577,6.1019,5.5771,5.8669,4.317,4.4947,0.3442
7153244,100,2,13.298,12.9246,8.0745,8.6708,7.5739,7.8053,6.7107,6.8939,6.5024,6.2703,5.312,5.038,0.3443
2001260,250,2,16.0642,15.7659,8.1699,8.1266,6.0018,5.5471,7.0881,7.2103,5.4631,5.2135,4.7056,4.1257,0.3443
4513073,50,14,12.1983,12.5094,11.0351,11.5747,5.9698,5.9945,8.1751,8.4958,5.3329,4.8995,5.1441,5.323,0.3443
4513073,macro,14,12.1605,12.5094,11.0681,11.5747,6.0497,5.9945,8.1943,8.4958,5.3675,4.8995,5.1802,5.323,0.3444
4507987,macro,14,6.5191,5.9435,4.9549,4.8437,4.8057,4.7703,3.4194,3.7547,3.9053,3.7202,3.3007,2.8307,0.3446
4319422,100,2,11.162,10.969,7.2804,7.1895,6.7167,6.4871,5.7269,5.2871,5.473,5.102,4.5712,4.0388,0.3447
2205546,50,2,15.5907,15.6853,7.145,6.9189,6.5996,6.8135,6.3717,5.8466,5.9349,6.0507,4.6361,4.0722,0.3447
4507474,macro,14,12.6405,12.5563,8.6241,9.1879,6.7134,6.249,6.8028,6.4223,5.7459,5.5944,5.0946,5.1671,0.3449
4084070,250,4,14.0638,13.838,8.2465,8.3954,7.5721,8.1055,6.9645,7.1777,6.4869,6.994,5.0724,4.8396,0.3451
7214947,100,2,17.4559,17.5433,6.6027,6.9699,5.6584,5.2295,6.1798,6.0901,5.304,4.8603,4.1751,3.7466,0.3452
2238543,250,2,9.9557,9.7314,8.9449,8.3536,8.3147,8.1191,5.7107,5.4271,5.5334,5.703,5.2582,5.6684,0.3454
4507245,100,14,11.8851,12.2678,6.7867,7.115,6.0683,6.2891,5.8216,6.1547,5.3379,5.5966,4.284,3.7989,0.3455
2206527,macro,4,10.3355,10.0886,9.2887,9.7578,8.563,8.8047,6.7649,7.0138,6.4859,6.6337,6.1312,5.5895,0.3456
2204965,100,2,11.3456,10.9648,7.5835,7.3686,6.7759,6.8507,6.1644,6.4164,5.758,5.9854,4.9123,5.5487,0.3457
7208692,macro,2,11.7721,12.029,10.4943,10.7312,6.3497,6.4031,7.0557,6.7653,5.5616,5.0751,5.3661,4.8455,0.3457
1508608,100,2,10.2733,10.1675,9.1384,8.5929,8.4315,8.436,6.1251,5.7878,5.8005,6.199,5.4992,5.1307,0.3457
2002919,50,14,18.0232,18.2766,7.8518,8.1531,5.9545,5.379,7.0332,7.3861,5.4622,5.1602,4.6148,4.4899,0.3458
4024540,100,4,13.3885,13.7228,11.4475,11.6138,6.1941,6.6536,8.3549,8.1784,5.5906,5.987,5.3503,5.7733,0.3458
4020485,250,4,18.805,19.5098,9.2096,8.926,5.7113,5.8108,8.1245,7.9709,5.2913,5.569,4.6954,4.8698,0.3459
4300230,50,7,14.4029,13.9153,7.3246,7.279,4.0833,3.5931,6.5926,6.4499,3.8338,3.432,3.4601,3.222,0.3461
4026596,250,2,12.6718,12.7226,11.3313,11.1223,5.8624,5.7445,8.186,7.5864,5.2976,4.9949,5.0965,4.641,0.3461
4031344,100,2,10.1653,9.8257,9.0415,9.4147,8.1358,7.9462,6.4948,5.9615,6.0872,6.1077,5.7519,5.3729,0.3462
2204965,250,2,11.3593,10.9648,7.5383,7.3686,6.7916,6.8507,6.1446,6.4164,5.774,5.9854,4.9062,5.5487,0.3462
4073173,100,2,11.6805,12.0536,10.2652,10.2702,7.5538,8.0041,7.3356,6.7378,6.2098,6.0771,5.8474,5.9036,0.3464
2215558,macro,14,18.779,19.2029,10.9592,10.325,4.4134,4.468,9.4331,9.0938,4.1916,4.2198,3.9592,4.1005,0.3466
2006628,100,2,10.5081,10.0041,9.3062,9.0799,7.0013,7.399,6.6192,6.3659,5.6496,5.287,5.3729,5.123,0.3467
2209787,macro,19,15.0515,15.318,13.971,13.22,5.1274,5.039,10.2498,10.0082,4.9015,4.7867,4.7936,4.7086,0.3468
4076346,250,14,12.5246,12.3701,10.6851,10.3858,8.5194,9.1171,8.1994,7.9541,6.9162,7.3391,6.3794,6.2687,0.3469
2222078,macro,2,13.2592,12.9191,6.6858,6.1611,5.7394,5.1766,5.9082,5.8134,5.1622,5.0806,4.2423,4.2257,0.3473
4084070,macro,4,14.083,13.838,8.233,8.3954,7.5733,8.1055,6.9595,7.1777,6.4905,6.994,5.0693,4.8396,0.3473
2016007,250,14,15.3313,15.0707,8.4989,8.4719,7.7358,8.2393,7.1426,7.385,6.6689,6.9527,5.3943,5.9066,0.3474
7111004,100,13,11.518,11.6894,7.8756,7.351,6.8314,7.0704,6.3168,6.2228,5.7144,5.1603,4.8783,5.0958,0.3476
2240139,macro,2,14.7835,14.8424,8.8195,8.5458,6.4338,5.9589,7.3395,7.9318,5.7447,5.7718,5.0119,5.2755,0.3476
4025721,250,4,9.9966,9.2653,8.5489,8.6595,7.3059,7.4839,6.2602,6.0045,5.7415,5.8219,5.3893,5.6623,0.3476
2105563,macro,14,15.423,15.3019,7.4782,7.673,4.4764,3.9121,6.7055,6.3285,4.1944,3.7902,3.7058,3.4852,0.3477
2206527,250,4,10.3124,10.0886,9.2722,9.7578,8.5526,8.8047,6.7591,7.0138,6.476,6.6337,6.125,5.5895,0.3478
2104253,macro,1,13.437,13.542,8.8648,9.3008,5.8763,5.4896,7.1682,7.0428,5.2458,4.8839,4.7484,4.2695,0.348
4067748,250,2,15.5862,16.2933,9.6416,10.0372,8.5998,8.8135,7.9154,7.9346,7.4008,7.2786,6.3207,6.4167,0.348
2234822,macro,2,14.1058,13.9592,8.9362,8.8829,6.4742,5.9469,7.288,7.3967,5.7638,5.2949,5.0911,4.6521,0.348
4504253,macro,2,11.0331,11.5459,9.4644,9.7287,7.2632,7.123,6.9166,6.5192,5.8592,5.4022,5.4197,5.3312,0.3481
2204462,50,14,19.1848,18.4772,12.2891,12.043,4.8273,4.6759,10.2678,10.0892,4.6241,4.3006,4.2781,4.3589,0.3481
2205546,250,2,15.5398,15.6853,7.1435,6.9189,6.6412,6.8135,6.3816,5.8466,5.9669,6.0507,4.649,4.0722,0.3482
1520427,250,2,9.2409,8.9106,8.1185,7.763,7.3408,7.2084,5.4883,5.0214,5.3179,5.0727,4.9794,4.5362,0.3483
4025868,100,1,16.7502,17.2678,10.6552,10.8544,6.085,5.8245,8.6539,9.2434,5.7175,5.7887,5.1885,5.2055,0.3484
2230469,macro,2,11.4103,11.2675,8.9553,8.7772,8.0775,8.0281,6.8086,6.5559,6.3848,5.6603,5.7524,5.4591,0.3486
2013370,100,2,11.2453,10.9088,7.2325,6.9494,6.691,6.6951,5.8984,5.7557,5.6758,5.2602,4.7596,4.174,0.3486
2100169,macro,14,17.2383,16.9795,6.3824,6.4859,5.8255,6.369,6.0049,6.0589,5.4571,5.9633,4.1905,4.5033,0.3489
4026182,250,2,16.1149,15.932,8.1319,8.6049,7.7282,8.1195,7.0273,7.4709,6.8182,6.9914,5.4359,5.1304,0.3489
4507040,macro,2,11.9137,11.4803,7.7111,7.2721,7.0581,6.8961,6.3336,6.1633,5.992,6.4366,5.0752,5.3875,0.349
2013370,50,2,11.2549,10.9088,7.2571,6.9494,6.6733,6.6951,5.909,5.7557,5.6605,5.2602,4.7514,4.174,0.3493
7150537,macro,2,10.986,11.1595,9.2176,9.0944,8.5219,8.591,6.7331,6.2381,6.3947,6.6598,5.8619,5.2558,0.3495
4324043,50,11,9.7951,9.1432,8.2515,8.7067,7.2844,7.1825,6.0432,5.8287,5.7098,5.6482,5.3395,5.5406,0.3495
4083249,macro,2,11.2193,11.1878,10.0386,10.7751,8.8994,9.1101,7.2658,7.1516,6.9227,6.5943,6.5018,6.6588,0.3496
4083249,100,2,11.2926,11.1878,10.0926,10.7751,8.7841,9.1101,7.3315,7.1516,6.8838,6.5943,6.4736,6.6588,0.3497
4020625,100,2,12.4608,12.2171,8.4804,8.6333,5.2034,5.6711,6.8836,6.6792,4.7021,5.1372,4.2808,4.7295,0.3498
2006632,250,19,14.9362,14.535,8.2102,8.726,5.9783,5.995,7.0532,7.4813,5.3942,5.5421,4.6222,4.9412,0.3498
4078218,macro,2,13.0619,12.8687,7.2276,7.1042,7.0393,7.0976,6.2221,5.9972,6.122,5.7508,4.8047,4.1047,0.3498
2104253,250,1,13.4634,13.542,8.909,9.3008,5.8945,5.4896,7.1965,7.0428,5.2636,4.8839,4.7649,4.2695,0.3504
7206435,100,19,21.5863,21.929,9.6835,10.0332,5.3776,4.9475,8.6308,9.1236,5.0793,4.8262,4.51,4.4373,0.3505
2208803,50,19,23.5048,24.306,8.1191,8.111,5.6425,5.4982,7.4666,7.6939,5.2791,5.3627,4.4271,4.5511,0.3505
7112827,macro,19,18.211,18.773,7.1228,7.525,5.5609,5.507,6.5413,6.9848,5.2064,5.2843,4.2118,4.4441,0.3505
4024540,macro,4,13.3508,13.7228,11.3759,11.6138,6.2107,6.6536,8.3376,8.1784,5.6021,5.987,5.3575,5.7733,0.3506
4024377,50,2,11.0067,10.6389,10.001,10.3793,6.4572,6.6195,6.9158,6.2613,5.5015,5.4341,5.3415,5.3831,0.351
7112228,macro,14,22.2098,22.4911,7.5758,7.6085,5.8392,5.2912,7.0494,7.2073,5.5159,4.9509,4.4659,4.344,0.3511
4020485,macro,4,18.7709,19.5098,9.1935,8.926,5.7298,5.8108,8.118,7.9709,5.3094,5.569,4.7057,4.8698,0.3512
7102297,50,2,11.4329,11.4372,9.2275,9.0265,8.2354,8.8084,7.067,6.4728,6.598,6.7331,6.0306,6.0097,0.3513
2101042,250,2,9.5898,8.9854,8.6222,8.387,7.853,8.2023,5.7062,5.3254,5.4547,5.6067,5.1873,5.0147,0.3513
2233898,50,14,15.5546,15.3429,10.679,11.0018,5.9685,5.7578,8.5402,8.9408,5.4665,5.3907,5.0716,4.4545,0.3513
2200028,macro,14,12.0459,12.449,10.0281,10.4785,7.3711,7.5878,7.6803,8.0167,6.1016,6.4791,5.6174,5.3476,0.3513
7214947,250,2,17.3378,17.5433,6.5964,6.9699,5.6551,5.2295,6.1658,6.0901,5.2967,4.8603,4.1728,3.7466,0.3513
4120394,100,2,12.7127,12.6066,8.458,8.3864,7.7185,8.2238,6.6917,6.3682,6.367,6.0162,5.3231,4.8318,0.3514
1506562,100,4,12.3622,12.7078,9.0316,9.5453,6.4278,5.9759,7.0435,6.6861,5.5644,5.4078,5.0313,5.0651,0.3514
7208094,250,4,19.9332,19.6933,7.4364,6.9616,6.5592,6.2397,6.9082,6.3421,6.125,5.9483,4.7269,4.6465,0.352
1516340,250,19,16.2072,15.9025,8.4727,8.9902,5.7501,5.8815,7.3865,7.8261,5.2448,5.5163,4.6078,4.9218,0.352
2015153,macro,1,13.1319,13.2171,7.4989,7.9182,6.9764,6.6046,6.3631,6.6949,6.0633,5.7533,4.9242,4.4589,0.3521
1506562,macro,4,12.3263,12.7078,9.0109,9.5453,6.4016,5.9759,7.0187,6.6861,5.5434,5.4078,5.0118,5.0651,0.3522
7152430,100,2,11.1611,11.1116,8.1891,8.5074,5.6787,5.3423,6.3889,6.0413,5.0069,4.5504,4.5734,4.1286,0.3522
7205403,macro,62,11.2551,10.914,7.415,7.414,6.1768,5.535,5.9442,6.1328,5.3518,4.9365,4.5251,4.4353,0.3522
7150166,100,2,12.892,12.7219,7.4423,7.7913,6.717,6.3421,6.3066,6.2972,5.8522,5.4863,4.7255,4.1605,0.3522
2213408,macro,14,15.0957,15.617,14.1554,13.7248,4.0998,3.9355,10.4113,10.3093,4.0281,3.8162,4.009,3.5555,0.3524
2215154,macro,2,12.957,12.9238,9.6168,9.3331,6.7395,6.6171,7.5989,6.9359,5.8807,5.5248,5.3834,5.0961,0.3524
7154016,250,14,20.5412,20.507,8.1087,8.1041,6.0604,5.4492,7.3865,7.5369,5.6509,5.2665,4.624,4.1766,0.3525
4083249,250,2,11.2929,11.1878,10.0991,10.7751,8.7578,9.1101,7.3456,7.1516,6.8798,6.5943,6.4723,6.6588,0.3526
7154791,250,4,12.3969,12.5056,11.3285,11.4128,5.9695,6.566,7.8662,7.6264,5.4223,5.8134,5.2901,5.6913,0.3527
1516340,100,19,16.2789,15.9025,8.4682,8.9902,5.7994,5.8815,7.3903,7.8261,5.2883,5.5163,4.6327,4.9218,0.3527
2236807,50,2,12.3065,12.2214,9.5902,9.3634,7.9601,8.7052,7.4446,7.3881,6.6654,6.7225,6.0459,5.6901,0.3528
1508952,50,2,10.0482,9.5151,8.8301,9.0073,7.912,7.408,5.8564,5.7517,5.5094,5.1071,5.2428,5.1753,0.3528
7208094,50,4,20.0479,19.6933,7.4664,6.9616,6.4168,6.2397,6.9175,6.3421,6.0011,5.9483,4.6842,4.6465,0.3529
1544223,macro,113,6.0175,5.589,5.7849,5.589,5.1624,4.68,3.6389,3.952,4.0235,3.5882,3.661,3.5882,0.353
4507245,250,14,11.8539,12.2678,6.7919,7.115,6.1314,6.2891,5.7879,6.1547,5.3655,5.5966,4.3079,3.7989,0.353
4510271,macro,19,21.3454,20.8006,7.7792,8.0821,6.136,6.3131,7.2188,7.5334,5.7514,6.041,4.5944,4.9752,0.353
4024540,250,4,13.3627,13.7228,11.4117,11.6138,6.192,6.6536,8.3283,8.1784,5.5891,5.987,5.3447,5.7733,0.3531
2227612,50,2,10.8635,11.1002,9.8141,10.5145,4.1486,4.2913,6.9384,6.5538,3.8935,3.7252,3.7844,3.7143,0.3531
2102855,100,4,27.651,28.108,6.0133,5.869,5.52,5.0145,5.9597,5.7451,5.273,4.9366,3.9994,3.6772,0.3531
7154791,macro,4,12.3708,12.5056,11.2885,11.4128,5.9726,6.566,7.8362,7.6264,5.4205,5.8134,5.2862,5.6913,0.3532
2001260,50,2,15.956,15.7659,8.1856,8.1266,6.0458,5.5471,7.0817,7.2103,5.4966,5.2135,4.7287,4.1257,0.3532
7155144,macro,2,11.9183,11.7339,10.7437,11.3387,6.4083,6.1507,7.2761,7.1389,5.6371,5.2648,5.4453,5.0749,0.3533
