cif,size,sgnum,assessed_100,actual_100,assessed_010,actual_010,assessed_001,actual_001,assessed_110,actual_110,assessed_101,actual_101,assessed_011,actual_011,mean_rmse
8101836,250,33,19.9475,20.196,11.5177,11.243,6.4002,6.2154,9.9178,9.8234,6.1789,5.9404,5.4714,5.4395,0.1992
4510211,50,33,13.6697,13.6159,12.4822,12.7982,7.3097,7.131,9.0424,9.3254,6.4399,6.3171,6.1377,6.2293,0.1993
1541800,100,33,13.549,13.504,8.5105,8.2059,7.3815,7.4447,7.191,7.0127,6.2461,6.5196,5.3317,5.5137,0.1994
4117051,250,34,14.2784,13.955,12.6117,12.8145,11.4598,11.166,9.4442,9.4387,8.7961,8.7186,8.444,8.4185,0.1994
4068627,macro,2,16.1862,16.1469,10.1135,10.394,8.6911,8.5888,8.4895,8.4007,7.4853,7.2641,6.4026,6.1001,0.1996
2210644,50,2,13.931,13.5014,9.8181,9.91,5.8997,5.994,7.9942,7.8716,5.3427,5.3873,4.9755,4.8333,0.1996
2008134,50,19,16.9961,17.107,7.7226,7.756,6.4873,6.09,7.1688,7.0639,5.9761,5.7373,4.8066,4.7899,0.1998
4031994,50,19,22.7759,22.8824,12.7437,12.7819,5.9793,6.3347,11.2371,11.159,5.9225,6.1051,5.4277,5.6759,0.2001
4029877,100,2,10.2652,10.4675,9.7436,9.7283,9.0084,9.3188,6.3864,6.2316,5.9705,5.7064,5.7544,5.6602,0.2001
1508740,50,19,18.3808,18.59,12.8312,13.121,5.8648,5.7141,10.4575,10.7198,5.5899,5.4619,5.1715,5.2389,0.2001
7102655,100,2,8.2341,7.9616,7.2982,7.511,7.1216,7.0668,4.767,4.5448,4.7729,4.6644,4.5446,4.3069,0.2001
2218618,50,7,16.3585,16.2723,9.309,9.394,8.1266,8.2903,8.0074,7.6772,7.1529,7.3869,6.0285,6.2159,0.2001
4076185,macro,33,26.4747,26.847,11.4527,11.5347,6.6956,6.4849,10.6413,10.5979,6.5198,6.3036,5.6979,5.6528,0.2002
2208481,macro,19,13.8387,13.517,11.0403,10.823,5.1142,5.2174,8.7176,8.4485,4.8017,4.8674,4.6506,4.6998,0.2002
1513406,100,4,24.0138,24.198,9.2807,9.0517,4.9726,5.1476,8.7852,8.478,4.9639,5.0349,4.3107,4.4665,0.2003
2011186,macro,14,10.6058,10.6166,9.167,9.2888,6.1468,6.4094,6.8349,6.9908,5.1223,4.9543,4.952,5.2754,0.2004
1541800,50,33,13.4912,13.504,8.4674,8.2059,7.3442,7.4447,7.1611,7.0127,6.2095,6.5196,5.3035,5.5137,0.2004
2205833,50,19,17.3506,17.4701,9.7606,10.0405,6.0125,6.2128,8.5885,8.7052,5.7172,5.8537,5.0069,5.2832,0.2005
4311125,50,14,15.3072,14.9899,12.3309,12.5752,7.6251,7.565,9.4556,9.634,6.741,6.7024,6.2727,6.4824,0.2005
4025681,50,62,12.5193,12.759,9.9204,10.142,6.6528,6.664,7.6654,7.9393,5.7961,5.9068,5.3513,5.5693,0.2006
1540594,50,61,19.7027,19.8404,14.3328,14.3997,11.6749,11.3289,11.3465,11.6538,9.7755,9.838,8.8858,8.9037,0.2008
7214507,macro,14,12.2427,12.245,8.0753,7.666,5.8835,5.7253,6.6369,6.4977,5.116,4.9654,4.5019,4.5872,0.2008
2235173,250,11,14.0564,13.9152,8.4643,8.2932,6.8363,6.9084,7.2152,6.8135,6.0472,6.1878,5.228,5.308,0.2008
2102305,macro,14,11.7627,11.9252,8.9908,8.6377,5.4253,5.2642,6.886,6.6323,4.7843,4.8159,4.4945,4.4952,0.201
4323246,50,62,18.0848,18.422,11.8923,11.85,11.3405,11.434,9.908,9.9662,9.379,9.7149,8.1832,8.2282,0.201
2227727,100,14,18.1758,18.3805,14.8829,14.8531,5.7871,5.9443,11.2992,11.5526,5.5448,5.4896,5.19,5.5188,0.2012
2013016,100,14,21.0885,21.16,11.4347,11.3347,7.1459,7.5088,10.0241,9.9915,6.7697,7.0764,5.8866,5.8559,0.2012
4029682,50,4,16.0499,16.1987,10.2714,10.3432,6.9224,6.9551,8.6294,8.2045,6.2837,6.3909,5.6206,5.7716,0.2013
4029898,macro,14,9.0155,9.1155,7.0064,6.6929,5.4246,5.0626,5.352,5.3284,4.4036,4.4259,4.093,4.0376,0.2014
2011289,50,4,13.7734,13.5562,10.4683,10.4151,8.6237,8.88,8.2721,8.1659,7.1438,7.4282,6.5673,6.7573,0.2016
2206965,100,14,17.3612,17.71,10.8407,10.9886,9.5002,9.487,8.8839,8.9518,8.1119,8.3627,6.9996,7.181,0.2017
4023714,macro,2,10.508,10.5767,10.6242,10.2255,9.7663,9.896,6.0529,6.18,6.1071,5.9578,6.0779,5.9187,0.2018
2010193,macro,2,12.7366,12.9574,9.5012,9.3712,7.4597,7.6534,7.5461,7.4859,6.3265,6.0138,5.7202,5.52,0.2019
4029682,macro,4,16.1293,16.1987,10.2477,10.3432,6.8908,6.9551,8.636,8.2045,6.2779,6.3909,5.6047,5.7716,0.202
4328628,macro,14,19.1213,19.005,18.1343,17.8381,13.0961,12.8522,13.1849,13.0064,10.5405,10.5753,10.2011,10.4276,0.2021
4335392,250,4,16.7478,17.0125,9.7266,9.6897,8.551,8.3068,8.3744,8.0374,7.4537,7.4645,6.2854,6.3066,0.2021
2008470,100,14,25.0171,24.574,11.8691,11.8748,8.7254,8.8196,10.7158,10.6919,8.2491,8.3012,6.7836,6.5916,0.2022
2218618,macro,7,16.2381,16.2723,9.3175,9.394,8.1721,8.2903,8.0477,7.6772,7.1751,7.3869,6.0103,6.2159,0.2022
4074004,50,2,10.9365,11.093,9.0514,8.9014,8.371,8.6516,6.3534,6.0531,5.9684,6.13,5.4766,5.4138,0.2025
2229125,50,14,13.844,13.56,12.4015,12.3212,8.0572,7.8179,8.0597,7.8493,6.9909,6.7729,6.7019,6.6012,0.2026
2007300,macro,1,9.2464,9.436,6.3581,6.1843,4.5524,4.7507,5.0845,4.792,3.8312,3.9367,3.4631,3.6733,0.2026
1504657,50,19,17.3665,17.6474,14.2973,14.4807,7.9544,7.8424,10.8828,11.1944,7.1177,7.1666,6.7484,6.896,0.2027
4066707,macro,2,13.0884,13.0919,10.772,10.7834,9.3833,9.5903,7.6634,7.4984,7.1108,6.7095,6.6774,6.5537,0.2027
2231215,250,14,19.1798,19.333,11.2703,11.1443,8.8754,9.0123,9.5939,9.655,7.8587,8.1684,6.8132,6.5145,0.2029
2216193,macro,19,12.4938,12.936,11.9826,11.961,7.3191,7.22,8.5959,8.7822,6.384,6.3045,6.166,6.1812,0.2029
7101370,macro,4,20.2842,20.1176,7.3396,7.4239,5.8089,6.0878,7.0021,6.9648,5.5928,5.6458,4.3465,4.7074,0.2029
7115413,50,4,12.3983,11.9765,8.4177,8.3832,7.5165,7.6215,6.9641,6.8679,6.2647,6.137,5.4618,5.6393,0.203
4063292,50,14,17.4246,17.585,16.1432,15.8967,8.4921,8.5906,11.7376,11.7925,7.5105,7.7188,7.3904,7.0666,0.2031
4509239,50,14,19.4012,19.1314,11.0252,10.7885,4.123,4.3531,9.533,9.3973,4.2104,4.1023,3.8475,4.0369,0.2032
4023714,100,2,10.4547,10.5767,10.6144,10.2255,9.7849,9.896,5.9882,6.18,6.0731,5.9578,6.0576,5.9187,0.2033
2240112,50,92,18.4634,18.5564,18.1791,18.5564,10.4013,10.1139,13.0783,13.1214,8.8343,8.8805,8.7791,8.8805,0.2033
4122878,250,4,10.9859,10.8316,9.8696,9.7959,6.7278,6.4492,6.6352,6.2752,5.4523,5.5413,5.3266,5.3866,0.2033
2009592,50,4,18.564,18.692,9.0577,9.0982,4.5365,4.9369,8.1498,8.1806,4.5357,4.7732,4.0471,4.158,0.2033
2009571,250,1,7.2556,7.2979,6.228,6.3661,5.3277,5.7607,4.5346,4.4595,4.1525,4.1244,3.8653,3.6824,0.2034
4103144,50,4,16.5783,16.2821,9.1953,9.0028,4.81,4.9609,8.1799,7.8786,4.747,4.6501,4.3169,4.3449,0.2035
4507054,100,2,14.1279,14.0186,10.5012,10.8607,6.6663,6.6761,8.3407,8.12,5.9469,5.7115,5.4836,5.4269,0.2035
2019871,macro,4,14.1061,14.4138,11.1207,11.068,6.7708,6.664,8.4325,8.7785,6.032,5.9729,5.5801,5.7091,0.2036
1508859,250,2,11.1866,10.9847,8.4445,8.7769,7.109,6.9095,6.5864,6.4435,5.8413,5.649,5.2669,5.2806,0.2036
4023040,100,4,14.8074,14.5596,9.5081,9.679,8.0584,7.7115,7.8962,7.7606,6.954,6.8147,6.0432,6.0313,0.2037
4328628,250,14,19.1829,19.005,18.1128,17.8381,13.0702,12.8522,13.1766,13.0064,10.5371,10.5753,10.1746,10.4276,0.2037
4343945,100,57,9.0155,9.1822,7.2176,7.3525,4.9395,4.6172,5.4267,5.7393,4.141,4.125,3.8755,3.9101,0.2037
2227426,macro,14,12.9971,12.8287,11.6593,11.6551,11.0775,11.3833,8.6318,8.6265,8.1731,8.5146,7.6281,7.7316,0.2038
2018239,macro,14,18.443,18.4255,9.3103,9.0204,6.4521,6.4485,8.2955,8.1016,6.0441,6.0865,5.1475,4.7932,0.2038
4103921,250,61,21.1251,21.2607,11.4526,11.2443,10.478,10.0849,9.9902,9.9398,9.1786,9.1118,7.6693,7.5076,0.2039
4508228,50,62,14.1034,14.2718,12.6242,12.3156,7.5218,7.7147,9.3348,9.324,6.6397,6.7866,6.279,6.5379,0.2039
4024007,macro,2,13.0872,13.2329,10.045,10.0776,6.6917,6.9523,7.5886,7.2191,5.8794,5.8163,5.4531,5.5905,0.204
7151861,100,4,10.269,10.0497,8.8391,8.9306,7.5201,7.6244,6.6166,6.6756,5.9221,6.0742,5.6427,5.2479,0.2041
7223236,50,2,7.8424,7.8706,6.119,6.0314,5.0825,4.9315,4.6024,4.509,4.0188,4.1426,3.691,3.2498,0.2041
7152214,250,1,11.4726,11.2807,9.7363,9.6359,8.813,8.9427,7.3188,7.2151,6.8373,6.4186,6.4191,6.4383,0.2042
1506229,100,19,20.4454,20.476,11.0768,11.036,5.6506,5.982,9.7062,9.7148,5.5139,5.742,4.9664,5.2591,0.2042
4074085,macro,2,14.1457,14.0743,10.0953,10.1661,6.2189,6.1519,8.1453,8.0852,5.568,5.6338,5.1729,4.6957,0.2042
4501921,macro,2,9.1011,9.325,6.9598,6.9835,6.0334,6.2181,5.3609,4.9692,4.7982,4.7632,4.3618,4.4672,0.2044
4079557,100,4,10.7237,11.018,10.004,10.0258,9.4759,9.6635,6.9928,6.7834,7.017,7.2651,6.8058,6.9577,0.2044
4501973,250,2,10.1197,10.0975,9.0597,9.1447,8.0411,8.0426,6.4655,6.0309,5.9255,6.1474,5.7226,5.7935,0.2045
4031973,100,19,17.2942,17.587,12.9508,12.9435,9.0177,8.6709,10.235,10.4246,7.6999,7.7771,7.15,7.2038,0.2045
4116874,macro,4,16.0763,16.0029,8.3837,8.5211,7.5603,7.4269,7.4958,7.0539,6.8082,6.7368,5.5069,5.5988,0.2045
4323246,100,62,18.1599,18.422,11.7954,11.85,11.2912,11.434,9.8493,9.9662,9.3507,9.7149,8.1162,8.2282,0.2045
2216193,100,19,12.5052,12.936,11.9839,11.961,7.35,7.22,8.582,8.7822,6.3965,6.3045,6.1814,6.1812,0.2047
4027420,250,4,14.5902,14.4774,10.8924,11.0136,6.7708,6.6495,8.5539,8.105,6.0535,6.0426,5.6033,5.6925,0.2048
4321431,250,19,21.4905,21.503,14.0651,14.358,7.9672,7.8669,11.5836,11.9408,7.3365,7.388,6.7392,6.8992,0.2049
7106429,100,19,16.507,16.429,11.6241,11.955,3.8727,4.1314,9.6619,9.6666,3.8952,4.0067,3.6663,3.9048,0.2049
2008436,50,4,16.3544,16.0098,7.9559,7.873,7.1882,7.3187,7.3212,7.065,6.5605,6.4077,5.2176,5.3604,0.2049
2006664,250,4,24.7401,24.4807,12.2156,12.199,7.0154,7.274,11.0613,10.9185,6.7702,6.9108,5.9695,6.2477,0.2049
2220619,50,14,23.0813,22.8845,7.2213,7.6071,6.0846,6.127,7.0906,7.1668,5.9805,5.9185,4.5409,4.7717,0.2051
2218618,100,7,16.3102,16.2723,9.2852,9.394,8.1048,8.2903,7.9961,7.6772,7.1353,7.3869,6.0165,6.2159,0.2051
4117942,250,19,18.9343,18.7217,16.9464,16.5417,9.283,9.0959,12.4112,12.3962,8.2341,8.1814,8.0444,7.9704,0.2051
7115413,250,4,12.3972,11.9765,8.479,8.3832,7.5141,7.6215,6.9846,6.8679,6.2567,6.137,5.4747,5.6393,0.2052
1503137,50,29,12.1957,12.1197,10.7336,11.0204,8.5926,8.2388,7.9861,8.1536,6.9214,6.8136,6.5999,6.5986,0.2053
2217065,250,4,16.5653,16.5847,7.2319,6.976,6.4256,6.6377,6.778,6.4303,5.9315,6.0528,4.7275,4.8087,0.2054
4027420,100,4,14.5931,14.4774,10.8817,11.0136,6.7892,6.6495,8.5477,8.105,6.0653,6.0426,5.6123,5.6925,0.2054
2241126,250,19,14.5716,14.4964,10.6008,10.8637,6.3609,6.5702,8.5403,8.6934,5.7933,5.9843,5.3487,5.622,0.2054
2009571,100,1,7.1872,7.2979,6.2061,6.3661,5.3401,5.7607,4.5155,4.4595,4.154,4.1244,3.868,3.6824,0.2054
1504534,50,2,11.1635,11.0685,9.2035,9.1778,8.569,8.7744,6.603,6.8279,6.2125,5.9812,5.7301,5.4181,0.2055
4323246,macro,62,18.2111,18.422,11.7645,11.85,11.2853,11.434,9.8321,9.9662,9.3432,9.7149,8.0753,8.2282,0.2055
2008436,250,4,16.3517,16.0098,7.941,7.873,7.2389,7.3187,7.3252,7.065,6.6077,6.4077,5.2261,5.3604,0.2056
4113606,50,14,15.7897,15.7677,13.858,13.6619,9.6932,9.6076,9.1394,8.6858,8.2065,8.2045,7.8992,7.8589,0.2056
7214507,100,14,12.31,12.245,8.1064,7.666,5.739,5.7253,6.6502,6.4977,4.9906,4.9654,4.4096,4.5872,0.2057
4023714,250,2,10.4617,10.5767,10.6289,10.2255,9.8186,9.896,5.99,6.18,6.0789,5.9578,6.0643,5.9187,0.2057
1501776,50,4,10.7995,10.384,9.1874,9.167,4.9647,4.7814,6.7527,6.8722,4.3787,4.3431,4.2179,4.038,0.206
7207208,macro,136,19.289,18.9009,18.6897,18.9009,10.3601,10.257,13.4494,13.365,8.9709,9.0151,8.8153,9.0151,0.2061
1503185,50,4,15.7091,16.067,11.0586,11.2571,5.4248,5.3996,8.9821,9.2194,5.1208,5.1183,4.8351,4.6605,0.2061
2008436,100,4,16.3644,16.0098,7.935,7.873,7.209,7.3187,7.3153,7.065,6.5828,6.4077,5.2185,5.3604,0.2062
4116874,250,4,16.0713,16.0029,8.3902,8.5211,7.5617,7.4269,7.502,7.0539,6.8064,6.7368,5.4991,5.5988,0.2064
2004440,250,2,13.4134,13.2464,9.9246,9.7457,7.255,7.3484,7.9188,7.5069,6.268,6.143,5.7185,5.7587,0.2064
4501921,100,2,9.0417,9.325,6.8703,6.9835,6.0257,6.2181,5.291,4.9692,4.763,4.7632,4.3191,4.4672,0.2064
2213115,100,5,14.41,14.1108,8.9012,8.756,6.025,5.975,7.4664,7.1057,5.4103,5.5021,4.8725,4.9354,0.2064
4024647,macro,14,22.0161,21.9685,11.7811,11.8466,10.7194,10.874,10.3101,10.1696,9.3462,9.7455,7.7964,8.0109,0.2064
4022790,250,2,13.0899,13.268,9.9191,10.1266,7.3377,7.5248,7.8297,7.5502,6.275,6.0172,5.7546,5.7933,0.2065
2104841,50,14,15.466,15.6198,14.3933,14.69,3.6921,3.8488,10.5248,10.701,3.8299,3.6145,3.9286,3.7231,0.2065
7152301,100,2,10.2676,10.1044,8.6646,8.9847,7.2712,7.3647,6.4437,6.4195,5.7211,5.8983,5.4015,5.695,0.2066
2217065,50,4,16.5932,16.5847,7.2624,6.976,6.4489,6.6377,6.775,6.4303,5.94,6.0528,4.7265,4.8087,0.2066
7219103,macro,19,9.0029,8.6154,7.7868,7.9039,6.6167,6.6768,5.775,5.8242,5.1089,5.2775,4.86,5.1005,0.2066
4103144,250,4,16.5786,16.2821,9.2131,9.0028,4.7885,4.9609,8.1744,7.8786,4.7136,4.6501,4.2918,4.3449,0.2066
2218417,250,4,10.5532,10.125,9.3337,9.3787,4.7683,4.8577,6.8666,6.8805,4.2828,4.3797,4.1695,3.9385,0.2067
4029898,50,14,8.8918,9.1155,6.9544,6.6929,5.4288,5.0626,5.3001,5.3284,4.3908,4.4259,4.08,4.0376,0.2067
4027420,50,4,14.5486,14.4774,10.8669,11.0136,6.8531,6.6495,8.5321,8.105,6.1066,6.0426,5.6473,5.6925,0.2068
7151861,250,4,10.2908,10.0497,8.8642,8.9306,7.5196,7.6244,6.6361,6.6756,5.9296,6.0742,5.6487,5.2479,0.2068
2106679,macro,58,13.1032,13.266,10.2545,10.574,8.0234,7.94,8.0273,8.2687,6.6466,6.8129,6.1616,6.3493,0.2068
4029682,100,4,16.1066,16.1987,10.2993,10.3432,6.8846,6.9551,8.6487,8.2045,6.2609,6.3909,5.6059,5.7716,0.207
2205833,100,19,17.4059,17.4701,9.7978,10.0405,5.9539,6.2128,8.6171,8.7052,5.6814,5.8537,4.9838,5.2832,0.207
7115413,100,4,12.4009,11.9765,8.4583,8.3832,7.5,7.6215,6.977,6.8679,6.251,6.137,5.4612,5.6393,0.207
2217065,100,4,16.6305,16.5847,7.2527,6.976,6.4464,6.6377,6.782,6.4303,5.9439,6.0528,4.7271,4.8087,0.2072
2231273,macro,19,23.8269,23.884,9.0521,9.47,4.7685,4.8035,8.5489,8.8033,4.7278,4.7092,4.1661,4.2839,0.2074
7215763,250,4,14.7819,14.7084,13.1372,13.1132,4.7632,4.6927,9.4259,9.788,4.6661,4.4686,4.696,4.4183,0.2074
2009571,macro,1,7.2353,7.2979,6.2187,6.3661,5.324,5.7607,4.5371,4.4595,4.1598,4.1244,3.8685,3.6824,0.2075
2010508,100,2,10.5369,10.1776,9.5058,9.5393,8.3116,8.4784,6.6055,6.6535,5.9743,5.6836,5.7672,5.6514,0.2075
4501973,100,2,10.1368,10.0975,9.0593,9.1447,8.0351,8.0426,6.4888,6.0309,5.9521,6.1474,5.7519,5.7935,0.2075
4117051,macro,34,14.2823,13.955,12.6016,12.8145,11.4743,11.166,9.4521,9.4387,8.8152,8.7186,8.458,8.4185,0.2076
2216193,250,19,12.4853,12.936,11.9862,11.961,7.3232,7.22,8.5873,8.7822,6.382,6.3045,6.1673,6.1812,0.2076
2234086,250,14,14.322,14.183,11.9193,11.5536,8.2923,8.5491,7.8328,7.9286,7.1853,7.3218,6.7634,6.8723,0.2076
2224728,100,18,21.1218,21.3404,7.3035,7.395,4.3831,4.074,6.8496,6.9874,4.2952,4.0017,3.5218,3.5683,0.2077
4510139,250,19,13.4015,13.3762,12.2572,11.8972,12.055,11.7527,9.0764,8.8897,8.785,8.8289,8.3848,8.361,0.2078
4027420,macro,4,14.5945,14.4774,10.9121,11.0136,6.743,6.6495,8.5696,8.105,6.037,6.0426,5.5905,5.6925,0.2078
2009571,50,1,7.2429,7.2979,6.2148,6.3661,5.3394,5.7607,4.5625,4.4595,4.1872,4.1244,3.886,3.6824,0.2079
2234086,100,14,14.2364,14.183,11.9864,11.5536,8.334,8.5491,7.8543,7.9286,7.206,7.3218,6.8078,6.8723,0.208
2013113,250,19,13.6594,13.905,12.0295,12.32,7.3602,7.126,8.9987,9.2212,6.4208,6.3417,6.1012,6.1685,0.2081
2218618,250,7,16.3489,16.2723,9.2979,9.394,8.1215,8.2903,8.0265,7.6772,7.1536,7.3869,6.0162,6.2159,0.2081
1502223,50,19,26.9196,27.0296,13.1427,13.4415,7.403,7.2964,11.7699,12.0355,7.2367,7.0443,6.2133,6.4125,0.2082
2200748,macro,66,12.1888,12.4369,11.6061,11.9176,7.3664,7.3586,8.3462,8.6047,6.3395,6.3331,6.0752,6.2612,0.2082
2200527,100,19,11.0174,11.1574,9.6418,9.979,6.7164,6.7249,7.1681,7.4381,5.6054,5.7596,5.4029,5.5768,0.2083
7205616,50,2,9.3409,9.1957,7.7739,7.6707,6.9827,6.9103,5.7781,5.4957,5.3811,5.2118,5.0107,4.6718,0.2083
1504155,250,14,18.0329,18.1486,9.3637,9.3482,6.9634,7.1062,8.2443,8.3105,6.4844,6.0358,5.5135,5.6572,0.2083
1517232,50,4,13.6351,13.5666,10.8824,11.111,5.6043,5.4658,8.3563,8.596,5.1804,4.8294,4.9643,4.9045,0.2083
7102655,50,2,8.2288,7.9616,7.3032,7.511,7.1434,7.0668,4.7842,4.5448,4.7941,4.6644,4.5642,4.3069,0.2084
1504534,250,2,11.1892,11.0685,9.259,9.1778,8.5677,8.7744,6.6593,6.8279,6.2233,5.9812,5.7496,5.4181,0.2085
4113606,250,14,15.7273,15.7677,13.8007,13.6619,9.7617,9.6076,9.1433,8.6858,8.2449,8.2045,7.9324,7.8589,0.2086
7152214,100,1,11.4919,11.2807,9.7451,9.6359,8.7782,8.9427,7.3312,7.2151,6.822,6.4186,6.4027,6.4383,0.2086
2105218,100,19,17.2598,17.4253,10.8793,11.1889,7.8951,7.7244,9.127,9.4151,7.0063,7.0617,6.2057,6.3567,0.2087
4116874,100,4,16.0752,16.0029,8.3148,8.5211,7.5666,7.4269,7.4682,7.0539,6.8185,6.7368,5.4737,5.5988,0.2087
4031973,50,19,17.3688,17.587,12.8826,12.9435,9.0716,8.6709,10.2074,10.4246,7.7417,7.7771,7.1727,7.2038,0.2087
7152214,macro,1,11.4722,11.2807,9.7437,9.6359,8.8391,8.9427,7.3204,7.2151,6.8563,6.4186,6.4414,6.4383,0.2088
2007394,100,33,17.385,17.492,10.5177,10.839,5.8782,5.753,8.8791,9.2135,5.5834,5.465,5.0058,5.0816,0.2089
4029877,50,2,10.2912,10.4675,9.7602,9.7283,9.0423,9.3188,6.4446,6.2316,6.0087,5.7064,5.7894,5.6602,0.209
2010193,50,2,12.8656,12.9574,9.5027,9.3712,7.2001,7.6534,7.5472,7.4859,6.1643,6.0138,5.5873,5.52,0.209
4020625,100,2,12.1866,12.2171,8.4579,8.6333,6.1104,5.6711,6.8196,6.6792,5.2701,5.1372,4.744,4.7295,0.2091
1542951,100,2,10.8713,10.8802,8.9914,8.9417,8.3077,8.6465,6.5182,6.1819,6.1222,6.0558,5.6527,5.4864,0.2092
2218417,50,4,10.5543,10.125,9.3906,9.3787,4.726,4.8577,6.8894,6.8805,4.2593,4.3797,4.1538,3.9385,0.2092
7223236,250,2,7.9456,7.8706,6.1698,6.0314,5.0464,4.9315,4.6554,4.509,4.0058,4.1426,3.6794,3.2498,0.2092
4330867,250,33,13.2483,13.4888,12.1565,12.1051,7.661,7.3348,8.8162,9.0092,6.6767,6.4437,6.3396,6.2731,0.2093
2015953,macro,29,24.2818,24.5966,14.1761,14.3247,8.9031,8.6963,12.1421,12.3785,8.3578,8.1989,7.3005,7.4337,0.2093
4063292,macro,14,17.359,17.585,16.1315,15.8967,8.4832,8.5906,11.7348,11.7925,7.49,7.7188,7.3655,7.0666,0.2093
4106505,50,33,16.6368,16.26,15.0294,14.869,13.2421,13.469,11.0094,10.9728,10.1837,10.3725,10.0647,9.9824,0.2093
2011289,100,4,13.8012,13.5562,10.4087,10.4151,8.6148,8.88,8.2352,8.1659,7.1466,7.4282,6.5361,6.7573,0.2095
2241126,macro,19,14.4727,14.4964,10.605,10.8637,6.3521,6.5702,8.5141,8.6934,5.7844,5.9843,5.3458,5.622,0.2095
4031973,macro,19,17.4904,17.587,12.7874,12.9435,9.0737,8.6709,10.1699,10.4246,7.7456,7.7771,7.1613,7.2038,0.2096
1520443,250,2,15.9356,15.6895,11.0977,10.9677,7.1719,7.2757,9.0136,8.6427,6.4567,6.2902,5.8634,5.9669,0.2099
2000384,macro,2,10.5759,10.9031,9.4764,9.6572,7.6795,7.4594,6.3116,6.1772,5.5678,5.5136,5.3803,5.6154,0.21
2227426,250,14,13.019,12.8287,11.6961,11.6551,11.0902,11.3833,8.657,8.6265,8.1596,8.5146,7.6141,7.7316,0.21
2221673,50,2,10.2512,10.2436,9.6355,10.0879,8.6745,8.8277,6.2396,6.2768,5.796,5.9825,5.6281,5.6428,0.21
4024007,250,2,13.1049,13.2329,10.0753,10.0776,6.6809,6.9523,7.6115,7.2191,5.8798,5.8163,5.4603,5.5905,0.2102
4122584,macro,62,16.7068,16.9341,9.8731,9.8893,8.5463,8.778,8.5411,8.5397,7.5003,7.7932,6.2934,6.5649,0.2102
1541800,250,33,13.6038,13.504,8.5077,8.2059,7.3525,7.4447,7.197,7.0127,6.2304,6.5196,5.3184,5.5137,0.2103
2013979,macro,14,17.5278,17.3915,12.7006,12.9306,7.1542,7.2963,9.3387,9.0996,6.5075,6.7282,6.0938,6.3545,0.2103
2200918,50,61,22.175,22.422,12.8202,13.0859,11.53,11.4837,11.0907,11.3019,9.9881,10.2211,8.45,8.6314,0.2104
4022790,macro,2,13.0744,13.268,9.9285,10.1266,7.3633,7.5248,7.8416,7.5502,6.2954,6.0172,5.7712,5.7933,0.2104
7154609,macro,9,23.5696,23.7958,7.9636,8.2569,6.5504,6.42,7.7388,7.5876,6.4121,6.1984,4.8598,5.0682,0.2106
4022633,250,19,20.3472,20.5093,9.6931,9.5514,6.1413,6.4528,8.7029,8.6585,5.9008,6.1553,5.11,5.3469,0.2107
7150078,macro,14,19.0314,18.6526,11.5554,11.726,4.9776,5.1373,9.8854,9.9273,4.8124,4.8607,4.4522,4.7055,0.2107
7214507,250,14,12.2364,12.245,8.128,7.666,5.8183,5.7253,6.6482,6.4977,5.0488,4.9654,4.4647,4.5872,0.2108
4116874,50,4,16.103,16.0029,8.3257,8.5211,7.5384,7.4269,7.484,7.0539,6.8062,6.7368,5.469,5.5988,0.2111
2218417,100,4,10.5659,10.125,9.3554,9.3787,4.7586,4.8577,6.8727,6.8805,4.2833,4.3797,4.1714,3.9385,0.2115
2202105,macro,2,11.9654,11.9849,8.8343,8.6884,5.2878,5.2288,6.9408,6.5009,4.6688,4.6649,4.3739,4.1501,0.2116
4082858,50,2,13.5786,13.3865,12.4198,12.7063,8.6433,8.9472,8.8748,8.9239,7.2428,7.3166,7.0296,7.2526,0.2117
2233863,50,19,19.5382,19.9498,13.2997,13.5163,5.6413,5.6543,11.0122,11.1899,5.4832,5.44,5.0786,5.2163,0.2117
4076102,250,61,15.4863,15.721,13.8972,13.747,12.5912,12.527,9.9858,10.3486,9.5842,9.7971,9.1571,9.2593,0.2118
1517783,50,19,19.2032,19.667,14.6032,14.532,5.0125,5.026,11.5809,11.6876,4.8192,4.8695,4.5619,4.7499,0.212
4500217,100,11,15.2716,15.4527,7.5965,7.2625,4.9344,4.7654,6.7858,6.5728,4.6311,4.4056,4.0059,3.9842,0.212
8101836,100,33,19.938,20.196,11.5864,11.243,6.3645,6.2154,9.9605,9.8234,6.1515,5.9404,5.4502,5.4395,0.2122
7154609,100,9,23.7148,23.7958,7.8901,8.2569,6.5523,6.42,7.6834,7.5876,6.4301,6.1984,4.8467,5.0682,0.2123
4511394,50,4,10.1552,9.7754,7.1806,7.0143,6.3964,6.5447,5.6923,5.699,5.1577,4.9597,4.5899,4.7852,0.2126
2008134,100,19,16.989,17.107,7.6903,7.756,6.5108,6.09,7.1463,7.0639,5.9997,5.7373,4.8097,4.7899,0.2127
4024969,250,1,10.967,10.8288,9.6283,9.6309,7.2798,7.6055,6.7927,6.6877,5.8306,5.61,5.5766,5.8707,0.2127
2016752,50,2,11.9346,12.1313,10.4335,10.582,9.1367,9.018,7.8401,7.8283,7.223,6.7805,6.8011,6.769,0.2129
4023913,100,29,18.6895,18.8943,11.2417,11.5662,4.3133,4.5121,9.6614,9.8647,4.3144,4.3887,4.0064,4.2036,0.2131
